compound_id,base_rdkit_smiles,avg_pIC50,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CHEMBL151894,COc1ccc(NS(=O)(=O)c2ccc(-c3ccc(-c4nnc(C)o4)cc3C)cc2)cc1N1CCN(C)CC1,6.0,14.414573371335697,-6.23605307257479,14.414573371335697,0.7264770656966824,0.3684580789589691,533.654000000001,502.40600000000035,533.2096754720009,198,0,0.2613908236848871,-0.4945834948399259,0.4945834948399259,0.2613908236848871,1.0263157894736843,1.8421052631578947,2.5526315789473686,1.852815454042633,2830.4325841001296,53.60748331610759,49.2773094298191,19.093806010746828,30.677057348685132,25.196203020577816,11.189052753878494,6.804278581508293,8.345233737463529,4.3920412486342775,5.535005390287166,2.765748352375119,3.5486966618278477,-3.8899999999999992,43399525156353.49,7.829216360665225,10.466837255489494,5.364841355428814,266.2744630770847,18.95383335255435,5.749511833283905,1.4118420783282006,11.781447844051817,10.023291153407584,0.0,4.715119613734132,8.417796984328938,0.0,10.197363616602075,18.127256122989884,72.81500444631197,56.22264357646935,46.61110393866126,60.106409638617194,21.398063702774706,0.0,15.097273347452553,0.0,18.599267710109135,49.616247441013215,71.87836249035584,0.0,28.3305902304008,14.351892298384659,11.374772549367124,5.749511833283905,0.0,63.5162884282101,10.023291153407584,13.703784234591359,52.576932098829545,69.73682148920406,1.4118420783282006,22.581078397116897,0.0,100.79999999999998,194.72244130550428,8.417796984328938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.197363616602075,51.688612654288235,294.88540092468736,0.0,-3.447420275087965,6.703702336890021,-8.475119079607172,-3.7452151586865456,-15.761835452051958,0.0,-27.8568752359986,-10.052638060145275,0.2857142857142857,38,1,9,0,1,1,3,1,4,8,1,10,11,0,1,1,5,4.581640000000004,148.15649999999977,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CHEMBL1173770,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(-c2cccc3ccccc23)c1,5.805485658117533,9.127452939777074,-4.462414952972314,9.127452939777074,0.7172811759064912,0.7200578953830442,347.4579999999996,322.25800000000004,347.18852904000073,134,0,0.21408845245236136,-0.36058102353112087,0.36058102353112087,0.21408845245236136,1.2692307692307692,2.1153846153846154,2.9615384615384617,2.3726611504621196,1944.8115277880643,39.72916813859674,37.763710176427686,12.763710176427685,22.81199558702632,19.415047917159576,7.059586031195753,5.241526162279065,5.241526162279065,3.4503489020557385,3.4503489020557385,2.2609205466428755,2.2609205466428755,-2.1999999999999993,15726801257.975155,4.610915162266514,6.20147890387125,2.9233882166236866,189.445556064415,15.155484498195637,1.4118420783282006,0.0,7.2183108098032305,0.0,0.0,0.0,0.0,0.0,0.0,60.42418707663295,48.497446471873914,23.439203749612318,31.767497497649007,42.78496001515054,10.772448428929591,1.4311996572326342,5.309813353288376,0.0,37.899605225190626,6.558985242916289,72.03005727599324,0.0,11.126902983393991,5.309813353288376,0.0,0.0,0.0,24.655810811989127,10.523974106370645,0.0,57.64657463549915,66.46660578429623,1.4118420783282006,21.899351412323583,0.0,41.489999999999995,143.69781250971215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,39.107351481275956,213.94963147198865,0.0,0.0,1.9966716019320192,-8.12821644564638,-4.271449895544639,-16.957137375309795,0.0,-17.17283269075315,0.0,0.30434782608695654,26,2,3,0,1,1,3,0,3,3,2,3,6,0,1,1,4,4.438800000000003,105.90950000000004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL514193,CCCn1c(=O)n([C@@H](CCNC)c2ccccc2)c2ccccc21,6.779891911959945,14.467998826845546,-4.556220119992445,14.467998826845546,0.49333994708994755,0.7235101853632658,323.4399999999996,298.24000000000007,323.1997624200007,126,0,0.32917646208332596,-0.3196607039107878,0.32917646208332596,0.3196607039107878,1.25,2.0,2.75,2.936817171737686,1872.0599700962018,38.73760430703402,36.74988907696374,11.749889076963736,21.627561967393284,18.690192122731723,6.242978527231764,4.0846251689598985,4.0846251689598985,2.83671497233493,2.83671497233493,1.960777904168094,1.960777904168094,-2.329999999999999,5146781219.669703,3.9085635002215717,7.49291709706352,3.0171902245214364,177.46721145330932,5.309813353288376,1.4118420783282006,0.0,0.0,0.0,5.689743398203474,9.13419929558271,4.794537184071822,0.0,0.0,49.14882307093875,43.86682529428054,25.68747947069902,30.758879465284366,34.310047426413476,11.033401435232523,0.0,14.444012648871084,0.0,32.112494072620024,13.47268658459819,70.42950044294196,0.0,0.0,10.999556751491848,0.0,0.0,0.0,22.6068858801809,6.496859684315945,0.0,64.07729122808642,59.17630555304147,1.4118420783282006,11.033401435232523,0.0,38.96,136.697558000192,6.165295740242042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.93928887024325,203.71433866251328,0.0,14.467998826845546,-0.9953389894053224,-6.923664152389351,0.0,-16.731617640666613,-8.701385110033206,-16.413664930197676,0.0,0.35,24,1,4,0,0,0,2,1,3,4,1,4,9,0,0,0,3,3.411900000000002,99.61370000000005,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL1087773,Cc1cccc(N2CCN(CCCNC(=O)c3cc(-c4ccccc4)n(-c4ccc(F)cc4)c3C)CC2)c1C,7.27083521030723,14.96042895704792,-5.076944243369178,14.96042895704792,0.09430076316040026,0.28117677264838065,524.6840000000004,487.3880000000004,524.2951400240011,202,0,0.25263651772273343,-0.36874427243056324,0.36874427243056324,0.25263651772273343,1.0256410256410255,1.8205128205128205,2.5384615384615383,1.858392797768425,3009.083926306062,59.5884572681199,56.07506714547292,19.07506714547292,33.66901385172067,28.79999475248627,10.352781156986314,7.052416373912844,7.052416373912844,4.690068113701815,4.690068113701815,2.9838194255802484,2.9838194255802484,-3.8999999999999986,774499699270157.8,7.047686234828301,11.870927265736954,5.910928250238461,282.4689019155648,14.77682273193021,5.817220841045895,1.4118420783282006,0.0,5.907179729351506,0.0,9.694446914922299,4.39041504767482,0.0,0.0,42.29693095364306,86.37032765860312,75.59741153302949,34.5602749414392,59.94410233220282,11.594566004035068,0.0,14.77682273193021,0.0,26.928601253216417,43.88106783674614,106.75294651060821,0.0,16.944765761229018,10.209723084138854,10.077801322358383,0.0,0.0,54.355347213889,0.0,26.372897192932935,82.89905257746858,78.55144319962284,1.4118420783282006,16.944765761229018,0.0,40.51,216.3116704499738,9.184952231746642,0.0,4.567099647791355,0.0,0.0,0.0,0.0,0.0,0.0,50.759150100456154,330.0827800533867,0.0,12.618567031148515,-1.294237134195094,-13.214743739909343,-4.498446765534324,-19.00513384856704,-5.062462699362727,-40.79298956363352,0.0,0.30303030303030304,39,1,5,0,1,1,3,1,4,4,1,6,11,0,1,1,5,6.150760000000006,157.41919999999968,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL459367,COc1ccc(F)cc1CCC[C@@H]1CC[C@H](CN)O1,8.585026652029182,14.637637848176215,-4.601081821617538,14.637637848176215,0.9495044979957807,0.8614885340744429,267.3439999999998,245.16799999999995,267.1634571640003,106,0,0.12325349687947561,-0.49647458407723705,0.49647458407723705,0.12325349687947561,1.736842105263158,2.6315789473684212,3.473684210526316,2.965416489939541,1214.593106844951,32.95566544670048,31.14167464943691,9.141674649436911,17.76036034657107,15.623512806182235,4.729085615182319,2.9922822163073293,2.9922822163073293,1.80840879984436,1.80840879984436,1.0611392521012224,1.0611392521012224,-1.1300000000000001,82215735.16722113,3.0447065552278088,6.869377219927217,3.9143870021823655,144.4680318226584,15.193442883326371,14.3904168309862,0.0,0.0,0.0,0.0,0.0,4.39041504767482,0.0,0.0,0.0,55.55533212133377,22.94596235835858,30.164056962144322,44.10299623533573,0.0,0.0,0.0,5.719716975726273,44.02466056054687,13.534812143198533,29.507928455732774,0.0,5.749511833283905,10.456579929526322,4.39041504767482,5.749511833283905,0.0,25.69484819709851,11.10978785512943,5.817220841045895,58.47032222041898,18.127256122989884,2.8236841566564013,0.0,0.0,44.480000000000004,98.53662996848837,4.39041504767482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.473725907600098,30.238855280060793,197.54082213728884,0.0,0.0,0.0,-2.753091083092783,-3.613092518043592,-4.793522853680024,-30.555087580652618,-3.989350926008349,-3.5866771758114817,0.6,19,2,3,0,1,1,1,0,1,3,1,4,8,0,1,1,2,2.6633000000000004,72.83940000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL4579120,CC(C)CCO[C@@H]1[C@H]2OC(C)(C)O[C@H]2[C@H]2Cn3cc(nn3)COCCCCCCN(CCc3ccc4ccccc4c3)CC[C@H]1O2,5.130768280269024,10.154908284425002,-6.49674986854263,10.154908284425002,1.067376377151274,0.3052412586549384,634.8620000000024,580.4300000000003,634.4094208280015,252,0,0.16353214991693235,-0.375023557651243,0.375023557651243,0.16353214991693235,1.108695652173913,1.9782608695652173,2.869565217391304,2.053977489648941,3745.028416407037,79.5326512369606,76.33009583431915,22.33009583431915,43.28621678127966,39.03288223881919,12.03288223881919,8.072979037609453,8.072979037609453,4.932073317186447,4.932073317186447,3.2154628568723838,3.2154628568723838,-2.399999999999999,1.0945763024902105e+29,7.516418727129717,15.665635917007373,8.935877066783428,350.2675230897368,28.584224499850723,30.014000102648414,5.7871111525705965,0.0,0.0,0.0,0.0,4.681802935145185,0.0,5.098681808301038,73.95995008654805,74.29512603154386,71.34672220808177,54.09468784457165,97.7052768021921,10.772448428929591,0.0,19.89377956995157,5.893957685363079,121.26108899304116,32.60854953878041,59.72720565100328,0.0,0.0,0.0,0.0,0.0,0.0,88.68953039605252,43.11308459756185,5.893957685363079,150.9234593968961,48.46982616445783,0.0,10.772448428929591,0.0,80.10000000000001,239.8449629631133,26.044412567234176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.048929857755954,66.92400128115796,505.54422061062945,0.0,-2.144143744746649,3.34142957576678,-4.426988728061745,-10.58343616551513,-11.133855716892208,-72.67952013811542,-59.167705693065386,0.0,0.6756756756756757,46,0,9,0,3,3,2,1,3,9,0,9,11,0,2,2,6,6.175500000000007,178.5359999999994,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL323348,COC(=O)c1ccccc1C(=O)OC,4.0,11.909251228269085,-3.2512477560468653,11.909251228269085,0.9417356386999243,0.6648651607326014,194.18600000000006,184.10599999999997,194.0579088,74,0,0.3382301748364015,-0.4653986201728268,0.4653986201728268,0.3382301748364015,1.1428571428571428,1.5714285714285714,1.9285714285714286,3.6147783644907605,631.5950935055315,19.0330157158901,16.632993161855453,6.6329931618554525,10.654371643918697,8.22474487139159,3.2247448713915894,2.029039102362461,2.029039102362461,1.2811436964131622,1.2811436964131622,0.7207482904638631,0.7207482904638631,-1.8399999999999999,56253.79223228148,3.084057396812157,4.411323399666699,1.90394030896116,95.49101123786278,9.473725907600098,0.0,0.0,0.0,0.0,11.938610575903699,0.0,9.589074368143644,0.0,0.0,12.08483741532659,12.08483741532659,0.0,38.910393462861386,32.770385837445936,11.938610575903699,0.0,0.0,0.0,0.0,14.075904917765177,35.29657781404717,0.0,0.0,0.0,0.0,0.0,0.0,26.014515493668878,9.473725907600098,0.0,34.423562913239834,24.16967483065318,0.0,0.0,0.0,52.60000000000001,61.311093307716035,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.473725907600098,13.7075855617022,79.30152234504914,0.0,23.81850245653817,0.0,-2.2659722222222216,-3.5009410430839014,-4.0172826908541195,0.0,0.0,-6.502495512093729,0.2,14,0,4,0,0,0,1,0,1,4,0,4,4,0,0,0,1,1.2597999999999998,49.12100000000002,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL211372,CN1C2CCC1C1COC(=O)CCCCCCCCC(=O)Nc3ccc(cc3)C1C2,8.10790539730952,13.968194587165543,-5.429201573038156,13.968194587165543,1.0697804693502748,0.617841040805027,412.57399999999944,376.2860000000001,412.27259301200104,164,0,0.30528903100510624,-0.46529178182347347,0.46529178182347347,0.30528903100510624,1.1333333333333333,1.8666666666666667,2.6333333333333333,2.4530648632803778,2223.3019043726167,52.98060947308281,50.619172062391506,14.619172062391504,28.451971039620066,25.88174416517758,7.934530569677622,5.289768176955574,5.289768176955574,3.44415975659371,3.44415975659371,2.220827626686319,2.220827626686319,-1.8799999999999994,3815463375374.404,4.590825561391122,9.951270372881826,5.051682476912334,230.7310897541302,14.946586037938904,0.0,1.4118420783282006,5.907179729351506,0.0,5.969305287951849,9.589074368143644,0.0,0.0,0.0,37.57653702064411,62.3826979993158,76.1149768283411,14.783536579937607,63.71432886622966,17.563871291986917,0.0,4.899909730850478,5.893957685363079,88.03191653668554,18.84462549648691,29.733126322350174,0.0,0.0,5.309813353288376,5.687386274683562,0.0,0.0,42.34699182805166,14.325937321943691,5.893957685363079,129.5361325576408,24.16967483065318,1.4118420783282006,0.0,0.0,58.64,164.9674070637232,16.442867148994743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,42.534598763434815,314.8430405028333,0.0,26.645757607445063,-1.0697804693502748,-4.171759354804314,-16.72595538969975,-18.214340688159677,-55.30250792289182,-9.921120952039281,0.0,0.68,30,1,5,0,4,4,1,0,1,4,1,5,1,0,2,2,5,4.869000000000004,118.38770000000005,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,16,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL2114227,COC(=O)[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)C2CC(=O)C1N2C,6.537602002101044,13.472437991657568,-4.4829205640589604,13.472437991657568,0.7059013605442179,0.7756750931087996,342.22199999999975,325.08600000000007,341.0585487640005,118,0,0.3102421742213874,-0.4687379459412811,0.4687379459412811,0.3102421742213874,1.5454545454545454,2.3636363636363638,3.090909090909091,2.74299760839401,1270.9352504380677,30.90325920389318,27.427887412910003,11.93974530494691,17.07397950754821,14.115281447186891,6.371210393205345,4.129231961547315,4.885160907565769,2.8893477816251356,3.553026540348649,1.9517811211606575,2.1880089167914254,-1.1,50600424.09981329,5.198842343955125,5.836141739394585,2.432017943703037,162.75661601281845,4.736862953800049,0.0,5.783244946364939,0.0,0.0,5.969305287951849,14.488984098994122,0.0,0.0,0.0,29.24429848812833,30.99704070863521,31.9923606167443,38.59037913326952,37.62883277683744,34.95443001478182,0.0,4.899909730850478,5.893957685363079,30.67559242472113,14.013779359164834,33.73597424216953,0.0,0.0,0.0,0.0,0.0,23.20187978046503,42.70202426103138,14.325937321943691,5.893957685363079,47.506154434612604,18.127256122989884,10.045266627482652,0.0,0.0,46.61000000000001,100.97176367658584,10.959832924313863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,45.134016679188576,143.95356240442604,11.747058638967609,25.983817309845747,-1.741889190121514,-1.5323299319727888,-13.71068761635313,-12.284743314506873,-8.517076404635931,-4.052809368088798,-3.789346972004802,0.5,22,0,4,0,2,2,1,0,1,4,0,6,4,0,2,2,3,2.9117000000000015,84.28900000000004,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL469811,Fc1ccc2cc(CO[C@@H]3CCNC3)ccc2c1,8.397940008672037,14.135051393394455,-3.7931201052952055,14.135051393394455,0.5356905055155421,0.8974354959690384,245.2970000000001,229.16899999999995,245.121592352,94,0,0.12334753398047425,-0.37217105487156676,0.37217105487156676,0.12334753398047425,1.5,2.3333333333333335,3.1666666666666665,2.3455903967043015,1215.5825721490696,26.55795974227243,24.73342635897305,8.733426358973048,15.10860100515466,12.741657717968392,4.794444122468435,3.1826407235934453,3.1826407235934453,1.9824276803089471,1.9824276803089471,1.2389465340490524,1.2389465340490524,-1.4499999999999997,8262747.998935755,3.352452872470319,5.042832824629196,2.521387514423044,128.29847452065042,10.046676307088426,7.229062919374096,0.0,0.0,0.0,0.0,0.0,4.39041504767482,0.0,0.0,18.127256122989884,47.3329406292618,14.721411021337264,24.975830275398252,31.100498422356363,10.772448428929591,0.0,5.309813353288376,0.0,19.011928171195656,12.99371936863189,47.63518457872266,0.0,0.0,5.309813353288376,4.39041504767482,0.0,0.0,19.07373739558188,11.295848196716339,5.817220841045895,32.49775473557967,36.25451224597977,1.4118420783282006,10.772448428929591,0.0,21.259999999999998,95.72309390076816,4.39041504767482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.710083374681545,146.01150135832316,0.0,0.0,-2.047148484540485,-1.2165509259259257,-1.5073729016527546,-6.592042098538988,-7.477612016761098,-10.754108264237235,0.0,0.3333333333333333,18,1,2,0,1,1,2,0,2,2,1,3,3,0,1,1,3,2.857400000000001,69.96970000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
