compound_id,base_rdkit_smiles,avg_pIC50,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CHEMBL1201066,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,5.176127905035196,9.460502291194254,-5.027052626606198,9.460502291194254,1.1802728174603172,0.8976823731418611,277.4079999999996,250.19199999999995,277.2041791040006,112,0,0.21088668104212926,-0.49676821574830976,0.49676821574830976,0.21088668104212926,1.5,2.25,2.85,3.605429605549826,1316.1919898571387,37.95566544670048,36.763710176427686,9.763710176427685,20.286563467974716,18.441441119409596,5.033192828945731,3.434586031195753,3.434586031195753,2.1318550882138423,2.1318550882138423,1.3255527162112928,1.3255527162112928,-1.06,748209387.2530103,2.7665510059256686,6.59472130944262,3.52569093341468,160.1284216388948,14.745580875757739,5.749511833283905,0.0,1.4311996572326342,0.0,0.0,0.0,0.0,0.0,0.0,31.20361211931473,44.34579251024684,38.43522993691321,22.234313163057813,45.485393605333,0.0,1.4311996572326342,4.899909730850478,0.0,43.35963300299366,27.486465943763026,29.733126322350174,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,44.52743433393704,0.0,0.0,78.96175614413269,24.16967483065318,0.0,0.0,0.0,32.7,111.22864683324127,1.3707585561702202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84567114490726,35.70016356148814,225.33712055122274,0.0,-1.1802728174603172,4.277354969765683,-7.10765164399093,-6.458156638426978,-7.064500162719409,-23.010693841458632,-13.52885597822693,-3.514344438705237,0.6470588235294118,20,1,3,1,0,1,1,0,1,3,1,3,9,1,0,1,2,3.0356000000000014,82.32380000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL1684047,CC(N(C)C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,7.184698085914833,9.206075207860922,-4.962402368354753,9.206075207860922,0.9473962926219881,0.7462964070282716,300.27299999999957,277.089,299.1207550960006,106,0,0.06421072310650401,-0.3058385346734711,0.3058385346734711,0.06421072310650401,1.3157894736842106,2.0526315789473686,2.6842105263157894,3.7666705443412885,1185.8793214092848,34.04145188432738,32.20314254151841,10.715000433555321,18.04145188432738,16.29878486625916,5.554713812277618,3.4369814673841743,4.19291041340263,2.3035084182813623,2.967187177004876,1.3976223950028572,1.6338501906336247,-0.2400000000000001,89550650.38234359,3.236259690346451,6.031331879967736,2.9362149865649383,158.75568073776014,4.899909730850478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.36307319211646,51.19768462754251,38.84805406115083,14.157542295993311,31.527446791915054,23.20187978046503,0.0,4.899909730850478,0.0,50.149399561688995,13.951653800564491,33.73597424216953,0.0,0.0,0.0,0.0,0.0,23.20187978046503,24.869455999764615,5.41499046939678,0.0,75.80741490755464,18.127256122989884,10.045266627482652,0.0,0.0,3.24,102.73693733527352,1.3707585561702202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.358568016209915,191.44897262377177,11.834924020534135,-1.1590055744520034,-2.1042879844839173,-6.733827160493828,0.0,-9.54104733560091,-22.74731140733043,-13.276194959722584,0.0,0.625,19,0,1,1,0,1,1,0,1,1,0,3,6,1,0,1,2,5.145400000000005,84.37400000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL388759,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3ccc(Br)cc3)s1)[C@@H](c1ccc(Cl)cc1)C2,6.97061622231479,9.975604266397918,-4.289824074117454,9.975604266397918,0.021474666512694807,0.4085489473032115,473.8669999999998,451.6910000000002,472.0375594840006,144,0,0.0983485012589855,-0.29972541642598244,0.29972541642598244,0.0983485012589855,1.25,2.0357142857142856,2.7857142857142856,2.101809718582695,1942.8997708222216,38.65181786940711,35.55860442748223,16.717026493543116,22.343888462582072,18.654246752222985,9.641706075717291,5.495533845140514,7.665567354469874,3.814360719911691,5.388137878259322,2.5892388723955584,3.7628257826363627,-1.1999999999999997,17261906275.19785,6.3989152892562,7.564707004061709,3.3454580094497794,214.15347589751568,0.0,0.0,0.0,0.0,0.0,0.0,4.899909730850478,4.9839785209472085,0.0,11.336785877934737,51.700558618835046,67.28513710368063,51.41785189266377,22.221597896086042,30.156688235744834,38.867669666116605,0.0,9.883888251797686,0.0,42.94247501141358,6.975826900282246,74.5786728902446,0.0,10.440598685398296,0.0,0.0,0.0,38.867669666116605,28.89550008877922,0.0,0.0,71.63445349900893,58.98496438795353,5.022633313741326,10.440598685398296,0.0,16.130000000000003,135.36476370235687,8.224551337021321,0.0,15.80950539376715,0.0,0.0,0.0,0.0,0.0,20.913922418896558,33.53307678895604,192.88016346522886,8.9064877242514,2.7194263423259475,-2.0577497940927048,-2.0583187186273855,-8.149800629356681,-16.01265319172853,-13.54199962617772,-3.9911111273787165,0.0,0.34782608695652173,28,0,2,0,2,2,2,1,3,3,0,5,4,0,2,2,5,6.9599000000000055,121.37400000000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CHEMBL3323097,CN1Cc2ccccc2C(c2cc3ccccc3s2)C1,7.42021640338319,9.352489606953892,-3.5817259542705973,9.352489606953892,0.24552915301923162,0.634642447118568,279.4079999999996,262.27199999999993,279.1081705440005,100,0,0.06412333428685282,-0.3011318872348682,0.3011318872348682,0.06412333428685282,1.3,2.15,3.1,2.315957248569502,1488.8350455892505,28.367360819030935,26.85546188596382,10.671958466891548,16.661366477869905,14.0790686837138,6.395565264641527,3.9443273574547764,4.964948083614434,2.707523958579787,3.7281446847394446,1.8758483276284472,2.7890194913229185,-1.6399999999999995,51623047.5091786,3.7602344291118337,4.724590925655977,1.9614744515932838,146.90879460482103,4.899909730850478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.336785877934737,42.29693095364306,35.573791513467626,39.430812613527145,12.33682700553198,23.302895454893736,21.422930008868633,0.0,4.899909730850478,0.0,12.390817369679024,13.47268658459819,70.38581854606494,0.0,0.0,0.0,0.0,0.0,11.336785877934737,18.372596315448668,6.496859684315945,0.0,45.200903317352136,54.38176836896965,0.0,10.086144130933896,0.0,3.24,96.24932250034217,1.3707585561702202,0.0,14.986053861784375,11.336785877934737,0.0,0.0,0.0,0.0,0.0,21.932136898723517,141.0523730282147,0.3849440192743758,-0.9468499622071047,-0.3844180419081209,-1.9162293188880493,-3.1778297430083144,-7.323056541589188,0.0,-10.522266773221634,0.0,0.2222222222222222,20,0,1,0,1,1,2,1,3,2,0,2,2,0,0,0,4,4.478600000000003,86.44400000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CHEMBL479409,CN(C)Cc1cc(S(N)(=O)=O)ccc1Oc1ccc(OC(F)(F)F)cc1,5.096910013008056,12.770745455025306,-5.590018561567146,12.770745455025306,0.8460630327531486,0.8197864143166598,390.3829999999997,373.247,390.08611268400045,142,0,0.5725963323057099,-0.45703467897262245,0.5725963323057099,0.45703467897262245,1.2307692307692308,1.8846153846153846,2.4615384615384617,3.173629380459607,1501.2070147918412,33.99711733102786,29.06956206234691,12.88605864327464,19.006501492260377,14.418722539091739,7.464358676892464,4.138641400716625,5.497022370836803,2.2377536144254857,2.9577852788258054,1.3830416268853611,1.7940884953935041,-2.3,226068387.38674554,7.023085416558838,7.52077549268622,5.899557131889676,172.53307447790044,14.373635638450576,20.072219656508114,0.0,10.023291153407584,0.0,6.362358859030383,0.0,13.542820220500968,0.0,13.171245143024459,0.0,56.248584754207556,23.026379625374698,14.490793368709314,54.447830534163245,10.023291153407584,0.0,4.899909730850478,5.12502323617203,17.7547020188641,13.951653800564491,47.86038244534006,0.0,17.248535499851716,14.598749143772128,13.171245143024459,17.248535499851716,0.0,33.63171937477429,16.520150837723527,0.0,26.124829834250292,47.192414429160834,2.8236841566564013,0.0,0.0,81.86,116.86349788505046,21.589042127353395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,28.121925453009744,204.34871985665046,0.0,-2.625471557896703,-1.0645361296461933,-1.783653444402452,-4.714884860292959,-11.15323639837529,-5.510351162070713,-11.989901075732316,-5.590018561567146,0.25,26,2,6,0,0,0,2,0,2,5,1,10,9,0,0,0,2,3.086500000000001,88.40520000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CHEMBL3673175,Fc1ccc(C23CCN(CC2)Cc2cc(-c4ccc5ncnn5c4)ccc23)cc1Cl,7.107905397309519,14.961221089631415,-4.1083559403125625,14.961221089631415,0.4729378410373626,0.4546364285106714,418.9029999999998,398.74300000000017,418.1360525400006,150,0,0.15478801366554965,-0.2989839854636559,0.2989839854636559,0.15478801366554965,1.0666666666666667,1.9,2.7666666666666666,1.982810065535065,2161.379913697275,37.961218946165616,34.54478332801828,15.300712274036742,22.62658053303318,18.366818855009058,8.744783328018288,6.232801860634109,6.610766333643336,4.489468131756299,4.749878939689485,3.0720534680277924,3.2137901454062527,-2.7599999999999993,26335015672.345512,6.872716476434599,6.622824861049131,2.690782875668847,206.57753713982382,0.0,13.491351111182341,5.647177220767728,0.0,0.0,0.0,4.899909730850478,13.889791462237651,5.098681808301038,0.0,29.7281960132224,78.2054686763951,37.35578241792669,17.359460319273307,31.805586171079213,17.248117111000244,0.0,19.497967953714344,0.0,24.65769995637148,12.99371936863189,88.34582521596553,0.0,11.126902983393991,0.0,4.39041504767482,0.0,11.600939890232516,32.49168732234624,11.911850153712724,5.817220841045895,56.8513754011542,60.815616586087344,5.022633313741326,16.77408020416172,0.0,33.43000000000001,147.67123447598118,12.614966384696139,0.0,0.0,4.5153978936156225,0.0,0.0,0.0,0.0,10.082660329248245,30.79155967661559,192.4791950730185,5.980220302243411,3.1552899548902853,2.3364388858261123,-10.589690901833833,-1.7121615640512553,-10.240499372817105,-9.820930385371922,-11.976750880793094,0.0,0.25,30,0,4,0,3,3,2,2,4,4,0,6,2,0,1,1,7,5.084300000000003,115.12400000000001,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEMBL227179,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3ccccc3)s1)[C@@H](c1ccc(Cl)cc1)C2,6.801342913045577,9.953104266397919,-4.308419115439768,9.953104266397919,0.024443700834243964,0.5254858694016128,394.97099999999966,371.7870000000001,394.1270474160006,138,0,0.0983485012199736,-0.29972541642598244,0.29972541642598244,0.0983485012199736,1.2222222222222223,2.037037037037037,2.814814814814815,2.1018097185826945,1936.9653414429308,38.65181786940711,36.18063995447301,14.753065481419188,22.34388846258207,18.96526451571837,8.659725569655325,5.3065516086359,6.683586848407908,3.7198696016593837,4.897147625228341,2.541993313269405,3.5173306561208713,-1.6799999999999993,17261906275.19785,5.470857110793144,7.047640893554293,3.1195867121700744,201.69089879204213,0.0,0.0,0.0,0.0,0.0,0.0,4.899909730850478,4.9839785209472085,0.0,11.336785877934737,53.89787084387558,55.200299688354036,46.94513237683135,23.59235645225626,31.527446791915054,22.937725768167255,0.0,9.883888251797686,0.0,42.94247501141358,6.975826900282246,76.1483720820755,0.0,10.440598685398296,0.0,0.0,0.0,22.937725768167255,28.89550008877922,0.0,0.0,73.00521205517914,60.55466357978442,5.022633313741326,10.440598685398296,0.0,16.130000000000003,141.40718241002017,8.224551337021321,0.0,11.336785877934737,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,34.90383534512626,200.26962902531446,5.927321863046693,2.6031750510036336,-2.104385635929439,-2.1669137599496993,-8.200078407134459,-17.73683448835868,-13.640733076169287,-4.0067361273787165,0.0,0.34782608695652173,27,0,2,0,2,2,2,1,3,3,0,4,4,0,2,2,5,6.197400000000005,113.67400000000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CHEMBL2430693,O=C1NCC(c2ccc(Cl)cc2)C1c1cccc(Cl)c1,7.440093374963888,13.134249951009208,-3.4887642904383984,13.134249951009208,0.4040315570672717,0.8927908973800546,306.1919999999997,293.08799999999997,305.03741939600036,102,0,0.2277577246837648,-0.3549007937900464,0.3549007937900464,0.2277577246837648,1.2,1.95,2.7,2.6339344224392973,1179.8441514626281,25.582903768654766,22.611390831982277,11.123248724019184,14.916237101988095,11.726515809241075,6.035231159759571,3.6567238351676887,4.412652781186144,2.422098052204312,2.8000625252135394,1.6063587900044476,1.8425865856352144,-1.5099999999999993,7768210.6479199855,5.042968263256456,5.468668217617435,2.5371679910245866,145.5830245014532,5.309813353288376,0.0,1.4118420783282006,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,47.37155461111821,35.29657781404717,27.919118221842556,16.860026134724837,22.65548193644266,29.10905950981654,0.0,5.309813353288376,0.0,11.787915370726157,6.496859684315945,69.511519272183,0.0,0.0,5.309813353288376,0.0,0.0,23.20187978046503,12.404039413667451,4.794537184071822,0.0,39.36392102816281,48.33934966130636,11.457108705810853,0.0,0.0,29.1,99.013287409865,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.06282453283589,106.79937260725254,11.672475575025777,13.134249951009208,-1.8434927692891252,-2.1941302910052904,-8.698238378684808,-7.742583514981001,0.0,-3.4887642904383984,0.0,0.1875,20,1,2,0,1,1,2,0,2,1,1,4,2,0,1,1,3,3.9906000000000024,81.39570000000003,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL4439670,[O-][S@+](Cc1cncs1)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,4.422508200162775,14.012231670445951,-3.403453955656337,14.012231670445951,0.32921243806164324,0.5473940863569122,382.33699999999993,369.2330000000002,380.98156139600036,118,0,0.16563014073337368,-0.6153216498120873,0.6153216498120873,0.16563014073337368,1.1304347826086956,1.6521739130434783,2.0869565217391304,2.5700407098025506,1272.348423411275,27.65181786940711,23.927887412910003,14.072738466802363,16.41525566762799,12.308341316103578,8.530596757310818,3.823959538655161,6.524665020465525,2.364693304502391,4.620473115757191,1.4757087590399616,3.2232866502983537,-1.04,37027203.27913651,7.062378141339181,7.686664860024509,4.279538968067096,170.1010269833039,4.552749873690364,5.704956885150159,5.22598966918386,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,11.336785877934737,47.37155461111821,35.345529304038465,27.345064821691405,28.18359933673322,22.37261110390322,45.71452013178506,0.0,4.9839785209472085,0.0,10.930946554334017,0.0,86.04815258951814,0.0,0.0,0.0,0.0,0.0,34.53866565839977,9.536728394637572,16.880811358535446,0.0,39.04990107649202,59.998835784940184,10.045266627482652,0.0,0.0,35.95,108.15495361723745,5.9235084298605845,0.0,0.0,11.336785877934737,0.0,0.0,0.0,0.0,4.9839785209472085,39.650982454507684,121.19742114218067,8.623898834756663,2.779837229980928,-4.6368417681071,-5.802410501939272,0.0,-7.60359217967022,-0.7805349794238687,0.0,0.0,0.11764705882352941,23,0,2,0,0,0,2,1,3,3,0,6,5,0,0,0,3,5.4882000000000035,98.7074,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CHEMBL3673130,FC(F)(F)c1nnc2ccc(-c3ccc4c(c3)CN3CCC4(c4ccc(Cl)cc4)C3)cn12,6.219466674683596,13.862629729126652,-5.292134437190775,13.862629729126652,0.018970957000202127,0.39658403896661815,454.88299999999987,436.7390000000002,454.11720891600055,162,0,0.45157978490936185,-0.2978045638539256,0.45157978490936185,0.2978045638539256,1.03125,1.8125,2.59375,1.9066631673164487,2192.495163062569,37.961218946165616,33.30071227403674,16.056641220055194,22.60474215084398,17.744783328018286,9.122747801027513,6.6519888897971,7.029953362806327,4.704817501395737,4.893799737900349,3.3052721154616975,3.399763233714004,-2.8999999999999986,26727900957.504005,8.465062757652676,6.797382419689001,2.9505116824707804,212.0986669453407,0.0,0.0,5.647177220767728,5.824404497999927,0.0,6.176298517443475,9.300604337112272,0.0,13.171245143024459,10.197363616602075,35.770614720885696,70.89913558244677,40.57030681194654,13.7075855617022,37.84489915408843,17.248117111000244,0.0,19.497967953714348,0.0,24.46107357248558,12.99371936863189,88.09205586661666,0.0,11.126902983393991,0.0,13.171245143024459,0.0,11.600939890232516,32.49168732234624,18.0881486711562,0.0,53.5613378854843,60.55466357978441,5.022633313741326,16.77408020416172,0.0,33.43000000000001,142.3209290118959,13.171245143024459,0.0,9.300604337112272,0.0,0.0,0.0,0.0,0.0,10.197363616602075,36.274593901296484,199.7837749664689,5.950872612851015,-0.30078592476680477,5.35069689826955,-10.606391200794404,-1.853259850030702,-10.916218095477822,-10.498537257546294,-11.299041037862363,0.0,0.25,32,0,4,0,2,2,2,2,4,4,0,8,2,0,1,1,6,5.573900000000005,115.55100000000002,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
