compound_id,base_rdkit_smiles,avg_pKi,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CHEMBL1258200,O=C1NCc2ccc(OCCCN3CCN(c4cccc5ccc(F)cc45)CC3)c(F)c21,6.0508596052531285,15.759301040009692,-4.750566132425576,15.759301040009692,0.43181568804623627,0.593449345748825,437.48999999999967,412.29000000000013,437.19148348000067,166,0,0.2545219865704362,-0.4904410665754875,0.4904410665754875,0.2545219865704362,1.15625,2.0,2.84375,1.7362215462823318,2248.1480409687606,44.25411216497907,40.41406631344606,15.414066313446053,25.377397520163008,20.97640488620481,8.529191290704855,5.893416311006417,5.893416311006417,3.982836256543789,3.982836256543789,2.594231958671033,2.594231958671033,-3.1899999999999986,275916444519.9304,6.667135739925011,8.7449459472785,4.001196493770993,220.3009653756587,14.946586037938904,5.817220841045895,12.978574752658,0.0,5.907179729351506,0.0,9.694446914922299,8.78083009534964,0.0,0.0,24.16967483065318,41.492275438144354,61.02083704440581,34.0545736333368,52.62227765963503,22.36701443296466,0.0,10.209723084138854,0.0,12.869784585645323,43.94319339534649,71.10069432679214,0.0,5.749511833283905,14.946586037938904,14.468216370033202,5.749511833283905,0.0,49.850373124697995,6.496859684315945,11.63444168209179,55.19257041688052,48.33934966130636,1.4118420783282006,10.772448428929591,0.0,44.81,166.23992165817143,4.794537184071822,8.78083009534964,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,34.31004742641348,245.2945917206883,0.0,10.893911545045256,-2.697534884613819,-4.142919164441105,-7.597209869130106,-10.908501588140805,-4.688685036304087,-30.32031938977027,0.0,0.32,32,1,5,0,2,2,3,0,3,4,1,7,6,0,1,1,5,3.9525000000000032,120.24120000000006,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL1290597,Cc1ccc2c(N3CCN(CCc4c(C)ccc5c4CCC(=O)N5C)CC3)cccc2n1,7.599980364934842,13.374753224130362,-4.894657081968593,13.374753224130362,0.5714487176617404,0.6266172325247824,428.5799999999996,396.3240000000002,428.2576116440009,166,0,0.2265616709888222,-0.36841865213523256,0.36841865213523256,0.2265616709888222,1.0625,1.96875,2.78125,1.9602366353348195,2472.201570211808,50.17676189578944,47.6971026724637,15.697102672463696,28.11072521498768,24.663798920481703,8.663798920481701,6.1266307385332395,6.1266307385332395,4.19227930897532,4.19227930897532,2.7315498511126295,2.7315498511126295,-2.919999999999999,2985655848623.448,5.4136917090175825,8.548409442793863,3.859750004107253,235.15753201996733,9.799819461700956,0.0,0.0,5.907179729351506,0.0,0.0,14.678425435869507,0.0,0.0,0.0,12.08483741532659,73.35208205065757,97.07390466144626,20.59504483548868,48.6588109815189,28.184877210799684,0.0,9.883888251797686,0.0,32.8225589385795,49.25994478356292,64.6812134235825,0.0,0.0,9.799819461700956,11.374772549367124,0.0,0.0,55.251193303011156,17.54038698673058,13.703784234591359,72.62148116871592,42.29693095364306,0.0,10.902924932081056,0.0,39.68,179.84850408737515,7.536054296412263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,41.122756685106616,273.9357178735214,0.0,14.773872374726713,-1.1736975447770728,-11.34946591554235,-2.270358680908519,-9.962266677030627,-13.137147255765258,-34.39998750755768,0.0,0.4074074074074074,32,0,5,0,2,2,2,1,3,4,0,5,7,0,1,1,5,4.125340000000003,131.747,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEMBL456223,COc1ccc(F)cc1CC[C@@H]1CC[C@H](CN)O1,7.6595558851598815,14.580228802207293,-4.407054043839761,14.580228802207293,0.913922735046472,0.8751720585223485,253.31700000000015,233.15699999999995,253.1478071,100,0,0.12325351024778802,-0.4964745700809176,0.4964745700809176,0.12325351024778802,1.7777777777777777,2.6666666666666665,3.5,2.974261507186745,1120.1608479632296,30.45566544670048,28.64167464943691,8.641674649436911,16.510360346571066,14.373512806182235,4.479085615182319,2.8672822163073293,2.8672822163073293,1.74590879984436,1.74590879984436,1.0298892521012224,1.0298892521012224,-1.1300000000000001,24443233.733278424,2.9626362050931134,6.15877056967385,3.2062209346180293,135.29314870792618,15.193442883326371,14.3904168309862,0.0,0.0,0.0,0.0,0.0,4.39041504767482,0.0,0.0,0.0,49.18240722000439,20.204445246018143,30.164056962144322,41.361479122995284,0.0,0.0,0.0,5.719716975726273,37.65173565921749,13.534812143198533,29.507928455732774,0.0,5.749511833283905,10.456579929526322,4.39041504767482,5.749511833283905,0.0,25.69484819709851,11.10978785512943,5.817220841045895,49.355880206749134,18.127256122989884,2.8236841566564013,0.0,0.0,44.480000000000004,92.16370506715899,4.39041504767482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.473725907600098,27.497338167720354,180.66747454727482,0.0,0.0,0.0,-2.652986048643516,-3.5195323728983996,-4.664287285302348,-25.35412652483834,-3.9316645412501288,-3.544877774342062,0.5714285714285714,18,2,3,0,1,1,1,0,1,3,1,4,7,0,1,1,2,2.2732,68.22240000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL549509,CCCN(C(=O)c1ccccc1SC)[C@H]1CCNC1,5.962573502059376,14.129042894935747,-4.530337773998491,14.129042894935747,0.3538885739480977,0.8404082909389435,278.4209999999996,256.245,278.1452843240006,104,0,0.254784512435405,-0.334314986061167,0.334314986061167,0.254784512435405,1.8421052631578947,2.736842105263158,3.473684210526316,3.231636034869403,1239.056989710887,32.903259203893185,31.210923771927643,10.02742035285537,17.797270501240813,15.677620019945648,5.546903005373416,2.992569372131286,3.6049418078270805,1.9554315380733243,2.465741901153152,1.1997460477037485,1.5422114423690931,-1.0,80808684.5337554,3.0945865556216536,6.9632,3.3088235294117645,150.27178661068777,10.209723084138854,1.4118420783282006,0.0,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,11.761884949391115,18.93672953262227,37.51147100341775,45.83923221122286,12.417244272548094,34.99230894197464,17.66906467874262,0.0,10.209723084138854,0.0,30.511117863821855,25.67450315406429,29.733126322350174,0.0,0.0,5.309813353288376,0.0,0.0,11.761884949391115,42.49948508261592,0.0,0.0,58.74166027529794,29.065158306170954,1.4118420783282006,0.0,0.0,32.34,102.0356501537267,4.794537184071822,0.0,11.761884949391115,0.0,0.0,0.0,0.0,0.0,0.0,30.197771757902814,175.20362461419754,-0.3538885739480977,11.992713529856381,-0.7850124664063158,-1.5235567838246402,-2.3789583333333333,-9.397065184870247,-11.683363685752084,-16.57449311591921,0.0,0.5333333333333333,19,1,3,0,1,1,1,0,1,3,1,4,7,0,1,1,2,2.6226000000000003,80.82520000000005,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CHEMBL5079863,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(C(F)(F)C(F)(F)F)cc13,5.0,15.045863536415485,-6.771418493648612,15.045863536415485,1.0863301917989414,0.6359708965813788,359.38199999999955,337.20599999999996,359.1672408040006,138,0,0.45755099605979227,-0.30274608724939034,0.45755099605979227,0.30274608724939034,1.28,2.08,2.8,2.6298202869939824,1566.7982928347044,37.54145188432739,33.83703596054609,11.837035960546093,20.214101615137753,17.615731575773005,6.615731575773005,5.242972506730371,5.242972506730371,3.791521622543736,3.791521622543736,2.5797939402869683,2.5797939402869683,-1.1700000000000004,1131588222.7283564,5.209096665788585,5.413472129002075,2.3568525242004448,174.65501883459152,4.899909730850478,0.0,0.0,0.0,0.0,12.098827685538051,0.0,0.0,21.9520752383741,0.0,24.83068721798535,62.02766556633607,43.04074699667762,4.1122756685106605,52.10876347411898,0.0,0.0,4.899909730850478,5.893957685363079,61.76926003126075,13.47268658459819,34.81761059808087,0.0,0.0,0.0,21.9520752383741,0.0,0.0,30.566787301241785,17.710444538820735,5.893957685363079,78.71166721748271,18.127256122989884,0.0,0.0,0.0,3.24,120.85342463015336,15.912762255364898,8.78083009534964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.415171123404395,259.56238453049446,0.0,-1.0863301917989414,0.0,-12.401435224552785,-11.433675240929709,-12.021438242735366,-35.28101552690637,-9.088490103571282,0.0,0.6842105263157895,25,0,1,2,1,3,1,0,1,1,0,6,2,1,1,2,4,5.028900000000005,84.76600000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL270099,COC(=O)c1ccccc1S[C@@H](c1ccccc1)[C@@H]1CNCCO1,6.302770657240282,12.987031176687335,-4.100000590513983,12.987031176687335,0.49726899092970567,0.6667051884141195,343.4479999999997,322.2800000000001,343.12421453200056,126,0,0.3384913479845438,-0.4653882354620641,0.4653882354620641,0.3384913479845438,1.5,2.2916666666666665,3.125,2.6009988354665228,1551.1445104435224,35.204224112214405,32.58020675735541,12.396703338283137,20.030921841504483,16.573296207623436,6.9425791930512055,3.893488401349891,4.914109127509548,2.4994152144150195,3.6033692739080103,1.5441827024862709,2.4709274239234613,-1.8199999999999998,914355553.9504708,4.874398148882999,8.329064016461166,3.981558412805407,175.66128287660118,14.783539260888475,1.4118420783282006,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,11.761884949391115,42.29693095364306,17.648288907023584,24.742995625000763,51.02777523218307,43.09527629340454,17.731190237342965,0.0,5.309813353288376,0.0,16.201491171651625,26.59065707043077,65.50867135236365,0.0,0.0,5.309813353288376,0.0,0.0,11.761884949391115,38.6399803853326,9.473725907600098,0.0,48.562600960054105,59.277251844487424,1.4118420783282006,0.0,0.0,47.56,131.3418231850774,6.165295740242042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,32.193117599362424,179.86523732274384,-0.49726899092970567,11.800699449552036,-4.527621995200235,-2.6817191830435885,-1.9506521242756365,-10.850350051809064,-4.100000590513983,-11.552773802084094,-3.5055500344396027,0.3157894736842105,24,1,4,0,1,1,2,0,2,5,1,5,6,0,1,1,3,3.2950000000000017,95.43120000000005,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CHEMBL573769,c1ccc(COc2ccccc2C2CCNCC2)cc1,7.130768280269024,8.957878033929621,-4.035576761568826,8.957878033929621,0.6895037082335027,0.9109990968437701,267.37199999999984,246.20399999999995,267.1623142920003,104,0,0.12278157162810029,-0.4886157802492463,0.4886157802492463,0.12278157162810029,1.2,1.9,2.7,2.5232177394678637,1377.6948226286108,32.21266028065168,30.85546188596382,9.855461885963821,18.19000491133265,15.80267548146378,5.3554618859638214,3.368658487088832,3.368658487088832,2.131855088213842,2.131855088213842,1.3086076840331198,1.3086076840331198,-1.7999999999999994,166512931.92248347,3.1720049014987266,6.575910494726415,3.1999999999999993,149.89816340728868,10.046676307088426,13.720339154528395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.33934966130636,48.80284854771101,12.33682700553198,15.078344117872419,33.56387615553265,0.0,0.0,5.309813353288376,0.0,25.198792730938127,12.99371936863189,65.50867135236365,0.0,5.749511833283905,10.046676307088426,0.0,5.749511833283905,0.0,12.99371936863189,6.558985242916289,0.0,57.18188159482029,54.38176836896965,1.4118420783282006,0.0,0.0,21.259999999999998,114.76050863850597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.56387615553265,176.7598129541476,0.0,0.0,-0.6895037082335027,-2.755424776392038,-5.548917653481146,-10.437220733171207,-8.034467671544693,-11.294278411324996,0.0,0.3333333333333333,20,1,2,0,1,1,2,0,2,2,1,2,4,0,1,1,3,3.7326000000000024,82.06070000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL1241640,CCOC(=O)c1ncn2c1COc1c(CCN3CCN(c4cccc5nc(C)ccc45)CC3)cccc1-2,7.79997073344623,13.139240810076208,-4.652945480254893,13.139240810076208,0.1746808733079539,0.37048965849646437,497.59899999999976,466.35100000000034,497.2426898520009,190,0,0.35846848716765334,-0.48477989007799366,0.48477989007799366,0.35846848716765334,1.162162162162162,2.027027027027027,2.891891891891892,1.6174758505949973,2803.6690317070625,52.53013304691797,48.96081284889138,17.96081284889138,30.2395002926245,25.427509096909382,9.927509096909384,6.880325082760763,6.880325082760763,4.759150229389322,4.759150229389322,3.184351803022925,3.184351803022925,-3.9099999999999993,35936612464981.81,7.1384811324590824,9.859168320492998,4.418547130255924,259.5507502888335,14.373635638450576,19.98262734633664,5.693927994848461,0.0,0.0,5.969305287951849,14.450987899589041,9.77851570501903,0.0,0.0,18.127256122989884,55.852254165934205,68.44245669195963,45.38913712878812,56.76177833294879,22.559616494716472,0.0,19.43496642053625,0.0,26.635694378837027,43.94319339534649,77.28795685151496,0.0,11.436898107967467,9.636772684650527,5.687386274683562,5.749511833283905,0.0,64.44755537298411,17.66877309804572,6.851892117295679,76.78518001888673,54.642721375272586,0.0,16.590311206764618,0.0,72.72,186.763268959233,4.794537184071822,0.0,4.567099647791355,0.0,0.0,0.0,0.0,0.0,14.704819995694464,47.2303781950769,273.40177961553985,0.0,18.816137866951426,-1.1291312883995974,-9.180584347849685,-3.520769189667446,-10.655316896091128,-5.728714125577705,-36.83673496823904,0.0,0.3448275862068966,37,0,8,0,2,2,2,2,4,8,0,8,8,0,1,1,6,4.162720000000004,142.68949999999984,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,4,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEMBL566050,CCCC(NC(C)(C)C)C(=O)c1ccc(Cl)c(Cl)c1,6.074687908500351,13.897726599899212,-4.822124590576975,13.897726599899212,0.8109445861678013,0.796441426118394,302.2449999999996,281.077,301.1000196520006,106,0,0.17929324821456352,-0.3024165553507092,0.3024165553507092,0.17929324821456352,1.5789473684210527,2.3157894736842106,2.9473684210526314,4.624721174790316,1100.0117922355514,32.61880215351701,30.111390831982277,10.623248724019186,17.240810621445153,14.976515809241075,5.285231159759571,3.1279090114910955,3.883837957509551,1.6272450736640751,2.2909238323875885,0.9624415724129609,1.1986693680437281,-0.5700000000000001,34195479.78306638,3.601360155098822,6.735629459180075,5.134232362434642,154.5962360222439,5.309813353288376,1.4118420783282006,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,36.42669679909009,45.055857376206305,33.03451364280386,21.546193320513176,33.62155038580442,28.985124726829973,0.0,5.309813353288376,0.0,51.710235992574454,0.0,33.73597424216953,0.0,0.0,5.309813353288376,0.0,0.0,23.20187978046503,17.34006266709793,0.0,0.0,77.92657807101467,18.127256122989884,11.457108705810853,0.0,0.0,29.1,96.53926853439731,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.02889298219767,165.72133251246282,11.513190916507487,13.897726599899212,-3.1422303319475953,-6.291789078028332,-2.5233179012345675,-8.729415312421267,-9.157404747907401,-17.399203768441534,0.0,0.5333333333333333,19,1,2,0,0,0,1,0,1,2,1,4,6,0,0,0,1,4.732900000000004,82.37720000000004,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL566418,CC(NC1CCC1)C(=O)c1cccc(Cl)c1,5.462180904926726,13.207902336860666,-4.030890180146136,13.207902336860666,0.8177834467120184,0.815967781034786,237.7300000000001,221.60199999999995,237.092041812,86,0,0.17900025499264186,-0.30459910358584424,0.30459910358584424,0.17900025499264186,1.9375,2.75,3.5,2.8570843100869796,942.1202933967609,25.61880215351701,23.73342635897305,8.489355304991502,13.990810621445155,12.03753357273646,4.46828445024573,2.7021233761114924,3.08008784912072,1.6220396696974826,1.8110219062020965,0.8896804951328161,1.0314171725112766,-0.86,2164633.840231672,2.9304407792757963,4.980637186859673,2.6291360010513465,123.53240191220075,5.309813353288376,1.4118420783282006,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,30.058702206888483,31.682579335281027,30.311562835490165,12.871685249200745,26.76775760495332,17.384184836597456,0.0,5.309813353288376,0.0,38.00645175798311,0.0,34.7557596360915,0.0,0.0,5.309813353288376,0.0,0.0,11.600939890232516,17.81902988306423,0.0,0.0,56.890033839605984,24.16967483065318,6.434475392069527,0.0,0.0,29.1,83.85526969372793,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.574160311114014,124.77751392297131,5.704930178255619,13.207902336860666,-1.6603793724279836,-1.271823034769463,-2.066123866213152,-11.921025100390635,-10.578068831293189,-3.915148455215423,0.0,0.46153846153846156,16,1,2,1,0,1,1,0,1,2,1,3,5,1,0,1,2,3.053300000000002,66.01920000000003,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL207755,COCCCN(Cc1ccc(F)cc1C(F)(F)F)C1CCNCC1,8.958607314841775,14.544187272321327,-6.192995284087011,14.544187272321327,1.082802225490492,0.6034953949386795,348.3839999999996,324.19200000000006,348.1824762680007,136,0,0.4163271901130365,-0.3846395724376222,0.4163271901130365,0.3846395724376222,1.5416666666666667,2.2916666666666665,2.9583333333333335,3.463994294023245,1412.9759009772977,38.825908934703556,35.31453337350069,11.314533373500687,20.61458406929837,17.72942482073217,5.782211225232212,3.7588994395290753,3.7588994395290753,2.242855436062603,2.242855436062603,1.3684301896714832,1.3684301896714832,-1.1800000000000004,1081570685.3011868,4.751229283939967,8.780900240300259,5.4272142102375565,173.3026665556194,10.046676307088426,7.229062919374096,0.0,0.0,0.0,6.176298517443475,4.899909730850478,4.39041504767482,13.171245143024459,0.0,6.042418707663295,49.76078297964361,53.169927881333756,16.529519941058755,55.23781201474263,0.0,0.0,10.209723084138854,0.0,37.8098253740972,33.08751675474671,35.07137994742977,0.0,0.0,5.309813353288376,17.56166019069928,0.0,0.0,44.00531895394683,17.41002115555947,5.817220841045895,61.77312447929726,18.127256122989884,1.4118420783282006,0.0,0.0,24.5,116.17844516041255,17.56166019069928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,32.93928887024325,254.82922738755482,0.0,-1.629201152683296,-1.082802225490492,-5.542768710107497,-2.4438860749189484,-11.982322513945892,-20.867040422975908,-24.016542265054184,-4.014664022378671,0.6470588235294118,24,1,3,0,1,1,1,0,1,3,1,7,8,0,1,1,2,3.4350000000000023,84.19670000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL67203,c1ccc(CCCN2CCCC(CNCCOC(c3ccccc3)c3ccccc3)C2)cc1,6.6777807052660805,9.354111158675796,-5.265877562668014,9.354111158675796,1.1855367256532576,0.3627683924647648,442.64699999999954,404.34300000000025,442.29841383600103,174,0,0.12229955867421712,-0.3674693136412366,0.3674693136412366,0.12229955867421712,1.0606060606060606,1.696969696969697,2.3636363636363638,2.08953726510421,2520.870537079814,56.25411216497907,54.30267548146378,16.30267548146378,31.254112164979073,27.723495874713716,8.776282279213758,5.41447888033877,5.41447888033877,3.310484592739571,3.310484592739571,2.0164140229361314,2.0164140229361314,-2.459999999999999,59477005738308.02,5.2070547370759135,13.296075036763984,7.8159474202203105,252.78924247278854,14.946586037938904,7.491860105278189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.63628061494944,67.5665908187194,39.03813193586608,31.232639253980242,56.86677161042644,0.0,0.0,10.209723084138854,5.893957685363079,31.571717632267507,39.04328366449601,107.32663509004044,0.0,0.0,5.309813353288376,0.0,0.0,0.0,43.94319339534648,11.10978785512943,5.893957685363079,92.60721378432723,90.63628061494944,1.4118420783282006,0.0,0.0,24.5,194.04531715630597,2.7415171123404405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.125254498085994,329.7818800106538,0.0,-1.3685779996934468,-1.5294506932003298,-4.944287727511457,-5.265877562668014,-20.848581611990163,-23.255245092304925,-30.069859323285538,0.0,0.4,33,1,3,0,1,1,3,0,3,3,1,3,12,0,1,1,4,5.727000000000006,137.47569999999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
