compound_id,base_rdkit_smiles,avg_pKi_SLC6A2,avg_pKi_SLC6A3,avg_pKi_SLC6A4,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,active_SLC6A2,active_SLC6A3,active_SLC6A4
CHEMBL579056,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(SC)cc1)N2C,6.657577319177793,,9.154901959985745,13.696178435127749,-4.687136243386247,13.696178435127749,0.1937991960507299,0.6336443780460288,305.4429999999996,282.259,305.14494997600065,114,0,0.3103762189953213,-0.4687322280225277,0.4687322280225277,0.3103762189953213,1.5238095238095235,2.380952380952381,3.095238095238096,2.753584473621323,1373.6813426174328,35.0330157158901,33.171958466891546,10.988455047819274,19.10373038103647,16.941441119409596,6.2579377003373216,3.853329561154055,4.465701996849849,2.7276680861259446,3.135916376589808,1.817096758681608,2.02122090391354,-1.0,325290781.3201905,3.565432098765432,6.01171875,2.594990548204158,162.90643659978005,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951848,9.6944469149223,0.0,0.0,11.761884949391115,12.08483741532659,49.926814612410425,44.75736299630369,22.527220037437203,41.05884692978695,17.731190237342965,0.0,4.899909730850477,5.893957685363079,41.94400080156828,20.197703460281293,29.733126322350174,0.0,0.0,0.0,0.0,0.0,11.761884949391115,43.102703415782905,9.53140013787187,5.893957685363079,62.10363067296333,29.06515830617096,0.0,0.0,0.0,29.54,108.63800328836516,7.536054296412263,0.0,11.761884949391115,0.0,0.0,0.0,0.0,0.0,4.736862953800049,28.78592967957461,194.0212282594333,-0.1937991960507299,11.9937393549145,0.0,-1.7251615646258502,-11.858121863714626,-14.577309893864951,-16.12449704064108,-4.128070974531787,-3.9080070809187912,0.5882352941176471,21,0,3,0,2,2,1,0,1,4,0,4,6,0,2,2,3,3.147800000000002,85.66000000000005,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,1.0
CHEMBL2347175,CCN(CCCc1c[nH]c2ccc(F)cc12)S(C)(=O)=O,,,7.920818753952375,14.48520590978586,-6.461570735528162,14.48520590978586,0.1064960474930707,0.8906734967789628,298.38299999999964,279.231,298.1151270680005,110,0,0.2106900169408738,-0.360887274477619,0.360887274477619,0.2106900169408738,1.6,2.45,3.2,3.094107986989383,1424.9551171450123,31.27350269189626,28.49713653540073,10.313633116328456,16.95213548685034,14.25065468740481,6.24350442070549,3.2542465542927537,4.569527605619179,1.9785551963997907,2.641845965069873,1.1890337028460745,1.4750355407223512,-1.4,39324501.20873039,3.866906494134072,5.929209252286176,3.374466236760333,144.9505218595975,4.977003270229252,5.817220841045894,1.4118420783282006,10.023291153407584,0.0,0.0,0.0,17.11342802329999,0.0,0.0,6.851892117295679,36.43655741734564,49.260159297910825,11.66695832579734,38.89370812139593,20.92621608548864,0.0,9.282219261525483,0.0,19.59774191995444,19.177643469748347,35.68082366654754,0.0,0.0,0.0,4.39041504767482,0.0,0.0,36.877659715602775,16.396216054736964,5.817220841045894,43.46192252138604,24.30015133380465,1.4118420783282006,10.902924932081056,0.0,53.17,99.6876411330352,12.808212032003755,0.0,4.977003270229252,0.0,0.0,0.0,0.0,0.0,0.0,26.085496089392155,186.6181482471636,0.0,-0.1064960474930707,-1.164597111992945,-2.4760385959939524,-1.774015688129144,-3.839574138992655,-14.580908544426087,-13.464947384607612,-6.461570735528162,0.4285714285714285,20,1,4,0,0,0,1,1,2,2,1,6,8,0,0,0,2,2.521100000000001,78.66850000000002,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,1.0
CHEMBL1289721,Cc1ccc2c(C3CCN(CCc4c(C)ccc5c4ccc(=O)n5C)CC3)cccc2n1,,,8.899974269892137,13.11445791402736,-4.816367210464435,13.11445791402736,0.36421257181114,0.4551539333824423,425.5759999999996,394.32800000000015,425.24671261200086,164,0,0.2502496006714772,-0.3113361734328835,0.3113361734328835,0.2502496006714772,1.125,2.0,2.8125,1.998930909529863,2660.2148142203546,49.25411216497906,46.74988907696374,15.749889076963738,27.81606701624916,24.242978527231763,8.742978527231765,6.219006946408312,6.219006946408312,4.276664014037867,4.276664014037867,2.8042956025188923,2.8042956025188923,-2.9799999999999995,2409224719492.323,5.559072402104896,8.513187653029984,3.840166186359835,232.62012510340583,9.467009378641832,0.0,0.0,0.0,5.559266895052007,0.0,9.778515705019029,0.0,0.0,0.0,24.16967483065318,92.57026529831865,66.13816995178443,23.3702284407645,42.49351524127684,21.80584986416212,0.0,14.45098789958904,6.975826900282246,38.716516623942574,19.49057905294784,87.11985491803296,0.0,0.0,5.559266895052007,0.0,0.0,0.0,33.941566952536874,13.348751801611623,13.70378423459136,83.5176051992381,59.17630555304147,0.0,21.80584986416212,0.0,38.13,174.2139999061464,8.906812852582483,0.0,4.567099647791355,0.0,0.0,0.0,0.0,0.0,4.983978520947208,38.38123957276617,266.1323810608205,0.0,15.670950098456313,-2.778281183375985,-10.880224423557964,-4.431989694083174,-13.14543692041477,-13.87230047164565,-25.195098466199205,0.0,0.3571428571428571,32,0,4,0,1,1,2,2,4,4,0,4,7,0,1,1,5,5.125640000000005,132.525,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,1.0
CHEMBL2386165,COc1ccc(O[C@@H](CC(C)C)[C@@H]2CCNC2)c(C)n1,6.3585258894959,6.050609993355087,9.075720713938118,9.075700821995463,-5.016844293272867,9.075700821995463,0.903030034831758,0.8687154285278013,278.3959999999996,252.188,278.1994280720006,112,0,0.2128968859238627,-0.4881780494709907,0.4881780494709907,0.2128968859238627,1.8,2.75,3.45,3.3310763066600364,1329.566820930917,37.0854219586974,35.71092377192764,9.710923771927645,19.77150948772865,17.9081373674276,4.960923771927643,3.213345393354215,3.213345393354215,1.8822890331390512,1.8822890331390512,1.1297253077486262,1.1297253077486262,-1.2900000000000005,504845894.6333143,2.808590789594028,6.931443458386113,3.8544971751327934,158.0238254845001,14.783539260888473,13.241371938562096,0.0,5.879988336435371,0.0,0.0,0.0,4.983978520947208,0.0,0.0,13.70378423459136,38.03097799729676,44.477648644576526,20.95643179075237,45.15453189018382,0.0,0.0,10.293791874235582,11.787915370726155,39.38154418149578,20.03167182751448,17.77876541017505,0.0,11.629500169719275,14.783539260888473,0.0,11.629500169719275,0.0,31.09566837541168,0.0,18.63980748802184,66.41252593635414,12.08483741532659,1.4118420783282006,0.0,0.0,43.38,105.91921031291912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.720841474747257,40.41766893638376,218.1462218143176,0.0,3.2588547571806497,-0.903030034831758,-1.7018683862433857,-12.745247622522385,-3.1672743055555577,-14.416321767458136,-20.95237555934526,-3.43562556220836,0.6875,20,1,4,0,1,1,0,1,1,4,1,4,10,0,1,1,2,2.8016200000000007,80.37370000000004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
CHEMBL1172526,CC(C)CC1CNCCN1c1ccc2[nH]ncc2c1,7.700057099977233,7.79997073344623,8.299988937677888,9.08478127362056,-4.650221442743767,9.08478127362056,0.1528646458009279,0.8881664497070265,258.36900000000014,236.193,258.18444670400004,102,0,0.1900630548909712,-0.3659656332157208,0.3659656332157208,0.1900630548909712,1.8421052631578947,2.789473684210526,3.684210526315789,2.7046994683144705,1374.477545663552,32.48060947308281,31.28885438199984,9.288854381999831,17.935298734444732,15.90967477524977,5.015247584249853,3.390247584249854,3.390247584249854,2.1614356881873897,2.1614356881873897,1.4142220926874314,1.4142220926874314,-1.5499999999999998,130894718.79256472,2.748388774825715,5.211205171847472,2.5852737180608942,144.7591955052212,10.20972308413885,1.4118420783282006,1.4118420783282006,0.0,0.0,0.0,5.091706557583081,0.0,5.098681808301038,0.0,13.70378423459136,30.39413870968234,54.40194324065874,21.28490582162256,30.2388552800608,16.59031120676462,0.0,15.500201719172496,5.893957685363079,26.09460160427038,24.390488783798315,24.30015133380465,0.0,0.0,10.20972308413885,5.687386274683562,0.0,0.0,35.6988598871816,0.0,5.893957685363079,47.49188025932517,24.30015133380465,2.8236841566564013,10.902924932081056,0.0,43.95,102.5793239672894,0.0,0.0,5.091706557583081,0.0,0.0,0.0,0.0,0.0,5.098681808301038,30.2388552800608,180.6093371294544,0.0,-0.5747198601662888,1.8614693029032865,-2.162009256634752,-4.493802477009325,-8.254271266376922,-5.581822063702028,-20.73751484180169,0.0,0.5333333333333333,19,2,4,0,1,1,1,1,2,3,2,4,5,0,1,1,3,2.3872,79.55240000000003,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0
CHEMBL4224788,CCc1ccc(CC2CCN(CCc3ccc4c(c3)C(=O)CCO4)CC2)cc1OCCOC,,,8.006563769502389,13.27830673263676,-5.0626486878986166,13.27830673263676,1.2249670787259077,0.4886569797042775,451.6069999999995,414.3110000000002,451.27225866400096,178,0,0.1695008001420564,-0.4923585571604303,0.4923585571604303,0.1695008001420564,1.2424242424242424,2.121212121212121,2.9696969696969697,2.132104357296738,2456.738548516682,55.704224112214405,53.08020675735541,16.080206757355413,30.376221303125227,27.099689409873456,8.599689409873458,5.645565264641527,5.645565264641527,3.5998095788398285,3.5998095788398285,2.2259219603483635,2.2259219603483635,-2.37,19816006182088.234,5.390535211814769,11.664695599421906,6.361562563023151,249.56180881382505,19.110498592250625,18.05800890948409,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,24.979148240285564,85.56991215872273,50.06442528027279,39.242800320082885,69.72319262377016,5.783244946364939,0.0,4.899909730850477,5.893957685363079,45.08944152527195,46.20548724057928,58.50831821276775,0.0,11.49902366656781,9.473725907600098,0.0,11.49902366656781,0.0,56.88864191779469,23.855637657788183,5.893957685363079,103.73707655044169,36.25451224597977,0.0,0.0,0.0,48.0,177.87938300776534,6.165295740242042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,58.82103392972808,324.32740538462104,0.0,12.053339653910854,0.0,-7.467744430685173,-10.578614801793872,-11.18099213436996,-27.32884256879672,-31.06849201764213,-3.839392418577453,0.5357142857142857,33,0,5,0,2,2,2,0,2,5,0,5,12,0,1,1,4,4.736600000000005,130.64750000000004,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1.0
CHEMBL522307,CCOc1ccccc1N1CCN(CCCCn2nc(-n3ccc4ccccc43)ccc2=O)CC1,,,6.1944991418416,13.532465701263613,-4.974629805456429,13.532465701263613,0.2767629311081574,0.342815543896254,471.6049999999997,438.3410000000003,471.2634252960009,182,0,0.2663644972805047,-0.4917077317395831,0.4917077317395831,0.2663644972805047,1.0,1.8,2.685714285714285,1.774295978972395,2799.814509933477,53.11591948454487,50.05256455842752,17.052564558427516,30.149235902352217,25.745654008695546,9.245654008695542,6.059879028997105,6.059879028997105,4.01457897967412,4.01457897967412,2.559588241243536,2.559588241243536,-3.579999999999999,28478585109019.33,6.2109561120718615,10.780503982989403,5.248572700502366,252.0664601537949,9.636772684650529,5.749511833283905,5.817862777835028,0.0,5.559266895052007,0.0,14.261546562713654,4.681802935145184,5.098681808301038,0.0,30.21209353831648,61.69291935705166,62.51947357027069,45.17824335862054,49.97189530741735,16.590311206764618,0.0,19.247494122088053,0.0,26.09460160427038,43.94319339534648,82.99330507423484,0.0,11.567374611118932,15.196039579702534,5.687386274683562,5.749511833283905,0.0,58.29077778658407,6.496859684315945,0.0,64.83277427357176,77.43403817918283,0.0,16.720787709916088,0.0,55.53,185.9759613736592,4.794537184071822,0.0,4.567099647791355,0.0,0.0,0.0,0.0,0.0,5.098681808301038,49.97189530741735,282.9708442002062,0.0,11.581488950591954,2.8065049703467206,-4.716269618170317,-3.043468846301821,-13.728288030351449,-10.930624050096435,-35.94018757622496,0.0,0.3571428571428571,35,0,7,0,1,1,2,2,4,7,0,7,10,0,1,1,5,4.188300000000004,140.82799999999986,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
CHEMBL1645597,Fc1ccccc1Oc1ccccc1OC1CNC1,6.277366077466188,5.690369832574101,5.326979092871103,14.588285097613426,-3.243426818258168,14.588285097613426,0.2157679809501598,0.9152848479699398,259.28,245.16799999999995,259.1008569080001,98,0,0.1689592527190138,-0.4838559343866691,0.4838559343866691,0.1689592527190138,1.1578947368421053,1.7894736842105263,2.5789473684210527,2.25876223856488,1127.5018273398057,25.41976706183824,23.14167464943691,9.141674649436911,14.929151223070749,11.899906008432255,4.952692412932298,3.17001315928924,3.17001315928924,1.954062021388764,1.954062021388764,1.1406992999729326,1.1406992999729326,-2.07,7345388.0803796975,3.961914037165217,5.281172555259801,2.6850370907180565,130.2476241953573,14.783539260888473,7.491860105278189,23.065756340897607,0.0,0.0,0.0,0.0,4.39041504767482,0.0,0.0,24.16967483065318,24.16967483065318,18.47675359331277,12.33682700553198,33.09584426381598,0.0,0.0,5.309813353288375,0.0,6.080018026949988,12.99371936863189,54.15657050235225,0.0,17.248535499851716,14.783539260888473,4.39041504767482,17.248535499851716,0.0,19.07373739558188,0.0,5.817220841045894,17.819861230212858,48.33934966130636,1.4118420783282006,0.0,0.0,30.49,90.47884339778584,4.39041504767482,0.0,5.309813353288375,0.0,0.0,0.0,0.0,0.0,0.0,28.70542921614115,133.42605343942242,0.0,0.0,-0.2157679809501598,0.0,-4.973618748425295,-8.032176179049827,-3.243426818258168,-6.211063712738948,0.0,0.2,19,1,3,0,1,1,2,0,2,3,1,4,4,0,1,1,3,2.968600000000001,70.20170000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
CHEMBL388257,CCOC(=O)C1=C(c2ccc3ccccc3c2)CCNC1,6.571865205971212,7.102372908709558,6.356547323513812,13.194693240728592,-3.8145012025445855,13.194693240728592,0.6319474784608263,0.8783310960126967,281.3549999999996,262.203,281.14157884800056,108,0,0.3351112769137402,-0.4625825019099674,0.4625825019099674,0.3351112769137402,1.4761904761904765,2.333333333333333,3.1904761904761907,2.64441137463917,1474.7276870812552,31.29001054984132,29.263710176427686,10.263710176427685,17.77932130880969,15.006799626695711,5.559586031195753,3.701991820422165,3.701991820422165,2.5023613817020376,2.5023613817020376,1.6249423046200164,1.6249423046200164,-2.1299999999999994,103624442.3732404,3.790779591611036,6.101844697795464,2.831300298203927,150.91459602927696,10.046676307088424,1.4118420783282006,0.0,0.0,0.0,5.969305287951848,0.0,4.794537184071822,0.0,0.0,36.25451224597977,47.67309986130015,18.833686689847923,24.46891677851753,35.61689622726403,22.314858246950703,0.0,5.309813353288375,0.0,13.22481701862506,19.55270461154818,53.43348697540932,0.0,0.0,5.309813353288375,0.0,0.0,0.0,25.522009899500027,9.53140013787187,0.0,43.46192252138604,47.87003548371233,1.4118420783282006,16.34555295899886,0.0,38.33,113.83568020582166,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,26.085496089392155,156.36063721801315,0.0,13.194693240728592,-2.045850045692444,-4.386791908121273,-2.2239428487444366,-6.877844917575845,-3.723948176492821,-14.88028589544829,0.0,0.2777777777777778,21,1,3,0,1,1,2,0,2,3,1,3,4,0,0,0,3,3.1498000000000017,84.98770000000006,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
CHEMBL432022,CNC[C@H]1C2CCC(C2)[C@@H]1c1ccc2cc(F)ccc2c1,6.5003129173815966,7.142667503568731,8.356547323513812,14.551687450939603,-4.453346442743766,14.551687450939603,0.9646533420466954,0.8838777430886737,283.38999999999953,261.21399999999994,283.1736279240006,110,0,0.1233475338664287,-0.3194432312561169,0.3194432312561169,0.1233475338664287,1.380952380952381,2.1904761904761907,3.095238095238096,2.405158038069142,1585.379068630371,33.85085296108589,32.32517806850919,10.325178068509183,18.90149422396811,16.833409427504527,5.886195832004571,4.287589034254593,4.287589034254593,3.074696216564792,3.074696216564792,2.2073234370017145,2.2073234370017145,-1.4099999999999997,421661167.1593051,3.405009052350636,5.0978970521802,2.1670970637251408,156.06868959620758,5.309813353288375,7.229062919374095,0.0,0.0,0.0,0.0,0.0,4.39041504767482,0.0,0.0,24.16967483065318,84.58802936599182,20.561378342553297,8.224551337021321,34.58818680557764,10.772448428929591,0.0,5.309813353288375,17.681873056089238,25.01273238935121,13.47268658459819,47.63518457872266,0.0,0.0,5.309813353288375,4.39041504767482,0.0,0.0,13.47268658459819,0.0,23.499093897135133,59.36211356062289,36.25451224597977,1.4118420783282006,10.772448428929591,0.0,12.03,119.88473839097928,7.1319321600152605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.45625464556237,200.14941877297423,0.0,0.0,-2.9798031674280763,-1.6165740740740733,-18.91653791010844,-8.141348060893064,-12.314102657770592,-8.264386236033294,0.0,0.4736842105263157,21,1,1,2,0,2,2,0,2,1,1,2,4,2,0,2,4,4.328000000000004,84.89470000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0
CHEMBL307956,c1ccc2c(c1)Cc1ccccc1C21CCNC1,5.0,,5.4089353929735005,8.753299792139078,-3.609426965230536,8.753299792139078,0.3779544595616024,0.7401086613756884,235.33000000000013,218.194,235.136099544,90,0,0.1222407004176097,-0.3154613529139271,0.3154613529139271,0.1222407004176097,1.0555555555555556,1.6666666666666667,2.2222222222222223,2.4954195440891254,1239.6336025993771,27.005553499465137,25.94721359549996,8.947213595499958,15.678203230275512,13.644427190999917,5.197213595499958,3.8354101966249687,3.8354101966249687,2.897910196624968,2.897910196624968,2.113361046343716,2.113361046343716,-1.5999999999999996,18418364.784117185,2.935502958579881,3.694460641399417,1.2544702982786389,131.79396290918473,5.309813353288375,1.4118420783282006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.33934966130636,41.49651545376268,22.87791860307448,10.96606844936176,23.34397897705172,0.0,0.0,5.309813353288375,0.0,18.160840272055538,12.99371936863189,70.59315562809434,0.0,0.0,5.309813353288375,0.0,0.0,0.0,12.99371936863189,11.787915370726155,0.0,50.558867766840926,48.33934966130636,1.4118420783282006,0.0,0.0,12.03,101.74771526878176,0.0,0.0,5.309813353288375,0.0,0.0,0.0,0.0,0.0,0.0,23.34397897705172,142.972419191442,0.0,0.0,-0.3779544595616024,-7.36764125094482,0.0,-8.23789325606786,-6.709620653817082,-7.029309571050643,0.0,0.2941176470588235,18,1,1,1,1,2,2,0,2,1,1,1,0,0,1,1,4,2.8702000000000005,73.95670000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0.0
CHEMBL198842,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(Cl)c(Cl)c1)N2CCNC(=O)CCCN1CCCc2cc3c(cc21)C(C)(C)C1=CC(=[N+](C)C)C=CC1=C3,6.511449283499556,6.951544993495972,6.6439741428068775,14.922545917623085,-5.556099661399466,14.922545917623085,0.7141510687033401,0.2163957541469516,730.8010000000019,679.3929999999999,729.3332732720914,270,0,0.3103764566939224,-0.468732226754149,0.468732226754149,0.3103764566939224,1.1764705882352942,2.0588235294117645,2.8823529411764706,1.5733015686485483,4073.151229859632,80.6408635109272,75.76952819940988,26.281386091446787,44.552824000705925,39.101349424686674,14.410064775205177,10.03231136384871,10.788240309867165,6.9865558323795325,7.65023459110305,4.77851561542056,5.014743411051327,-3.389999999999999,1.3374731810832243e+31,9.451701188625638,14.55836124921982,6.939892561108095,384.2682934138864,14.9465860379389,13.951653800564491,7.123527081098903,5.907179729351506,0.0,5.969305287951848,14.48898409899412,4.575525859479815,0.0,0.0,42.94808272271968,107.91138275762712,114.61938318191348,50.39234789513276,88.8512330682627,52.52950782125821,0.0,10.20972308413885,5.893957685363079,81.65899163535614,51.87695472756133,91.81359043083236,0.0,0.0,10.20972308413885,5.687386274683562,0.0,23.20187978046503,86.07643554381448,26.11385269266985,5.893957685363079,148.6270251032295,59.5145178365617,11.457108705810851,6.052071746035566,0.0,64.89,275.35637146352485,28.77969415452672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,73.96102988092119,458.7110668593854,12.068047590008256,26.95058274243305,-4.277126589130926,-20.20449425985336,-17.09508137286448,-27.283462401230853,-35.580528907440744,-38.95515368058626,-4.361627758497685,0.5,51,1,7,2,3,5,2,0,2,5,1,9,14,0,2,2,7,7.336000000000008,207.40309999999943,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,2,0,5,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
