compound_id,base_rdkit_smiles,relation,avg_pIC50
CHEMBL257389,C=C(F)CN(CCOC)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,,7.3979400086720375
CHEMBL101905,C=C1CN2C3CC[C@@H]2C[C@H](c2ccc(C)cc2)C13,,7.481486060122112
CHEMBL202348,C=CCC(C(=O)c1ccc(Cl)c(Cl)c1)N1CCCC1,,6.356547323513812
CHEMBL469947,C=CCN(C(=O)[C@@]1(c2cccs2)C[C@H]1CN)C1CC1,,7.346787486224656
CHEMBL255449,C=CCN(C(=O)[C@@]1(c2ccsc2)C[C@H]1CN)C1CC1,,7.585026652029182
CHEMBL257603,C=CCN(C)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,,7.221848749616356
CHEMBL410054,C=CCN(CC#CC)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,,6.6777807052660805
CHEMBL260863,C=CCN(CC#CC)C(=O)[C@@]1(c2ccc3c(c2)OCO3)C[C@H]1CN,,7.1938200260161125
CHEMBL404729,C=CCN(CC(=C)F)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,,7.4089353929735005
CHEMBL260335,C=CCN(CC)C(=O)C1(c2ccccc2)C(CN)C1(C)C,>,5.0
CHEMBL257549,C=CCN(CC)C(=O)C1(c2ccccc2)C(CN)C1c1ccccc1,,5.468521082957745
CHEMBL260439,C=CCN(CC)C(=O)C1(c2ccccc2)CC1CN,,6.552841968657781
CHEMBL258180,C=CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,,6.366531544420414
CHEMBL427904,C=CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,,7.187086643357144
CHEMBL406789,C=CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)OCO3)C[C@H]1CN,,6.823908740944319
CHEMBL471002,C=CCN(CC)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,,6.853871964321762
CHEMBL257602,C=CCN(CC)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,,6.853871964321762
CHEMBL404013,C=CCN(CC=C)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,,6.568636235841013
CHEMBL256557,C=CCN(CC=C)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,,7.494850021680094
CHEMBL259694,C=CCN(CC=C)C(=O)[C@@]1(c2ccc3c(c2)OCO3)C[C@H]1CN,,7.236572006437063
CHEMBL512851,C=CCN(CC=C)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,,7.494850021680094
CHEMBL255663,C=CCN(CC=C)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,,7.119186407719209
CHEMBL2391541,C=CCN(CC=C)CCc1c[nH]c2ccc(OC)cc12,,5.059999795537068
CHEMBL403469,C=CCN(CCC)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,,5.769551078621726
CHEMBL403616,C=CCN(CCOC)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,,7.327902142064283
CHEMBL507806,C=CCN(Cc1nccs1)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,,7.795880017344075
CHEMBL401677,C=CN(CC)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,,7.187086643357144
CHEMBL367408,C=Cc1ccc([C@H]2CC3CCC(N3)[C@H]2C(=O)CC)cc1,,9.494850021680094
CHEMBL410055,CC#CCN(CCC)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,,6.337242168318426
CHEMBL204538,CC#Cc1ccc(C(=O)C(CCC)N2CCCC2)cc1,,5.481486060122113
CHEMBL2407325,CC(=O)C(c1ccc(Cl)c(Cl)c1)C1CCNCC1,,7.6777807052660805
CHEMBL219540,CC(=O)C(c1ccccc1)C1CCCCN1,>,5.013228265733755
CHEMBL567944,CC(=O)N(Cc1ccc2ccccc2c1)C1CCNCC1,,8.346787486224656
CHEMBL577497,CC(=O)N(Cc1ccc2ccccc2c1)[C@@H]1CCNC1,,8.2839966563652
CHEMBL157101,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,,6.274905478918531
CHEMBL3593401,CC(=O)NCC[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(Cl)c1,,6.698970004336019
CHEMBL3593405,CC(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(C)c(Cl)c1,,6.167491087293763
CHEMBL3593404,CC(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(C)c1,,6.318758762624412
CHEMBL3593400,CC(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(Cl)c1,,6.823908740944319
CHEMBL3593402,CC(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(F)c1,>,6.0
CHEMBL3593403,CC(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(F)c(Cl)c1,>,6.0
CHEMBL1934127,CC(=O)N[C@@H]1CC2(CCN(Cc3ccc4[nH]c5ccc(Cl)cc5c4c3)CC2)c2ccccc21,,7.0
CHEMBL1934130,CC(=O)N[C@@H]1CC2(CCN(Cc3ccc4c(c3)c3ccccc3n4C(N)=O)CC2)c2ccccc21,,5.0
CHEMBL311469,CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2,,5.218029326087448
CHEMBL4099475,CC(=O)c1cccc(-c2nnnn2CCCN2CCC(Cc3ccccc3)CC2)c1,,6.267606240177032
CHEMBL4074417,CC(=O)c1cccc(-c2nnnn2CCN2CCC(Cc3ccccc3)CC2)c1,,5.392544976785332
CHEMBL599230,CC(C(=O)c1cccc(Br)c1)N1CCCCC1,>,7.0
CHEMBL566830,CC(C(=O)c1cccc(Cl)c1)N(C)C,>,7.0
CHEMBL578612,CC(C(=O)c1cccc(Cl)c1)N(C)C(C)(C)C,>,7.0
CHEMBL566420,CC(C(=O)c1cccc(Cl)c1)N1CCCCC1,,6.568933100003051
CHEMBL599028,CC(C(=O)c1cccc(F)c1)N1CCCCC1,>,7.0
CHEMBL599233,CC(C(=O)c1cccc([N+](=O)[O-])c1)N1CCCCC1,>,7.0
CHEMBL449145,CC(C)(C)C(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,,7.3872161432802645
CHEMBL446281,CC(C)(C)C(=O)N(Cc1cccc(Cl)c1Cl)[C@H]1CCNC1,,7.585026652029182
CHEMBL469068,CC(C)(C)CC(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,,7.568636235841013
CHEMBL221753,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1,,5.6129662987176365
CHEMBL374769,CC(C)(C)CC(c1ccc(Cl)cc1)C1CCCCN1,,5.751943171863921
CHEMBL567479,CC(C)(C)NC(CCC1CCCCC1)C(=O)c1cccc(Cl)c1,>,5.0
CHEMBL1201237,CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O,,5.309981219211305
CHEMBL4128926,CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)c2ccccc12,,8.769551078621726
CHEMBL2347702,CC(C)(C)OC(=O)N1CCC(COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2ccccc2)CC1,>,6.0
CHEMBL305660,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,,5.910554141726166
CHEMBL447750,CC(C)(C)c1ccc(C2CCC(CN)O2)cc1,,6.196542884351586
CHEMBL572163,CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1ccc(CCC(=O)O)cc1,,7.167491087293763
CHEMBL570593,CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1ccc(CCC(=O)O)cc1C#N,,7.638272163982407
CHEMBL180672,CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1cccc(Cl)c1C#N,,8.698970004336019
CHEMBL382741,CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1ccccc1C#N,,8.522878745280337
