molecule_chembl_id,smiles,standard_type,standard_relation,standard_value,standard_units
CHEMBL1643519,CN(C)[C@H]1Cc2ccccc2N(c2ccc(Cl)c(Cl)c2)C1,IC50,'=',309.0,nM
CHEMBL1643510,CN(C)C1CCN(c2ccc(Cl)c(Cl)c2)c2ccccc21,IC50,'=',5033.0,nM
CHEMBL2386849,Cc1cc(Oc2cncc(F)c2)cc(C(=O)Nc2ccc(F)cn2)n1,IC50,'=',1540.0,nM
CHEMBL3317702,CC1NCCCN(c2ccc3ccccc3c2)C1=O.Cl,IC50,'=',340.0,nM
CHEMBL1643511,CNC1CCN(c2ccc(Cl)c(Cl)c2)c2ccccc21,IC50,'=',39.0,nM
CHEMBL2430689,O=C1NCC(c2ccc(Cl)cc2)C1c1ccccc1Cl,IC50,'=',81.5,nM
CHEMBL1175,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,IC50,'=',977.0,nM
CHEMBL3310489,Cc1cccc(OC(CC2CNC2)c2ccc(Cl)c(F)c2)c1,IC50,'=',80.4,nM
CHEMBL3818901,COC(=O)c1cccn(C[C@@H]2CNCCO[C@H]2c2ccc(Cl)c(F)c2)c1=O.Cl,IC50,'>',1000.0,nM
CHEMBL130477,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCCN21,IC50,'=',4.2,nM
CHEMBL325516,O=C(OCCc1ccc(F)cc1)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,IC50,'=',1650.0,nM
CHEMBL30713,CC(N)Cc1c[nH]c2ccccc12,IC50,'=',1862.09,nM
CHEMBL326538,O=C(OCc1cccc(Oc2ccccc2)c1)N1CCC2(CC1)C(=O)NCN2c1ccccc1,IC50,'=',2940.0,nM
CHEMBL325945,O=c1[nH]c2ccccc2n(C2CCN(Cc3cc4c(cc3Cl)OCO4)CC2)c1=O,IC50,'=',1520.0,nM
CHEMBL2111614,COC(=O)[C@H]1C2CCC(C2)C[C@@H]1c1ccc(Cl)c(Cl)c1,IC50,'=',9.6,nM
CHEMBL303266,CN1C2CCC1C(C(=O)NCCCNC(=O)C1C(c3ccc(Cl)cc3)CC3CCC1N3C)C(c1ccc(Cl)cc1)C2,IC50,'=',52.2,nM
CHEMBL566886,CCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,IC50,'=',209.0,nM
CHEMBL212328,CN1C(=O)CCCCCCCCC(=O)OCC2C(CC3CCC2N3C)c2ccc1cc2,IC50,'=',1920.0,nM
CHEMBL378243,CN1C2CCC1C1COC(=O)CCSCCC(=O)Nc3ccc(cc3)C1C2,IC50,'=',170.0,nM
CHEMBL385359,CN1C2CCC1C1COC(=O)CCCCCCC(=O)Nc3ccc(cc3)C1C2,IC50,'=',70.0,nM
CHEMBL321067,Cc1ccc([C@H]2C[C@H]3CCC4C2[C@@](O)(c2ccccc2)CN43)cc1,IC50,'=',89.0,nM
CHEMBL401976,CCN(CC)C(=O)[C@@]1(c2ccccn2)C[C@H]1CN,IC50,'>',10000.0,nM
CHEMBL257809,CCN(CC)C(=O)[C@@]1(c2ccc(Br)s2)C[C@H]1CN,IC50,'=',6300.0,nM
CHEMBL406156,NCC(=O)NCC1CC1(C(=O)C1NCCc2ccccc21)c1ccccc1,IC50,'>',10000.0,nM
CHEMBL256646,CCN(Cc1ccccc1)C(=O)C1(c2ccccc2)CC1CN,IC50,'>',10000.0,nM
CHEMBL255839,CCNC(=O)[C@@]1(c2ccccc2)CC1CN,IC50,'>',10000.0,nM
CHEMBL272531,CCCCNCC1CC1(C(=O)N(CC)CC)c1ccccc1,IC50,'>',10000.0,nM
CHEMBL641,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,IC50,'=',3100.0,nM
CHEMBL403759,CCN(CC)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN(C)C,IC50,'>',10000.0,nM
CHEMBL186501,COC(=O)C1=C(c2ccccc2)CC2CCC1S2,IC50,'=',910.0,nM
CHEMBL186242,COC(=O)C1=C(c2ccc(Cl)c(Cl)c2)CC2CCC1S2,IC50,'=',4.5,nM
CHEMBL185792,COC(=O)C1=C(c2ccc(Cl)cc2)CC2CCC1O2,IC50,'=',238.0,nM
CHEMBL50858,COC(=O)C1C2CC[C@H](C[C@@H]1c1ccc(Cl)c(C)c1)N2C,IC50,'=',0.6,nM
CHEMBL6467,CSc1ccc(CC(C)N)cc1,IC50,'=',3073.0,nM
CHEMBL28376,CN1C2CCC1[C@H](C(=O)C(F)(F)F)[C@@H](c1ccc(Cl)cc1)C2,IC50,'=',1190.0,nM
CHEMBL27586,CN1C2CCC1[C@@H]([C@@H](O)C(F)(F)F)[C@@H](c1ccc(Cl)cc1)C2,IC50,'=',10.5,nM
CHEMBL220195,COC(=O)C(c1ccc(Cl)c(Cl)c1)C1CCCCN1,IC50,'=',800.0,nM
CHEMBL219334,CCC(CC)C(c1ccc(Cl)cc1)C1CCCCN1,IC50,'=',1200.0,nM
CHEMBL2012085,COC(=O)C1=C(c2cccc(-c3nccs3)c2)CC2CCC1O2,IC50,'>',3000.0,nM
CHEMBL2012103,COC(=O)[C@@H]1C2CCC(C[C@H]1c1ccc(-c3nccs3)cc1)O2,IC50,'>',1000.0,nM
CHEMBL2012105,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(-c3cccn3C)cc1)O2,IC50,'>',1000.0,nM
CHEMBL2012114,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1cc3ccccc3[nH]1)O2,IC50,'=',110.0,nM
CHEMBL569465,CCCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,IC50,'=',56.0,nM
CHEMBL507806,C=CCN(Cc1nccs1)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,IC50,'>',10000.0,nM
CHEMBL472253,C#CCN(CC)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,IC50,'>',10000.0,nM
CHEMBL607377,COC(=O)C1C2CC[C@H](C[C@H]1OC(c1ccc(F)cc1)c1ccc(F)cc1)N2C,IC50,'=',8900.0,nM
CHEMBL894,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,IC50,'=',658.0,nM
CHEMBL566001,CC(NC(C)(C)C)C(=O)c1ccc(Br)cc1,IC50,'=',689.0,nM
CHEMBL599230,CC(C(=O)c1cccc(Br)c1)N1CCCCC1,IC50,'=',750.0,nM
CHEMBL566420,CC(C(=O)c1cccc(Cl)c1)N1CCCCC1,IC50,'=',852.0,nM
CHEMBL566832,Cc1cccc(C(=O)C(C)NC(C)(C)C)c1,IC50,'=',1470.0,nM
CHEMBL469809,c1ccc2cc(CO[C@@H]3CCNC3)ccc2c1,IC50,'=',3800.0,nM
CHEMBL471855,CC(C)CN(Cc1ccc2ccccc2c1)[C@@H]1CCNC1,IC50,'=',66.0,nM
CHEMBL451460,c1ccc2cc(OCC3CCNC3)ccc2c1,IC50,'=',1000.0,nM
CHEMBL469552,N#Cc1ccc2cc(OCC3CCNCC3)ccc2c1,IC50,'=',6000.0,nM
CHEMBL3703750,O=c1ccc(-c2cc3c(cc2F)C(c2ccc(Cl)c(Cl)c2)CNC3)n[nH]1,IC50,'=',37.0,nM
CHEMBL1177,NC1=NC(=O)C(c2ccccc2)O1,IC50,'=',521.3,nM
CHEMBL1683889,CN(C)CC1(c2ccc(F)c(Cl)c2)CCCCC1,IC50,'=',11.0,nM
CHEMBL1683886,CN(C)CC1(c2cccc(Cl)c2)CCCCC1,IC50,'=',42.0,nM
CHEMBL1683901,CNCC1(c2ccc3ccccc3c2)CCCCC1,IC50,'=',90.0,nM
CHEMBL3310484,Fc1cc(C(CC2CNC2)Oc2ccccc2F)ccc1Cl,IC50,'=',63.9,nM
CHEMBL204005,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2cccc(C(=O)O)c21,IC50,'=',540.0,nM
CHEMBL4092411,CNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@@H]1O[C@H](C(=O)OC)[C@@H](O)[C@H]1O,IC50,'=',396.0,nM
CHEMBL577294,CC(O)COC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]8[C@H](O)[C@@H](O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]8COCC(C)O)O[C@@H]7COCC(C)O)O[C@@H]6COCC(C)O)O[C@@H]5COCC(C)O)O[C@@H]4COCC(C)O)O[C@@H]3COCC(C)O,IC50,'=',1687.0,nM
CHEMBL1813310,COc1ccc([C@]23CCCC[C@H]2CN(C)C3)cc1,IC50,'=',1000.0,nM
CHEMBL1813318,CN1C[C@H]2CCCC[C@@]2(c2cccc3ccccc23)C1,IC50,'=',2454.71,nM
CHEMBL1813471,Clc1ccc([C@]23CCCC[C@H]2CNC3)cc1Cl,IC50,'=',204.17,nM
CHEMBL1813477,c1ccc2cc([C@@]34CCC[C@@H]3CNC4)ccc2c1,IC50,'=',30.2,nM
CHEMBL1813478,CN1C[C@@H]2CCC[C@]2(c2ccc(Cl)c(Cl)c2)C1,IC50,'=',67.61,nM
CHEMBL460406,COc1ccc(F)cc1CC[C@@H]1CC[C@H](CCN)O1,IC50,'=',36710.0,nM
CHEMBL565638,CCCN(C(=O)c1ccc2ccccc2c1)C1CCNCC1,IC50,'>',40000.0,nM
CHEMBL1085066,CNC[C@@H](O)CCN1c2ccccc2N(c2ccccc2C)S1(=O)=O,IC50,'=',2326.0,nM
CHEMBL497845,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1cc(F)ccc1C,IC50,'>',10000.0,nM
CHEMBL481353,CN(C)Cc1ccccc1Oc1ccc(OC(F)(F)F)cc1,IC50,'=',5800.0,nM
CHEMBL493264,CSc1ccc(Sc2ccccc2CN(C)C)cc1,IC50,'=',5400.0,nM
CHEMBL4245408,O=C(NCCCN1CCN(c2ncccn2)CC1)c1ccc2ccccc2c1,IC50,'>',10000.0,nM
CHEMBL4238362,O=C(NCCCN1CCN(c2ncccn2)CC1)c1cccc2ccccc12,IC50,'>',10000.0,nM
CHEMBL599846,CC(NC1CCCC1)C(=O)c1cccc(Br)c1,IC50,'=',845.0,nM
CHEMBL1204410,CNCCCC1Cc2ccccc2N(c2ccccc2)S1(=O)=O.Cl,IC50,'=',6600.0,nM
CHEMBL4444833,Cc1ccc(C(c2ccc(C)cc2)[S+]([O-])Cc2cncs2)cc1,IC50,'=',356000.0,nM
CHEMBL4587340,[O-][S@+](Cc1cncs1)[C@@H](c1ccccc1)c1ccc(Cl)cc1,IC50,'=',33000.0,nM
CHEMBL2407337,CCOCC(c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,IC50,'=',170.0,nM
CHEMBL607431,COC(=O)[C@@H]1[C@H]2CCC(C[C@H]1OC(c1ccc(F)cc1)c1ccc(F)cc1)N2C,IC50,'=',3380.0,nM
CHEMBL1062,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,IC50,'=',6905.0,nM
CHEMBL187695,COC(=O)C1=C(c2ccc(Br)cc2)CC2CCC1S2,IC50,'=',9.1,nM
CHEMBL364146,COC(=O)C1=C(c2ccc(I)cc2)CC2CCC1S2,IC50,'=',6.7,nM
CHEMBL2430696,O=C1NCC(c2ccc(Cl)cc2)C1c1ccccc1,IC50,'=',32.7,nM
CHEMBL1790051,COC(=O)[C@@H]1C2CC[C@H](C[C@@H]1c1ccccc1)N2C.Cl,IC50,'=',101.0,nM
CHEMBL14391,COC(=O)C1C(c2ccc(I)cc2)CC2CCC1N2C,IC50,'=',1.26,nM
CHEMBL86710,COC(=O)C1=C(c2ccc(Cl)c(Cl)c2)CC2C[C@@H](O)C1N2C,IC50,'=',19.4,nM
CHEMBL894,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,IC50,'=',2900.0,nM
CHEMBL336100,OC1(c2ccc(Cl)cc2)c2cccc(F)c2C2=NCCN21,IC50,'=',12.3,nM
CHEMBL534479,CCOC(=O)C(c1ccccc1)C1CCCCN1.Cl,IC50,'=',95.0,nM
CHEMBL39241,N#CC(c1ccc(Cl)c(Cl)c1)C1CCCC1,IC50,'=',128.0,nM
CHEMBL477580,CC(C)C(=O)N(Cc1cc(Cl)cc(Cl)c1Cl)[C@H]1CCNC1,IC50,'=',21600.0,nM
CHEMBL371726,CN1C2C=C(c3c[nH]c4ccccc34)CC1CC2,IC50,'=',603.0,nM
CHEMBL201223,CN1C2C=C(C3c4ccccc4-c4ccccc43)CC1CC2,IC50,'=',9350.0,nM
CHEMBL213785,Fc1ccc(C(Cc2ccccc2Cl)N2CCNCC2)cc1,IC50,'=',1600.0,nM
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,IC50,'=',1060.0,nM
CHEMBL1790051,COC(=O)[C@@H]1C2CC[C@H](C[C@@H]1c1ccccc1)N2C.Cl,IC50,'=',23.0,nM
CHEMBL260131,C#CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,IC50,'>',10000.0,nM
CHEMBL408016,CCN(CC1CC1)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,IC50,'>',10000.0,nM
CHEMBL264430,NC[C@@H]1C[C@@]1(C(=O)N1CCc2ccccc2C1)c1ccc2c(c1)OCO2,IC50,'=',3600.0,nM
CHEMBL411677,C#CCN(CC#C)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,IC50,'>',10000.0,nM
CHEMBL408940,C#CCN(CC=C)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,IC50,'>',10000.0,nM
CHEMBL260335,C=CCN(CC)C(=O)C1(c2ccccc2)C(CN)C1(C)C,IC50,'>',10000.0,nM
CHEMBL256667,NCC1CC1(C(=O)C1NCCc2ccccc21)c1ccccc1,IC50,'>',10000.0,nM
CHEMBL404474,CCN(C(=O)C1(c2ccccc2)CC1CN)c1ccccc1,IC50,'>',10000.0,nM
CHEMBL272530,CCN(C(=O)C1(c2ccccc2)CC1CN)C(C)(C)C,IC50,'>',10000.0,nM
CHEMBL1644471,c1ccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3)cc1,IC50,'=',737.0,nM
CHEMBL214237,c1ccc(CC(c2ccccc2)N2CCNCC2)cc1,IC50,'>',4000.0,nM
CHEMBL1643656,Cc1cc([C@@H]2C3CCC(C[C@H]2c2ccc(Cl)c(Cl)c2)S3)on1,IC50,'=',101.3,nM
CHEMBL1643665,Cc1cc([C@@H]2C3CCC(C[C@@H]2c2ccc(Br)cc2)S3)on1,IC50,'=',14.0,nM
CHEMBL202409,Cc1ccc(C(=O)C(CC(C)C)N2CCCC2)cc1,IC50,'=',5.9,nM
CHEMBL809,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,IC50,'=',310.0,nM
CHEMBL1642891,N[C@@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,IC50,'=',408.0,nM
CHEMBL1642903,NC[C@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,IC50,'=',111.0,nM
CHEMBL1642906,CNC[C@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,IC50,'=',125.0,nM
CHEMBL1642910,CN(C)C[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,IC50,'=',332.0,nM
CHEMBL1642915,CN[C@@H]1CCc2ccccc2[C@@H]1c1ccc(Cl)c(Cl)c1,IC50,'=',559.0,nM
CHEMBL1644609,N#Cc1ccccc1-c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3)n1,IC50,'>',10000.0,nM
CHEMBL17157,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,IC50,'=',255.0,nM
CHEMBL263770,O=C(CCCCCCCCCCS)Nc1ccc(CCCN2CCN(CCOC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,IC50,'=',18.0,nM
CHEMBL445,CNCCC=C1c2ccccc2CCc2ccccc21,IC50,'=',1678.0,nM
CHEMBL119385,O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,IC50,'=',8098.0,nM
CHEMBL1684045,CNC(C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,IC50,'=',86.0,nM
CHEMBL1684054,CC(N)C1(c2ccc(-c3ccccc3)cc2)CCCCC1,IC50,'=',530.0,nM
CHEMBL1684050,CC(N)C1(c2ccc3ccccc3c2)CCCCC1,IC50,'=',110.0,nM
CHEMBL1684056,CNC(C)C1(c2ccc3ccccc3c2)CCCCC1,IC50,'=',63.0,nM
CHEMBL1684056,CNC(C)C1(c2ccc3ccccc3c2)CCCCC1,IC50,'=',100.0,nM
CHEMBL1683902,CN(C)CC1(c2ccc3ccccc3c2)CCCCC1,IC50,'=',3.0,nM
CHEMBL1683894,CN(C)CC1(c2ccc(F)cc2)CCCCC1,IC50,'=',125.0,nM
CHEMBL637,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,IC50,'=',4430.0,nM
CHEMBL4532133,[O-][S@@+](Cc1cncs1)[C@H](c1ccccc1)c1ccc(F)cc1,IC50,'=',7400.0,nM
CHEMBL4562715,COc1ccc(C(c2ccc(OC)cc2)[S+]([O-])Cc2csc(C3CC3)n2)cc1,IC50,'=',104700.0,nM
CHEMBL4458656,CC(C)(C)c1ncc(C[S+]([O-])C(c2ccccc2)c2ccccc2)s1,IC50,'=',59740.0,nM
CHEMBL3323102,CN1Cc2ccccc2C(c2ccc3cc[nH]c3c2)C1,IC50,'=',12.0,nM
CHEMBL3323179,CN(C)Cc1ccc2c(c1)CN(C)CC2c1ccc2sccc2c1,IC50,'=',5.3,nM
CHEMBL3323090,CN1Cc2ccccc2C(c2ccc3ccoc3c2)C1,IC50,'=',7.5,nM
CHEMBL498495,CNC[C@H]1COc2ccccc2[C@@H]1Oc1ccccc1C,IC50,'=',4200.0,nM
CHEMBL3770663,CNC[C@]1(c2ccc3ccccc3c2)CC[C@@](C)(O)CC1,IC50,'=',40.0,nM
CHEMBL562115,COC(=O)[C@H]1[C@@H](c2ccc(C)cc2)C[C@@H]2CC[C@H]1N2CC#CCF,IC50,'=',3.0,nM
CHEMBL488422,COc1ccc(-c2c(C)noc2[C@@H]2C3CCC(C[C@@H]2c2ccc(C)cc2)N3C)cc1.Cl,IC50,'=',119.0,nM
CHEMBL520035,CN1C2CCC1[C@@H](c1cc(Cc3ccc(Cl)cc3)no1)[C@@H](c1ccc(Cl)cc1)C2.Cl,IC50,'=',17.5,nM
CHEMBL471899,Cc1noc([C@@H]2C3CCC(C[C@@H]2c2ccc(Cl)cc2)N3C)c1-c1ccc(Cl)cc1.Cl,IC50,'=',68.7,nM
CHEMBL474922,COc1ccc(Oc2ccccc2CN(C)C)cc1,IC50,'=',6400.0,nM
CHEMBL443922,CN(C)Cc1ccccc1Oc1ccc(Cl)c(Cl)c1,IC50,'=',140.0,nM
CHEMBL3334776,Clc1ccc(C(CCN2CCOCC2)N2CCCC2)cc1Cl,IC50,'=',238.1,nM
CHEMBL102018,Cc1ccc([C@H]2C[C@H]3CCC4C2C(=O)CN43)cc1,IC50,'=',538.0,nM
CHEMBL1224224,CN(C)CCC(c1ccc2ccccc2c1)n1ncnn1,IC50,'=',616.0,nM
CHEMBL421167,COC(=O)C1C(c2ccc(Cl)c(Cl)c2)CC2[C@@H](O)CC1N2C,IC50,'=',6.09,nM
CHEMBL808,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,IC50,'=',835.0,nM
CHEMBL3818953,Cl.O=C1CCCN1C[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(F)c1,IC50,'=',400.0,nM
CHEMBL486236,CCN(CC)[C@@H]1C[C@H](Oc2ccccc2C)c2ccccc21,IC50,'=',2500.0,nM
CHEMBL487869,COc1ccccc1O[C@H]1C[C@@H](N(C)C)c2ccccc21,IC50,'>',10000.0,nM
CHEMBL520735,CN(C)[C@@H]1C[C@H](Oc2ccccc2)c2ccccc21,IC50,'>',10000.0,nM
CHEMBL524798,Cc1ccccc1O[C@H]1c2ccccc2CO[C@H]1CN,IC50,'>',10000.0,nM
CHEMBL119561,,IC50,'=',2.9,nM
CHEMBL446230,CCN([C@@H]1CCNC1)S(=O)(=O)c1ccc2ccccc2c1,IC50,'>',30000.0,nM
