compound_id,base_rdkit_smiles,relation,avg_pKi
CHEMBL5081245,CCC(=O)N(c1ccc(Cl)c(Cl)c1)C1CCN(C(=O)[C@H](Cc2ccc(Cl)cc2)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc2ccc(O)cc2)CC1,>,4.301029995663981
CHEMBL5077561,CCC(=O)N(c1ccc(Cl)c(Cl)c1)C1CCN(C(=O)[C@H](Cc2ccc(Cl)cc2)NC(=O)[C@H]2Cc3ccccc3CN2C(=O)[C@@H](N)Cc2cc(C)c(O)c(C)c2)CC1,>,4.301029995663981
CHEMBL5089012,CCC(=O)N(c1ccc(Cl)c(Cl)c1)C1CCN(C(=O)[C@H](Cc2ccc(F)cc2)NC(=O)CNC(=O)[C@H]2Cc3ccccc3CN2C(=O)[C@@H](N)Cc2cc(C)c(O)c(C)c2)CC1,>,4.301029995663981
CHEMBL5090705,CCC(=O)N(c1ccc(Cl)c(Cl)c1)C1CCN(C(=O)[C@H](Cc2ccc(F)cc2)NC(=O)[C@H]2Cc3ccccc3CN2C(=O)[C@@H](N)Cc2cc(C)c(O)c(C)c2)CC1,>,4.301029995663981
CHEMBL384649,CCC(=O)N1CC[C@@H](Cc2ccc(F)cc2)C[C@@H]1CCCNC(=O)Nc1cc(C(C)=O)cc(C(C)=O)c1,,5.681519274825483
CHEMBL3704748,CCC(=O)OCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,,8.142667503568731
CHEMBL201978,CCC(C(=O)c1ccc(Cl)c(Cl)c1)N1CCCC1,,7.540607512240769
CHEMBL596806,CCC(C)OCC[C@]1(c2ccc(Cl)c(Cl)c2)[C@@H]2CNC[C@@H]21,,8.299988937677888
CHEMBL598228,CCC(C)OC[C@]1(c2ccc(Cl)c(Cl)c2)[C@@H]2CNC[C@@H]21,,8.100015437450608
CHEMBL202939,CCC(CC(=O)c1ccc(C)cc1)N1CCCC1,<,5.0
CHEMBL377498,CCC(CC(=O)c1ccc(Cl)c(Cl)c1)N1CCCC1,,5.073657553374344
CHEMBL219334,CCC(CC)C(c1ccc(Cl)cc1)C1CCCCN1,,5.75387898136084
CHEMBL1080969,CCC(CC)N(C(=O)c1cccc(Cl)c1Cl)[C@H]1CCNC1,,5.585026652029182
CHEMBL566208,CCC(NC(C)(C)C)C(=O)c1ccc(Cl)c(Cl)c1,,6.555955204081924
CHEMBL566886,CCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,,6.338187314462739
CHEMBL3940791,CCC(NC(CC(C)C)C1(c2ccc(Cl)cc2)CCC1)C(=O)O,,7.3448615651886175
CHEMBL3916301,CCC(NC(CC(C)C)C1(c2ccc(Cl)cc2)CCC1)C(=O)OCC(C)C,,6.531652669587842
CHEMBL376852,CCC(c1ccc(Cl)cc1)C1CCCCN1,,6.588262885414849
CHEMBL199093,CCC1(CCCNC)Cc2cc(Cl)ccc2N(c2ccc(C)cc2)C1=O,<,6.698970004336019
CHEMBL196751,CCC1(CCCNC)Cc2ccccc2N(c2ccc(C)cc2)C1=O,<,6.698970004336019
CHEMBL197960,CCC1(CCCNC)Cc2ccccc2N(c2ccccc2)C1=O,<,6.698970004336019
CHEMBL507723,CCCC(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,,5.583359492661719
CHEMBL3704752,CCCC(=O)NCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,,7.278189384787454
CHEMBL3640036,CCCC(=O)NCCNC(CC(C)C)C1(c2ccc(OCC)cc2)CCC1,,6.599634726650061
CHEMBL377510,CCCC(C(=O)c1ccc(-c2cccn2C)cc1)N1CCCC1,,5.414539270491499
CHEMBL201976,CCCC(C(=O)c1ccc(-c2ccco2)cc1)N1CCCC1,,6.978810700930062
CHEMBL369997,CCCC(C(=O)c1ccc(-c2cccs2)cc1)N1CCCC1,,6.337242168318426
CHEMBL202420,CCCC(C(=O)c1ccc(Br)cc1)N1CCCC1,,7.292429823902063
CHEMBL202518,CCCC(C(=O)c1ccc(C#N)cc1)N1CCCC1,,5.229147988357856
CHEMBL201666,CCCC(C(=O)c1ccc(C(=O)OC)cc1)N1CCCC1,,6.443697499232712
CHEMBL204490,CCCC(C(=O)c1ccc(C(F)(F)F)cc1)N1CCCC1,<,5.0
CHEMBL201960,CCCC(C(=O)c1ccc(C)cc1)N1CCCC1,,7.883248119829433
CHEMBL203562,CCCC(C(=O)c1ccc(CO)cc1)N1CCCC1,,7.3124710387853655
CHEMBL203488,CCCC(C(=O)c1ccc(Cl)c(Cl)c1)N1CCCC1,,7.939302159646388
CHEMBL204288,CCCC(C(=O)c1ccc(Cl)c(Cl)c1)N1CCCCC1,,6.841637507904751
CHEMBL203640,CCCC(C(=O)c1ccc(F)cc1)N1CCCC1,,7.086186147616283
CHEMBL202479,CCCC(C(=O)c1ccc(I)cc1)N1CCCC1,,7.089375595110798
CHEMBL553937,CCCC(C(=O)c1ccc(N)c(I)c1)N1CCCC1,,7.552841968657781
CHEMBL555491,CCCC(C(=O)c1ccc(N)cc1)N1CCCC1,,8.301029995663981
CHEMBL558086,CCCC(C(=O)c1ccc(N=[N+]=[N-])c(I)c1)N1CCCC1,,7.107905397309519
CHEMBL379679,CCCC(C(=O)c1ccc(NC(C)=O)cc1)N1CCCC1,,7.519993057042849
CHEMBL202846,CCCC(C(=O)c1ccc(O)c(O)c1)N1CCCC1,,7.075720713938118
CHEMBL203563,CCCC(C(=O)c1ccc(O)cc1)N1CCCC1,,6.903089986991944
CHEMBL382768,CCCC(C(=O)c1ccc(OC)c(OC)c1)N1CCCC1,<,5.0
CHEMBL381127,CCCC(C(=O)c1ccc(OC)cc1)N1CCCC1,,6.482804102050026
CHEMBL379446,CCCC(C(=O)c1ccc([N+](=O)[O-])cc1)N1CCCC1,,6.575118363368933
CHEMBL204759,CCCC(C(=O)c1ccc2ccccc2c1)N1CCCC1,,7.696803942579511
CHEMBL204254,CCCC(C(=O)c1cccc(C)c1)N1CCCC1,,7.292429823902063
CHEMBL426304,CCCC(C(=O)c1cccc(I)c1)N1CCCC1,,6.962573502059376
CHEMBL205082,CCCC(C(=O)c1ccccc1)N1CCCC1,,7.4723700991286615
CHEMBL203403,CCCC(C(=O)c1ccccc1C)N1CCCC1,,7.224025668870631
CHEMBL202055,CCCC(C(O)c1ccc(C)cc1)N1CCCC1,<,5.0
CHEMBL202565,CCCC(CN1CCCC1)C(=O)c1ccc(C)cc1,<,5.0
CHEMBL201977,CCCC(CN1CCCC1)C(=O)c1ccc(Cl)c(Cl)c1,,5.815308569182402
CHEMBL566050,CCCC(NC(C)(C)C)C(=O)c1ccc(Cl)c(Cl)c1,,7.359518563029578
CHEMBL569465,CCCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,,7.017728766960431
CHEMBL219649,CCCC(c1ccc(Cl)c(Cl)c1)C1CCCCN1,,8.189879905077085
CHEMBL218847,CCCC(c1ccc(Cl)cc1)C1CCCCN1,,7.189411859112482
CHEMBL1224165,CCCC1(C(=O)c2cc(F)c3[nH]ccc3c2)CCCN1,,8.400007822415901
CHEMBL1224402,CCCC1(C(=O)c2cc(F)c3[nH]ccc3c2)CCNC1,,7.79997073344623
CHEMBL1224024,CCCC1(C(=O)c2ccc(Cl)c(Cl)c2)CCCN1,,7.999970687101048
CHEMBL1224089,CCCC1(C(=O)c2ccc(N)c(Cl)c2)CCCN1,,8.199970640755867
CHEMBL1224164,CCCC1(C(=O)c2ccc3[nH]ccc3c2)CCCN1,,8.599980364934842
CHEMBL1224092,CCCC1(C(=O)c2ccc3[nH]ncc3c2)CCCN1,,7.899974269892137
CHEMBL199116,CCCC1(CCCNC)Cc2ccccc2N(c2ccc(C)cc2)C1=O,<,6.698970004336019
CHEMBL198960,CCCC1(CCCNC)Cc2ccccc2N(c2ccccc2)C1=O,<,6.698970004336019
CHEMBL463389,CCCC1(c2ccc3[nH]ccc3c2)CCNC1,,6.440093374963888
CHEMBL1170374,CCCC1CNCCN1c1ccc2[nH]ncc2c1,,7.199970640755866
CHEMBL576622,CCCCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,,6.455931955649724
CHEMBL374634,CCCCC(c1ccc(Cl)c(Cl)c1)C1CCCCN1,,8.087937083041725
CHEMBL218849,CCCCC(c1ccc(Cl)cc1)C1CCCCN1,,7.322753699705281
CHEMBL1224492,CCCCC1(C(=O)c2cc(F)c3[nH]ccc3c2)CCNC1,,8.299989231585883
CHEMBL196110,CCCCC1(CCCNC)Cc2ccccc2N(c2ccc(C)cc2)C1=O,<,6.698970004336019
CHEMBL463585,CCCCC1(c2ccc3[nH]ccc3c2)CCNC1,,7.221848749616356
CHEMBL1643898,CCCCC1=C(c2ccc(Cl)cc2)C2CCN1CC2,,7.853871964321762
CHEMBL1242950,CCCCC1CCN(CCCC(=O)c2ccccc2C)CC1,<,6.0
CHEMBL1172525,CCCCC1CNCCN1c1ccc2[nH]ncc2c1,,7.50003813440381
CHEMBL565382,CCCCCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,,6.149353764816934
CHEMBL219703,CCCCCC(c1ccc(Cl)cc1)C1CCCCN1,,6.849376455681894
CHEMBL565593,CCCCCCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,,6.292429823902063
CHEMBL334255,CCCCCCCCCCCCCCCC[n+]1ccccc1,,5.3019864960608185
CHEMBL4454100,CCCCCCCCCCC[C@@H]1CCN[C@H](C(=O)NCC(O)CO)C1,,5.7447274948966935
CHEMBL153062,CCCCCCCCCc1ccc(O)cc1,,5.882728704344236
CHEMBL588119,CCCCCCCCN[C@H](C)[C@@H](O)c1ccc(SC(C)C)cc1,,5.6899655308640105
CHEMBL195437,CCCCCCCCc1ccc(O)cc1,,5.170953663146817
CHEMBL371932,CCCCN1C2CCC1CC(NC(c1ccc(F)cc1)c1ccc(F)cc1)C2,,7.4136985343950705
CHEMBL11493,CCCCN1C2CCC1CC(OC(c1ccc(F)cc1)c1ccc(F)cc1)C2,,7.060538133016216
CHEMBL1258223,CCCCN1CCC(COC(=O)c2cc(Cl)c(NC)c3c2OCCO3)CC1,,5.694648630553377
CHEMBL1258671,CCCCN1CCC(COC(=O)c2cc(F)c(N)c3c2OCCO3)CC1,<,5.0
CHEMBL1258452,CCCCN1CCC(COC(=O)c2ccc(N)c(OC)c2)CC1,<,5.0
CHEMBL205028,CCCCNC(CCC)C(=O)c1ccc(Cl)c(Cl)c1,,6.2839966563652006
CHEMBL3975077,CCCCSCCCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,,6.9821322810364945
CHEMBL5086370,CCCC[C@@H](NC(=O)[C@@H](N)Cc1c(C)cc(O)cc1C)C(=O)NCC(=O)N[C@@H](Cc1ccc(F)cc1)C(=O)N1CCC(N(C(=O)CC)c2ccc(Cl)c(Cl)c2)CC1,>,4.301029995663981
CHEMBL5091642,CCCC[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](Cc1ccc(F)cc1)C(=O)N1CCC(N(C(=O)CC)c2ccc(Cl)c(Cl)c2)CC1,>,4.301029995663981
CHEMBL1945243,CCCCc1ccc([C@H]2C[C@@H]3CC[C@@H](N3)[C@H]2C(=O)OC)cc1I,,6.429994423238211
CHEMBL1944971,CCCCc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2C(=O)OC)N3C)cc1,,6.299997602857746
CHEMBL1944976,CCCCc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2C(=O)OC)N3C)cc1I,,6.429994423238211
CHEMBL633,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,,5.701146923590294
CHEMBL1080069,CCCN(C(=O)c1cccc(Cl)c1Cl)[C@H]1CCNC1,,6.200659450546418
CHEMBL569364,CCCN(C(=O)c1ccccc1C(C)C)[C@H]1CCNC1,<,5.0
CHEMBL549509,CCCN(C(=O)c1ccccc1SC)[C@H]1CCNC1,,5.507239610973162
CHEMBL344116,CCCN(C)[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,6.535290537142854
CHEMBL145810,CCCN(C)[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,5.9604093769761874
CHEMBL2203406,CCCN(CC[C@]1(O)C[C@H](NC(=O)c2ccc3ccccc3c2)C1)[C@H]1CCc2nc(N)sc2C1,,6.688246138944246
CHEMBL386073,CCCN1CC[C@@H](Cc2ccc(F)cc2)C[C@@H]1CCCNC(=O)Nc1cc(C(C)=O)cc(C(C)=O)c1,,6.804100347590766
CHEMBL221067,CCCN1CC[C@@H](Cc2ccc(F)cc2)C[C@@H]1CCCNC(=O)Nc1cccc(C(C)=O)c1,,6.121478204498794
CHEMBL3897499,CCCN1CC[C@H]2c3cc4ccc(C(F)(F)F)cc4nc3[C@H](CC)[C@H]3CCC[C@@H]1[C@@H]32,<,5.0
CHEMBL567480,CCCNC(C)C(=O)c1cccc(Cl)c1,<,5.0
CHEMBL631,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,,5.828566099056991
CHEMBL425010,CCCNCc1ccccc1Sc1ccc(C)cc1N,,5.4498940006524075
CHEMBL146042,CCCN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,6.966650724788503
CHEMBL146615,CCCN[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,6.380225139579764
CHEMBL3612941,CCCNc1cc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)NC)C[C@H]12,,5.404503778174426
CHEMBL3903154,CCCOCCCN[C@H](CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,,8.263603497723357
CHEMBL598825,CCCOC[C@@H]1[C@H]2CNC[C@]21c1ccc(Cl)c(Cl)c1,,7.899974269892137
CHEMBL599845,CCCOC[C@H]1[C@@H]2CNC[C@@]21c1ccc(Cl)c(Cl)c1,,7.150027377024639
CHEMBL213754,CCCOc1ccccc1CC(c1ccccc1)N1CCNCC1,,5.709965388637482
CHEMBL476313,CCCS(=O)(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,,5.684029654543083
CHEMBL372312,CCC[C@@H](C(=O)c1ccc(C)cc1)N1CCCC1,,7.7423214251308154
CHEMBL1172524,CCC[C@@H]1CNCCN1c1ccc2[nH]ncc2c1,,6.0999990348465305
CHEMBL1224025,CCC[C@@]1(C(=O)c2ccc(Cl)c(Cl)c2)CCCN1,,7.299988937677887
CHEMBL380699,CCC[C@H](C(=O)c1ccc(C)cc1)N1CCCC1,,5.876148359032914
CHEMBL1169912,CCC[C@H]1CNCCN1c1ccc2[nH]ncc2c1,,7.599980364934842
CHEMBL600645,CCC[C@H]1[C@@H]2CNC[C@]12c1ccc(Cl)c(Cl)c1,,7.599980364934842
CHEMBL1944979,CCCc1ccc([C@H]2C[C@@H]3CC[C@@H](N3)[C@H]2C(=O)OC)cc1I,,6.299997602857746
CHEMBL1947091,CCCc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2C(=O)OC)N3C)cc1,,6.299997602857746
CHEMBL1944974,CCCc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2C(=O)OC)N3C)cc1I,,6.299997602857746
CHEMBL1945245,CCCc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2C(=O)OC)N3C/C=C/I)cc1,,6.429994423238211
CHEMBL258291,CCCc1ccccc1Oc1cc(C)ncc1CN(C)C,,5.647817481888637
CHEMBL258292,CCCc1ccccc1Oc1cc(C)ncc1CNC,,5.703334809738469
CHEMBL1078312,CCN(C(=O)c1cccc(Cl)c1Cl)[C@H]1CCNC1,,5.962573502059376
CHEMBL563117,CCN(C(=O)c1ccccc1Oc1ccccc1)[C@H]1CCNC1,,5.447331783887806
CHEMBL147040,CCN(C)[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,6.988785814407256
CHEMBL1744173,CCN(C)[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,6.228090097428671
CHEMBL259209,CCN(CC)C(=O)C1(c2ccccc2)CC1CN,<,4.499999953328896
CHEMBL250008,CCN(CC)C(=O)C1=C(c2ccc(Cl)c(Cl)c2)CCC1,,4.026872146400302
CHEMBL964,CCN(CC)C(=S)SSC(=S)N(CC)CC,,5.433680378475189
CHEMBL578815,CCN(CC)C(C)C(=O)c1cccc(Cl)c1,,5.6548223834572955
CHEMBL1231,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,,7.168130225719498
CHEMBL519609,CCN(CC)CCCOC(=O)N1c2ccccc2Sc2ccccc21,,5.221848749616356
CHEMBL954,CCN(CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1,,6.205511953340831
CHEMBL2336610,CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)NCCCCCC(=O)NCCC(=O)Nc4cccc(-c5ccc6c(c5)COC6(CCCN(C)C)c5ccc(F)cc5)c4)cc3S(=O)(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1,,4.962573502059376
CHEMBL196760,CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)NCCCCCC(=O)NCCN4C5CCC4[C@@H](C(=O)OC)[C@@H](c4ccc(Cl)c(Cl)c4)C5)cc3S(=O)(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1,,7.550435269911486
CHEMBL2336611,CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)NCCCCCC(=O)NCCN4[C@@H]5CC[C@@H]4[C@@H](C(=O)OC)[C@@H](c4ccc(Cl)c(Cl)c4)C5)cc3S(=O)(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1,,7.2076083105017466
CHEMBL372378,CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)NCCCCCC(=O)NCCOC(=O)[C@@H]4C5CCC(C[C@@H]4c4ccc(Cl)c(Cl)c4)N5C)cc3S(=O)(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1,,7.355651869704872
CHEMBL216773,CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)NC[C@H]4CC[C@H](C(=O)NCCN5C6CCC5[C@@H](C(=O)OC)[C@@H](c5ccc(Cl)c(Cl)c5)C6)CC4)cc3S(=O)(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1,,6.360513510731414
CHEMBL498566,CCN(CCc1ccc(OC(F)(F)F)cc1)CCN1CCCC1,,5.2576677176428515
CHEMBL526849,CCN(CCc1ccc(OC(F)(F)F)cc1)CCN1CCCCC1,,5.621783850250122
CHEMBL497340,CCN(CCc1cccc(OC(F)(F)F)c1)CCN1CCCC1,<,5.0
CHEMBL497550,CCN(CCc1cccc(OC(F)(F)F)c1)CCN1CCCCC1,<,5.0
CHEMBL445977,CCN(CCc1ccccc1OC(F)(F)F)CCN1CCCC1,,4.879755204453635
CHEMBL498774,CCN(CCc1ccccc1OC(F)(F)F)CCN1CCCCC1,,5.020907099361674
CHEMBL3663919,CCN1Cc2ccccc2C(c2ccc3cn[nH]c3c2)C1,,6.978810700930062
CHEMBL2031884,CCNC(=O)c1ccc(-c2ccc3c(c2)CCN(CCN2CCC[C@H]2C)C3=O)cc1,<,5.0
CHEMBL3298876,CCNC(C)C(=O)c1ccccc1,,5.993962045002683
CHEMBL192619,CCNCc1ccccc1Sc1ccc(C)cc1N,,5.673459331483438
CHEMBL147983,CCN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,7.653092573055291
CHEMBL356552,CCN[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,6.426935982160881
CHEMBL1491,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,,5.357832365595055
CHEMBL243141,CCOC(=O)C1=C(c2ccc(Cl)c(Cl)c2)CCNC1,,6.035269078946371
CHEMBL388257,CCOC(=O)C1=C(c2ccc3ccccc3c2)CCNC1,,7.102372908709558
CHEMBL396754,CCOC(=O)C1=C(c2cccc([N+](=O)[O-])c2)CCNC1,,4.686132779630847
CHEMBL4205254,CCOC(=O)C1CN(CCn2c(=O)[nH]c3ccccc3c2=O)CCC1c1ccc(F)cc1,,5.30848748953186
CHEMBL4169689,CCOC(=O)CCN1CCN(c2ccc3c(c2)CN(C(=O)OCc2ccccc2)CC3)CC1,,5.528855034839367
CHEMBL514560,CCOC(=O)N(Cc1ccccc1-c1ccccc1)[C@@H]1CCNC1,,5.536107011014093
CHEMBL478834,CCOC(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,,5.518557371497695
CHEMBL503378,CCOC(=O)N(Cc1ccccc1C(C)C)[C@H]1CCNC1,,5.476253533188435
CHEMBL516730,CCOC(=O)N(Cc1ccccc1C(F)(F)F)[C@H]1CCNC1,,5.493494967595128
CHEMBL476320,CCOC(=O)N(Cc1ccccc1Oc1ccccc1)[C@H]1CCNC1,,5.721246399047171
CHEMBL3704750,CCOC(=O)NCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,,7.4156687756324695
CHEMBL3704751,CCOC(=O)NCCNC(CC(C)C)C1(c2ccc(OCC)cc2)CCC1,,6.79997073344623
CHEMBL4085107,CCOC(=O)[C@@H]1C2CCC(C[C@@H]1OC(c1ccc(F)cc1)c1ccc(F)cc1)N2CCc1c[nH]c2ccccc12,,6.428855335476877
CHEMBL4063478,CCOC(=O)[C@@H]1C2CCC(C[C@@H]1OC(c1ccc(F)cc1)c1ccc(F)cc1)N2C[C@H](N)C(C)C,,6.317209213622475
CHEMBL4212633,CCOC(=O)[C@@H]1CN(CCn2c(=O)[nH]c3ccccc3c2=O)CC[C@@H]1c1ccc(-c2ccccc2)cc1,<,5.0
CHEMBL4203894,CCOC(=O)[C@@H]1CN(CCn2c(=O)[nH]c3ccccc3c2=O)CC[C@@H]1c1ccc(C(F)(F)F)cc1,<,5.0
CHEMBL4216117,CCOC(=O)[C@@H]1CN(CCn2c(=O)[nH]c3ccccc3c2=O)CC[C@@H]1c1ccc(C)cc1,,5.136677139879544
CHEMBL4202787,CCOC(=O)[C@@H]1CN(CCn2c(=O)[nH]c3ccccc3c2=O)CC[C@@H]1c1ccc(F)cc1,,5.379863945026242
CHEMBL4204449,CCOC(=O)[C@@H]1CN(CCn2c(=O)[nH]c3ccccc3c2=O)CC[C@@H]1c1ccc(N(C)C)cc1,<,5.0
CHEMBL4208779,CCOC(=O)[C@@H]1CN(CCn2c(=O)[nH]c3ccccc3c2=O)CC[C@@H]1c1cccc(C(F)(F)F)c1,<,5.0
CHEMBL4213176,CCOC(=O)[C@@H]1CN(CCn2c(=O)[nH]c3ccccc3c2=O)CC[C@@H]1c1cccc2c1OCCO2,<,5.0
CHEMBL4207658,CCOC(=O)[C@@H]1CN(CCn2c(=O)[nH]c3ccccc3c2=O)CC[C@@H]1c1ccccc1,,5.79317412396815
CHEMBL4208250,CCOC(=O)[C@@H]1CN(CCn2c(=O)[nH]c3ccccc3c2=O)CC[C@@H]1c1cccs1,<,5.1487416512809245
CHEMBL4214975,CCOC(=O)[C@@H]1CN(CCn2c(=O)[nH]c3ccccc3c2=O)CC[C@H]1c1ccc(F)cc1,<,5.031517051446065
CHEMBL1173751,CCOC(=O)[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,,8.299988937677888
CHEMBL512551,CCOC(=O)c1cc2cc(C3(Cc4ccccc4)CCNC3)ccc2[nH]1,,7.42021640338319
CHEMBL4217581,CCOC(=O)c1ccc([C@H]2CCN(CCn3c(=O)[nH]c4ccccc4c3=O)C[C@H]2C(=O)OCC)cc1,<,5.0
CHEMBL1224491,CCOCC1(C(=O)c2cc(F)c3[nH]ccc3c2)CCNC1,,7.100015437450609
CHEMBL1170213,CCOCC1CNCCN1c1ccc2[nH]ncc2c1,,6.499996931948306
CHEMBL3912176,CCOCCCCNC(CC(C)C)C1(c2ccc(SC)cc2)CCC1,,7.036117771071223
CHEMBL3897671,CCOCCCCN[C@H](CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,,8.935542010773082
CHEMBL3974108,CCOCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,,8.623423042943488
CHEMBL597608,CCOCC[C@H]1[C@@H]2CNC[C@]12c1ccc(Cl)c(Cl)c1,,7.100015437450609
CHEMBL609023,CCOCC[C@]1(c2ccc(Cl)c(Cl)c2)[C@@H]2CNC[C@@H]21,,7.79997073344623
CHEMBL4516982,CCOCCn1cc(C(=O)Nc2ccc(-n3nc(-c4cccnc4)cc3C(F)(F)F)cn2)ccc1=O,,5.332578364687943
CHEMBL2021583,CCOC[C@@]1(c2ccc(Cl)c(Cl)c2)[C@@H]2CCC[C@@H]21,,5.200000237109354
CHEMBL1173533,CCOC[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,,8.299989231585883
CHEMBL605502,CCOC[C@H]1[C@@H]2CN(C)C[C@]12c1ccc(Cl)c(Cl)c1,,7.400007822415902
CHEMBL2021577,CCOC[C@H]1[C@@H]2CNC[C@@]21C,,6.699991797446187
CHEMBL608151,CCOC[C@H]1[C@@H]2CNC[C@@]21c1ccc(Cl)c(Cl)c1,,7.975006669321667
CHEMBL2021582,CCOC[C@]1(c2ccc(Cl)c(Cl)c2)[C@@H]2CCC[C@@H]21,,7.700057099977233
CHEMBL263373,CCOc1c(Cl)cccc1OC(c1ccccc1)C1CNCCO1,<,5.0
CHEMBL405349,CCOc1cc(Cl)ccc1OC(c1ccccc1)C1CNCCO1,,5.794881404007977
CHEMBL3704749,CCOc1ccc(C2(C(CC(C)C)NCCOC(=O)CC)CCC2)cc1,,7.094743951251549
CHEMBL3986502,CCOc1ccc(C2(C(CC(C)C)NCCSCC)CCC2)cc1,,6.936666641048251
CHEMBL3704756,CCOc1ccc(C2(CC(C)CCNCCCC(N)=O)CCC2)cc1,,6.326426203576949
CHEMBL3704757,CCOc1ccc(C2(C[C@@H](C)CCNCCCC(N)=O)CCC2)cc1,,6.885055584287415
CHEMBL3704758,CCOc1ccc(C2(C[C@H](C)CCNCCCC(N)=O)CCC2)cc1,,5.3951262294473645
CHEMBL2206519,CCOc1ccc2c(c1)CN(C)CC2c1ccccc1,,6.6777807052660805
CHEMBL551471,CCOc1ccccc1C(=O)N(CC1CCC1)[C@H]1CCNC1,,5.576754126063192
CHEMBL403441,CCOc1ccccc1C[C@H](c1ccccc1)N1CCNCC1,,5.576754126063192
CHEMBL14370,CCOc1ccccc1OC(c1ccccc1)C1CNCCO1,<,5.0
CHEMBL180101,CCOc1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,,4.699114771998795
CHEMBL429759,CCOc1ccccc1Oc1cc(C)ncc1CN(C)C,,5.667561540084395
CHEMBL408329,CCOc1ccccc1Oc1cc(C)ncc1CNC,,5.621602099051862
CHEMBL3982551,CCS(=O)(=O)CCCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,,7.530914700876879
CHEMBL515936,CCS(=O)(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,,5.559090917934782
CHEMBL3949173,CCSCCCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,,7.621057301386562
CHEMBL3957797,CCSCCCCNC(CC(C)C)C1(c2ccc(Cl)cc2)CCC1,,7.170310359101029
CHEMBL3912652,CCSCCNC(CC)C1(c2ccc(Cl)c(Cl)c2)CCC1,,7.3081231774406685
CHEMBL556539,CCSc1ccccc1C(=O)N(CC1CCC1)[C@H]1CCNC1,,5.43533393574791
