molecule_chembl_id,smiles,standard_type,standard_relation,standard_value,standard_units
CHEMBL2079586,COC(=O)[C@H]1[C@@H](c2ccc(F)cc2)C[C@H]2CC[C@H]1N2C,IC50,'=',835.0,nM
CHEMBL572927,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2cc(C)ccc21,IC50,'=',21.0,nM
CHEMBL576758,CCc1cn([C@@H](c2cccc(F)c2)[C@H](O)CNC)c2ccccc12,IC50,'=',10.0,nM
CHEMBL575131,CNC[C@@H](O)[C@H](c1ccc(F)cc1)n1ccc2ccccc21,IC50,'=',84.0,nM
CHEMBL72,CNCCCN1c2ccccc2CCc2ccccc21,IC50,'=',3.4,nM
CHEMBL504479,COc1ccc(CC(C)(C)NCC(O)COc2ccccc2C#N)cc1,IC50,'=',300.0,nM
CHEMBL1201203,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,IC50,'=',1391.0,nM
CHEMBL565638,CCCN(C(=O)c1ccc2ccccc2c1)C1CCNCC1,IC50,'>',40000.0,nM
CHEMBL567712,O=C(c1ccc2ccccc2c1)N(C1CCCC1)[C@@H]1CCNC1,IC50,'=',677.0,nM
CHEMBL571536,CCN(C(=O)c1ccc(Cl)c(Cl)c1C)[C@@H]1CCNC1,IC50,'=',17400.0,nM
CHEMBL567725,Cc1c(C(=O)N(C(C)C)[C@@H]2CCNC2)ccc(Cl)c1Cl,IC50,'=',5700.0,nM
CHEMBL3917777,COC(c1ccccc1C)C1CNC1,IC50,'=',1660.0,nM
CHEMBL3892951,Cc1ccccc1OC(c1ccc(Cl)c(Cl)c1)C1CNC1,IC50,'=',25.8,nM
CHEMBL2047561,OC(CCN1CC=C(Cc2ccccc2)CC1)c1cc2ccccc2s1,IC50,'=',327.0,nM
CHEMBL3673127,COc1ccc2c(c1)CN1CCC2(c2ccc(Cl)cc2)C1,IC50,'=',675.1,nM
CHEMBL3673142,Clc1ccc(C23CCN(CC2)Cc2cc(-c4cncnc4)ccc23)cc1,IC50,'=',2929.0,nM
CHEMBL3673156,Nc1cnc(Oc2ccc3c(c2)CN2CCC3(c3ccc(Cl)cc3)CC2)cn1,IC50,'=',429.5,nM
CHEMBL3673177,Fc1ccc(C23CCN(Cc4cc(-c5ccc(C(F)(F)F)nn5)ccc42)C3)cc1Cl,IC50,'=',78.6,nM
CHEMBL2036264,CN(C)C1CC=C(c2c[nH]c3ccc(NC(=N)c4cccs4)cc23)CC1.Cl,IC50,'=',1100.0,nM
CHEMBL3703742,Fc1cc2c(cc1-c1ccc(OC(F)F)nn1)CNCC2c1ccc(Cl)c(Cl)c1,IC50,'=',9.8,nM
CHEMBL2407331,COCC(c1ccc(F)c(Cl)c1)C1CCNCC1.Cl,IC50,'=',70.0,nM
CHEMBL2407327,CCCC(=O)C(c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,IC50,'=',22.0,nM
CHEMBL447598,CN[C@@H]1CC[C@H](Oc2ccccc2C)c2ccccc21,IC50,'=',520.0,nM
CHEMBL449015,CSc1ccc(Sc2ccc(NS(C)(=O)=O)cc2CN(C)C)cc1,IC50,'=',530.0,nM
CHEMBL395931,Clc1cccc(CN(CC2CC2)[C@@H]2CCNC2)c1Cl,IC50,'=',15.0,nM
CHEMBL463000,OC[C@@H]1OC[C@@H](O[C@@H]2O[C@@H](COCc3ccccc3)[C@@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H]1O,IC50,'=',30000.0,nM
CHEMBL4278945,FC(F)(F)c1ccc(N2CCN(CCCCOc3ccc4ccccc4c3)CC2)cc1,IC50,'=',20500.0,nM
CHEMBL227231,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3cccc(Br)c3)s1)[C@@H](c1ccc(Cl)cc1)C2,IC50,'=',2300.0,nM
CHEMBL3317704,C[C@@H]1NCCCN(c2ccc3ccccc3c2)C1=O.Cl,IC50,'=',3.8,nM
CHEMBL210027,FC(F)(F)c1ccccc1CC(c1ccccc1)N1CCNCC1,IC50,'=',31.0,nM
CHEMBL14370,CCOc1ccccc1OC(c1ccccc1)C1CNCCO1,IC50,'=',11.0,nM
CHEMBL214259,Clc1cccc(Cl)c1CC(c1ccccc1)N1CCNCC1,IC50,'=',82.0,nM
CHEMBL43048,CNC(C)Cc1ccc2c(c1)OCO2,IC50,'=',405.0,nM
CHEMBL202846,CCCC(C(=O)c1ccc(O)c(O)c1)N1CCCC1,IC50,'=',7.6,nM
CHEMBL381127,CCCC(C(=O)c1ccc(OC)cc1)N1CCCC1,IC50,'=',235.0,nM
CHEMBL2338039,Cc1cc(Cl)ccc1O[C@@H](c1ccccc1)[C@H]1CCNC1,IC50,'=',3.981,nM
CHEMBL4078378,[O-][S+](Cc1sccc1Cl)C(c1ccccc1)c1ccccc1,IC50,'=',188100.0,nM
CHEMBL610514,CNC[C@@H](O)[C@H](c1cccc(F)c1)N1CCc2ccccc21.Cl,IC50,'=',4.6,nM
CHEMBL597968,CNC[C@@H](O)[C@H](c1cccc(F)c1)N1CCc2cc(C)ccc21.Cl,IC50,'=',2.3,nM
CHEMBL603495,CCC1(CC)CN([C@@H](c2cccc(F)c2)[C@H](O)CNC)c2ccccc21.Cl,IC50,'=',150.0,nM
CHEMBL1099373,CNCCCC1Cc2cc(F)ccc2N(c2c(F)cccc2F)S1(=O)=O,IC50,'=',25.0,nM
CHEMBL1204415,CNCCCC1Cc2cc(F)ccc2N(c2c(F)cccc2F)S1(=O)=O.Cl,IC50,'=',27.0,nM
CHEMBL2338050,Fc1ccc(F)c(O[C@H](c2ccccc2)[C@H]2CCNC2)c1Cl,IC50,'=',3.981,nM
CHEMBL2337597,Clc1ccc(O[C@H](c2ccccc2)[C@@H]2CCNC2)cc1,IC50,'=',5.012,nM
CHEMBL2338046,Fc1cc(F)c(Cl)c(O[C@H](c2ccccc2)[C@@H]2CCNC2)c1Cl,IC50,'=',1.0,nM
CHEMBL606144,O=S(=O)(c1ccccc1)c1c[nH]c2cccc(CCN3CCCC3)c12,IC50,'=',128.0,nM
CHEMBL109517,CN(C)C[C@@H]1C2CCC(C2)[C@H]1c1ccc2ccccc2c1,IC50,'=',34.0,nM
CHEMBL4094047,Fc1ccc(C(OCCN2CCN(c3ccccc3)CC2)c2ccc(F)cc2)cc1,IC50,'=',5328.0,nM
CHEMBL1812748,Cc1cc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2cc(-c4ccccc4)no2)N3C)ccc1Cl,IC50,'=',14.0,nM
CHEMBL155460,CCCN(c1ccncc1)n1ccc2cc(Cl)ccc21,IC50,'=',1900.0,nM
CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,IC50,'=',4410.0,nM
CHEMBL3331486,Clc1ccc(CN(CC2CNC2)c2ccccc2)cc1,IC50,'=',29.1,nM
CHEMBL3331498,Clc1ccc(CN(CC2CNC2)C2CCCC2)cc1Cl,IC50,'=',44.8,nM
CHEMBL259209,CCN(CC)C(=O)C1(c2ccccc2)CC1CN,IC50,'=',0.7943,nM
CHEMBL2338036,COc1cc(Cl)ccc1O[C@@H](c1ccccc1)[C@H]1CCNC1,IC50,'=',0.5012,nM
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,IC50,'=',385.0,nM
CHEMBL381754,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(S(=O)(=O)NCCO)cc21,IC50,'=',540.0,nM
CHEMBL203331,CN[C@@H]1CC[C@H](c2ccc(Cl)c(Cl)c2)c2ccc(S(N)(=O)=O)cc21,IC50,'=',310.0,nM
CHEMBL247341,Cc1c(Cl)cccc1CN(C1CCOCC1)[C@H]1CCNC1,IC50,'=',5.0,nM
CHEMBL3317699,CN1CCCN(c2ccc(Cl)c(Cl)c2)C(=O)C1.Cl,IC50,'=',3200.0,nM
CHEMBL3353960,Cl.O=C1CNCC2(CC2)CN1c1ccc(Cl)c(Cl)c1,IC50,'=',82.0,nM
CHEMBL347336,C=CCN(c1ccncc1)n1ccc2ccccc21,IC50,'=',6200.0,nM
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,IC50,'=',385.0,nM
CHEMBL4748656,CCNc1ncc2c(n1)N(C)CCN(c1ccc(OC(CCNC)c3ccccc3)cc1)C2=O,IC50,'=',716.0,nM
CHEMBL4750920,CCNc1ncc2c(n1)N1CCC[C@@H]1CN(c1cccc(OC(CCNC)c3ccccc3)c1)C2=O,IC50,'>',10000.0,nM
CHEMBL4744681,CCNc1cc2c(cn1)C(=O)N(c1cccc(O[C@@H](CCNC)c3cccs3)c1)CCN2C,IC50,'=',210.0,nM
CHEMBL4081753,c1ccc(CCN2CCN(CCCCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)cc1,IC50,'=',329.0,nM
CHEMBL4063764,Fc1ccc(C(OCCN2CCN(c3cccc(Cl)c3Cl)CC2)c2ccc(F)cc2)cc1,IC50,'=',3000.0,nM
CHEMBL1813489,Clc1ccc(C[C@@]23CCCC[C@@H]2CNC3)cc1Cl,IC50,'=',2951.21,nM
CHEMBL157902,CN(c1ccncc1)n1ccc2cc([N+](=O)[O-])ccc21,IC50,'>',30000.0,nM
CHEMBL1289,Clc1cc(Cl)c(OCC#CI)cc1Cl,IC50,'=',2770.0,nM
CHEMBL1087924,CNCCCN1Cc2ccccc2N(c2ccccc2F)S1(=O)=O,IC50,'=',29.0,nM
CHEMBL1084311,CNC[C@H](O)CCN1c2ccccc2N(c2ccc(F)cc2F)S1(=O)=O,IC50,'=',100.0,nM
CHEMBL1173598,C[C@@H]1N(C)C(C)(C)CO[C@@]1(O)c1ccc(Cl)cc1,IC50,'=',527.0,nM
CHEMBL1173701,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1ccc(-c2ccccc2)cc1,IC50,'=',10300.0,nM
CHEMBL828,c1ccc2c(c1)Nc1ccccc1S2,IC50,'=',461.0,nM
CHEMBL219916,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,IC50,'=',2614.0,nM
CHEMBL1084312,CNC[C@@H](O)CCN1c2ccccc2N(c2ccc(F)cc2F)S1(=O)=O,IC50,'=',19.0,nM
CHEMBL1084313,CNC[C@H](O)CCN1c2ccccc2N(c2cc(F)ccc2F)S1(=O)=O,IC50,'=',34.0,nM
CHEMBL565396,CC(NC(C)(C)C)C(=O)c1cccc(Br)c1,IC50,'=',6500.0,nM
CHEMBL2036270,CCN[C@H]1CC[C@@H](c2c[nH]c3ccc(NC(=N)c4cccs4)cc32)CC1.Cl,IC50,'=',380.0,nM
CHEMBL482292,CN(C)Cc1cc(S(N)(=O)=O)ccc1Cc1ccc(Cl)c(Cl)c1,IC50,'=',1050.0,nM
CHEMBL595449,CN(C)Cc1nc(-c2ccc(C(C)(C)C)cc2)n(-c2cccc(O)c2)n1,IC50,'>',10000.0,nM
CHEMBL234706,CN(C)[C@H]1CC=C(c2c[nH]c3ccc(C#N)cc23)CC1,IC50,'=',390.0,nM
CHEMBL402089,NC[C@@H]1C[C@@]1(C(=O)N1C=COc2ccccc21)c1ccsc1,IC50,'=',12.0,nM
CHEMBL257348,NC[C@@H]1C[C@@]1(C(=O)C1NCc2ccccc21)c1ccsc1,IC50,'=',37.0,nM
CHEMBL439423,C#CCN(C)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,IC50,'=',110.0,nM
CHEMBL2036264,CN(C)C1CC=C(c2c[nH]c3ccc(NC(=N)c4cccs4)cc23)CC1.Cl,IC50,'=',550.0,nM
CHEMBL377785,C=C1CN2C3CCC2C1C(c1ccc(C)cc1)C3,IC50,'=',2.2,nM
CHEMBL307314,CN1C2CCC1C(C(=O)NCCCCCCCCNC(=O)C1C(c3ccc(Cl)cc3)CC3CCC1N3C)C(c1ccc(Cl)cc1)C2,IC50,'=',487.0,nM
CHEMBL204538,CC#Cc1ccc(C(=O)C(CCC)N2CCCC2)cc1,IC50,'=',19.3,nM
CHEMBL103504,CCC[C@@]1(O)CN2C3CC[C@@H]2C[C@H](c2ccc(C)cc2)C31,IC50,'=',18.0,nM
CHEMBL599230,CC(C(=O)c1cccc(Br)c1)N1CCCCC1,IC50,'=',1180.0,nM
CHEMBL454507,COc1ccc(C2=NN(CCCCCNCC[C@H](Oc3ccc(C(F)(F)F)cc3)c3ccccc3)C(=O)C3CC=CCC23)cc1OC,IC50,'=',6553.0,nM
CHEMBL668,CNCCCC1c2ccccc2C=Cc2ccccc21,IC50,'=',1.1,nM
CHEMBL218894,COc1ccc(C(CC(C)C)C2CCCCN2)cc1,IC50,'=',1600.0,nM
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,IC50,'=',233.0,nM
CHEMBL249951,CN(C)CC1CC1c1ccc2ccccc2c1,IC50,'=',8700.0,nM
CHEMBL575535,CNC[C@@H](O)[C@H](c1cccc(Cl)c1)n1ccc2ccccc21,IC50,'=',16.0,nM
CHEMBL560877,CCn1c(=O)n([C@@H](c2cccc(F)c2)[C@H](O)CNC)c2c(F)cccc21,IC50,'=',10.4,nM
CHEMBL557868,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1c(=O)n(-c2ccccc2)c2cccc(F)c21,IC50,'=',91.9,nM
CHEMBL569699,CC(NC(C)(C)C)C(=O)c1ccccc1,IC50,'=',8700.0,nM
CHEMBL4072566,O=[N+]([O-])c1ccc(-c2nnnn2CCCN2CCC(Cc3ccccc3)CC2)cc1,IC50,'=',5020.0,nM
CHEMBL123252,CN(CCCc1ccccc1)CCCN(C)CCOC(c1ccccc1)c1ccccc1,IC50,'=',143.0,nM
CHEMBL3323182,CN1Cc2cc(N3CCOCC3)ccc2C(c2ccc3sccc3c2)C1,IC50,'=',93.0,nM
CHEMBL641,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,IC50,'=',5.0,nM
CHEMBL504606,CNC[C@H]1OCc2ccccc2[C@H]1Oc1ccccc1C,IC50,'=',1300.0,nM
CHEMBL520201,Cc1ccccc1O[C@H]1C[C@H](N(C)C)c2ccccc21,IC50,'=',150.0,nM
CHEMBL486044,CN[C@H]1C[C@H](Oc2ccccc2C)c2ccccc21,IC50,'=',72.0,nM
CHEMBL487869,COc1ccccc1O[C@H]1C[C@@H](N(C)C)c2ccccc21,IC50,'=',3000.0,nM
CHEMBL488222,CN[C@@H]1C[C@H](Oc2ccc(Cl)cc2)c2ccccc21,IC50,'=',4000.0,nM
CHEMBL530334,N[C@@H]1C[C@H](Oc2ccccc2)c2ccccc21,IC50,'=',5000.0,nM
CHEMBL3819243,Cl.O=c1cccnn1C[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(F)c1,IC50,'=',0.065,nM
CHEMBL3331500,Fc1ccc(CN(CC2CNC2)c2ccccc2)cc1.O=C(O)C(F)(F)F,IC50,'=',34.0,nM
CHEMBL203236,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(S(=O)(=O)N(C)C)cc21,IC50,'=',2700.0,nM
CHEMBL2079586,COC(=O)[C@H]1[C@@H](c2ccc(F)cc2)C[C@H]2CC[C@H]1N2C,IC50,'=',834.0,nM
CHEMBL560049,Clc1cc(Cl)c(Cl)c(OC(c2cccnc2)C2CCNCC2)c1,IC50,'=',215.0,nM
CHEMBL560050,Cc1cccnc1C(Oc1cccc(Cl)c1Cl)C1CCNCC1,IC50,'>',400.0,nM
CHEMBL4294090,Brc1ccc(N2CCN(CCCCOc3ccc4ccccc4c3)CC2)cc1,IC50,'=',25900.0,nM
CHEMBL4283917,c1ccc(CC2CCN(CCCOc3ccc4ccccc4c3)CC2)cc1,IC50,'=',2540.0,nM
CHEMBL1201066,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1.Cl,IC50,'=',2550.0,nM
CHEMBL4278059,Fc1ccc(N2CCN(CCOc3ccc4ccccc4c3)CC2)cc1,IC50,'=',5130.0,nM
CHEMBL4288240,Fc1cccc(F)c1N1CCN(CCCn2nnnc2C(c2ccccc2)c2ccccc2)CC1,IC50,'=',510.0,nM
CHEMBL524798,Cc1ccccc1O[C@H]1c2ccccc2CO[C@H]1CN,IC50,'=',95.0,nM
CHEMBL526306,CNC[C@H]1Cc2ccccc2[C@@H]1Oc1cccc2ccccc12,IC50,'=',400.0,nM
CHEMBL505902,Cc1ccccc1O[C@H]1c2ccccc2C[C@H]1CN(C)C,IC50,'=',5000.0,nM
CHEMBL796,COC(=O)C(c1ccccc1)C1CCCCN1,IC50,'=',61.0,nM
CHEMBL375118,Clc1ccc(C(C2CCCC2)C2CCCCN2)cc1,IC50,'=',44.0,nM
CHEMBL220195,COC(=O)C(c1ccc(Cl)c(Cl)c1)C1CCCCN1,IC50,'=',10.0,nM
CHEMBL256902,COc1cccc([C@@]2(OCCCO)CCCC[C@@H]2CN(C)C)c1,IC50,'=',3861.0,nM
CHEMBL272533,COc1cccc([C@@]2(OC)CCCC[C@@H]2CN(C)C)c1,IC50,'=',161.0,nM
CHEMBL511099,Cc1ccc(C23CNCC2C3)cc1,IC50,'=',55.0,nM
CHEMBL4228747,Cc1cc2cc(OC3C[C@H]4CC[C@@H](C3)N4)ccc2oc1=O,IC50,'=',10.0,nM
CHEMBL257551,CCN(CC)C(=O)C1(c2ccccc2)C(CN)C1c1ccccc1,IC50,'>',10000.0,nM
CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,IC50,'=',110.0,nM
CHEMBL1830875,CNC[C@H](CCN1c2ccccc2N(c2ccccc2)S1(=O)=O)OC,IC50,'=',103.0,nM
CHEMBL1830884,O=S1(=O)N(CCC2CCCNC2)c2ccccc2N1c1ccccc1,IC50,'=',54.0,nM
CHEMBL1830881,O=S1(=O)N(C[C@H]2CNCCO2)c2ccccc2N1c1ccccc1,IC50,'=',207.0,nM
CHEMBL1830880,O=S1(=O)N(CC2CNCCO2)c2ccccc2N1c1ccccc1,IC50,'=',147.0,nM
CHEMBL1830875,CNC[C@H](CCN1c2ccccc2N(c2ccccc2)S1(=O)=O)OC,IC50,'=',151.0,nM
CHEMBL1830887,O=S1(=O)N(CC[C@@H]2CNCCO2)c2ccccc2N1c1ccc(F)cc1,IC50,'=',611.0,nM
CHEMBL1830888,O=S1(=O)N(CC[C@@H]2CNCCO2)c2ccccc2N1c1ccc(F)cc1F,IC50,'=',199.0,nM
CHEMBL91,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,IC50,'=',2939.0,nM
CHEMBL1172929,C[C@H]1NC(C)(C)CO[C@]1(O)c1cccc(Cl)c1,IC50,'=',1200.0,nM
CHEMBL2036271,CCN[C@H]1CC[C@H](c2c[nH]c3ccc(NC(=N)c4cccs4)cc32)CC1.Cl,IC50,'=',2800.0,nM
CHEMBL668,CNCCCC1c2ccccc2C=Cc2ccccc21,IC50,'=',1.7,nM
CHEMBL2047573,OC(CCN1CCC(O)(Cc2ccccc2)CC1)c1ccc(Cl)c(Cl)c1,IC50,'=',265.0,nM
CHEMBL1813485,CN1C[C@H]2CCC[C@@]2(c2ccc3ccccc3c2)C1,IC50,'=',190.55,nM
CHEMBL3323184,CN1Cc2cc(N3CCOCC3)ccc2C(c2cc3ccccc3s2)C1,IC50,'=',16.0,nM
CHEMBL809,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,IC50,'=',825.0,nM
CHEMBL204323,CN[C@@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(S(N)(=O)=O)cc21,IC50,'=',310.0,nM
CHEMBL206211,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(S(C)(=O)=O)cc21,IC50,'=',2100.0,nM
CHEMBL438257,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(C(N)=O)cc21,IC50,'=',410.0,nM
CHEMBL787,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,IC50,'=',2689.0,nM
CHEMBL1812743,COc1ccc(-c2cc([C@H]3[C@@H](c4ccc(Cl)cc4)C[C@@H]4CC[C@H]3N4C)on2)cc1,IC50,'=',26.0,nM
CHEMBL381071,Cc1ccc(N(Cc2ccccc2)c2ccccc2CN(C)C)c(N)c1,IC50,'>',100.0,nM
CHEMBL204702,CCN(c1ccc(C)cc1N)c1ccccc1CN(C)C,IC50,'>',100.0,nM
CHEMBL388832,COc1ccc(-c2cnc([C@H]3[C@@H](c4ccc(Cl)cc4)C[C@@H]4CC[C@H]3N4C)s2)cc1OC,IC50,'=',4210.0,nM
CHEMBL3407784,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)nc31)[C@H](O)[C@@H]2O,IC50,'>',10000.0,nM
CHEMBL544370,Cl.OC1(c2ccc3c(c2)OCO3)c2ccccc2C2=NCCCN21,IC50,'=',0.62,nM
CHEMBL4472139,Clc1ccc(N2CCN(CCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)cc1,IC50,'>',10000.0,nM
CHEMBL4456619,c1ccc(C(c2ccccc2)c2nnnn2CCCN2CCN(c3ccccn3)CC2)cc1,IC50,'=',920.0,nM
CHEMBL4529583,Cc1ccc(N2CCN(CCCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)cc1,IC50,'=',870.0,nM
CHEMBL4593696,Fc1ccc(N2CCN(CCCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)cc1,IC50,'=',80.0,nM
CHEMBL427215,COc1ccc([C@H](CN(C)C)[Si]2(O)CCCCC2)cc1,IC50,'=',251.0,nM
CHEMBL2204341,COc1ccc(C(CN(C)C)[Si]2(O)CCCCC2)cc1,IC50,'=',109.0,nM
CHEMBL154319,CC(C)N(c1ccncc1)n1ccc2ccccc21,IC50,'=',2300.0,nM
CHEMBL566830,CC(C(=O)c1cccc(Cl)c1)N(C)C,IC50,'=',1520.0,nM
CHEMBL566420,CC(C(=O)c1cccc(Cl)c1)N1CCCCC1,IC50,'=',2520.0,nM
CHEMBL608151,CCOC[C@H]1[C@@H]2CNC[C@@]21c1ccc(Cl)c(Cl)c1,IC50,'=',0.1585,nM
CHEMBL578610,CC(NC(C)(C)C)C(=O)c1ccc(F)c(F)c1,IC50,'=',6480.0,nM
CHEMBL348865,COc1ccc2c(ccn2Nc2ccncc2)c1,IC50,'>',20000.0,nM
CHEMBL214240,Clc1cccc(CC(c2ccccc2)N2CCNCC2)c1,IC50,'=',54.0,nM
CHEMBL210126,CCc1ccccc1CC(c1ccccc1)N1CCNCC1,IC50,'=',72.0,nM
CHEMBL415,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,IC50,'=',71.0,nM
CHEMBL516,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,IC50,'=',564.0,nM
CHEMBL566207,Cc1ccc(C(=O)C(C)NC(C)(C)C)cc1,IC50,'=',4100.0,nM
CHEMBL104,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,IC50,'=',7936.0,nM
CHEMBL1200623,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,IC50,'=',2098.0,nM
CHEMBL54,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,IC50,'=',1836.0,nM
CHEMBL3703744,Nc1ccc(-c2ccc3c(c2)CNCC3c2ccc(Cl)c(Cl)c2)nn1,IC50,'=',22.9,nM
CHEMBL445,CNCCC=C1c2ccccc2CCc2ccccc21,IC50,'=',3.21,nM
CHEMBL1684042,CC(N)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,IC50,'=',1000.0,nM
CHEMBL1684047,CC(N(C)C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,IC50,'=',570.0,nM
CHEMBL4237912,O=C(NCCCN1CCN(c2ccccn2)CC1)c1cccc2ccccc12,IC50,'>',10000.0,nM
CHEMBL2337592,Clc1ccccc1O[C@@H](c1ccccc1)[C@H]1CCNC1,IC50,'=',3.981,nM
CHEMBL2337589,COc1ccccc1O[C@@H](c1ccccc1)[C@@H]1CCNC1,IC50,'=',3.162,nM
CHEMBL258336,CO[C@]1(c2ccccc2)CCCC[C@@H]1CN(C)C,IC50,'=',1518.0,nM
CHEMBL257265,COc1cccc([C@@]2(OCCO)CCCC[C@@H]2CN(C)C)c1,IC50,'>',10000.0,nM
CHEMBL255768,CN(C)C[C@H]1CCCC[C@]1(OCC1CC1)c1cccc(O)c1,IC50,'>',10000.0,nM
CHEMBL270642,CO[C@]1(c2cccc(O)c2)CCCC[C@@H]1CN(C)C,IC50,'=',525.0,nM
CHEMBL403388,CCO[C@]1(c2cccc(OC)c2)CCCC[C@@H]1CN(C)C,IC50,'=',1010.0,nM
CHEMBL641,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,IC50,'=',3.1,nM
CHEMBL1084311,CNC[C@H](O)CCN1c2ccccc2N(c2ccc(F)cc2F)S1(=O)=O,IC50,'=',109.0,nM
CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,IC50,'=',1020.0,nM
CHEMBL480988,COc1ccc(C2=NN(CCCCCBr)C(=O)C3CC=CCC23)cc1OC,IC50,'>',100000.0,nM
CHEMBL22183,Cc1ccc(Sc2ccccc2CN(C)C)c(N)c1,IC50,'>',100.0,nM
CHEMBL227232,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3ccc([N+](=O)[O-])cc3)s1)[C@@H](c1ccc(Cl)cc1)C2,IC50,'=',582.0,nM
CHEMBL390743,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3ccc(F)cc3)s1)[C@@H](c1ccc(Cl)cc1)C2,IC50,'=',690.0,nM
CHEMBL111128,CNC[C@H]1C2CCC(C2)[C@@H]1c1ccc2ccccc2c1,IC50,'=',28.0,nM
CHEMBL227233,COc1ccc(-c2cnc([C@H]3[C@@H](c4ccc(Cl)cc4)C[C@@H]4CC[C@H]3N4C)s2)cc1,IC50,'=',620.0,nM
CHEMBL75880,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,IC50,'=',3294.2,nM
CHEMBL132954,COc1cccc2c1C(O)(c1ccc(Cl)cc1)N1CCN=C21,IC50,'=',1.73,nM
CHEMBL497846,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1c(C)cccc1F,IC50,'=',4.0,nM
CHEMBL444742,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1cccc(F)c1C,IC50,'=',3.0,nM
CHEMBL133902,OC1(c2ccccc2)c2ccccc2C2=NCCN21,IC50,'=',2.8,nM
CHEMBL1262,Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,IC50,'=',1910.3,nM
CHEMBL781,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,IC50,'=',4.9,nM
CHEMBL4083724,c1ccc(CCCN2CCN(CCCCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)cc1,IC50,'=',99.0,nM
CHEMBL568372,O=C(c1ccc2ccccc2c1)N(C1CCC1)[C@@H]1CCNC1,IC50,'=',6000.0,nM
CHEMBL26320,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,IC50,'=',165.0,nM
CHEMBL641,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,IC50,'=',5.1,nM
