molecule_chembl_id,smiles,standard_type,standard_relation,standard_value,standard_units
CHEMBL388759,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3ccc(Br)cc3)s1)[C@@H](c1ccc(Cl)cc1)C2,IC50,'=',8220.0,nM
CHEMBL451120,CSc1ccc(Oc2ccc(Br)cc2CN(C)C)cc1,IC50,'=',2.0,nM
CHEMBL1080726,Cc1c(C(=O)NCCCN2CCN(c3cccc(Cl)c3)CC2)cc(-c2ccccc2)n1C,IC50,'=',11.0,nM
CHEMBL1086754,Cc1c(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc(-c2ccccc2)n1C,IC50,'=',62.0,nM
CHEMBL1214428,Cc1c(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc(-c2ccc(Cl)cc2)n1C,IC50,'=',733.0,nM
CHEMBL1214489,CCCn1c(-c2ccc(Cl)cc2)cc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1C.Cl,IC50,'=',1159.0,nM
CHEMBL3217141,Cc1[nH]c(-c2ccccn2)cc1C(=O)NCCCN1CCN(c2cccc(Cl)c2Cl)CC1.Cl.Cl.Cl.Cl,IC50,'=',28.0,nM
CHEMBL1214546,CCCn1c(-c2cccnc2)cc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1C,IC50,'=',133.0,nM
CHEMBL1643509,NC1CCN(c2ccc(Cl)c(Cl)c2)c2ccccc21,IC50,'=',650.0,nM
CHEMBL1272041,COc1c(C)nc(C)nc1C(=O)NCCN1CCN(c2cccc(C)c2C)CC1.Cl,IC50,'=',2096.0,nM
CHEMBL460204,COc1ccc(F)cc1CCCCC1CCC(CCN)O1,IC50,'=',31.0,nM
CHEMBL451500,COc1ccc(F)c(CCCC2CCC(CCNCCCCCN3N=C(c4ccc(OC)c(OC)c4)[C@H]4CC=CC[C@H]4C3=O)O2)c1,IC50,'=',194.0,nM
CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,IC50,'=',7.3,nM
CHEMBL403441,CCOc1ccccc1C[C@H](c1ccccc1)N1CCNCC1,IC50,'=',13.0,nM
CHEMBL403071,CNCc1ccccc1Oc1ccc(Cl)cc1C,IC50,'=',18.0,nM
CHEMBL256819,CN(C)Cc1ccccc1Oc1ccc(Cl)cc1F,IC50,'=',6.0,nM
CHEMBL402999,CCN(CCOC)C(=O)C1(c2ccccc2)CC1CN,IC50,'=',1300.0,nM
CHEMBL438889,CNCc1cc(N2CCCS2(=O)=O)ccc1Oc1ccc(Cl)cc1Cl,IC50,'=',12.0,nM
CHEMBL256817,CN(C)Cc1ccccc1Oc1ccc(F)cc1Cl,IC50,'=',32.0,nM
CHEMBL408016,CCN(CC1CC1)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,IC50,'=',540.0,nM
CHEMBL118075,,IC50,'=',264.0,nM
CHEMBL224819,COC(=O)[C@@H]1C2CCC(C[C@H]1c1ccc(Br)cc1)N2C,IC50,'=',84.0,nM
CHEMBL2079586,COC(=O)[C@H]1[C@@H](c2ccc(F)cc2)C[C@H]2CC[C@H]1N2C,IC50,'=',692.0,nM
CHEMBL599608,CNC[C@@H](O)[C@H](c1ccccc1)N1CCc2ccccc21.Cl,IC50,'=',29.0,nM
CHEMBL610514,CNC[C@@H](O)[C@H](c1cccc(F)c1)N1CCc2ccccc21.Cl,IC50,'=',21.0,nM
CHEMBL1080745,Cc1c(C(=O)NCCCN2CCN(c3cccc(Cl)c3)CC2)cc(-c2ccccc2)n1CC(C)C,IC50,'=',110.0,nM
CHEMBL1081302,Cc1c(C(=O)NCCCN2CCN(c3cccc(Cl)c3)CC2)cc(-c2ccccc2)n1Cc1ccccc1,IC50,'=',235.0,nM
CHEMBL1081644,Cc1cccc(N2CCN(CCCNC(=O)c3cc(-c4ccccc4)n(C)c3C)CC2)c1C,IC50,'=',11.8,nM
CHEMBL1088163,CCCn1c(-c2ccccc2)cc(C(=O)NCCCN2CCN(c3cccc(C)c3C)CC2)c1C,IC50,'=',76.0,nM
CHEMBL1080522,Cc1[nH]c(-c2ccccc2)cc1C(=O)NCCN1CCN(c2cccc(Cl)c2Cl)CC1,IC50,'=',87.0,nM
CHEMBL1080554,Cc1cccc(N2CCN(CCCCNC(=O)c3cc(-c4ccccc4)n(C)c3C)CC2)c1C,IC50,'=',149.0,nM
CHEMBL568140,CC(NC(C)(C)C)C(=O)c1ccc(Cl)c(Cl)c1,IC50,'>',10000.0,nM
CHEMBL605292,CC1=CC(C)(C)c2ccc(NS(=O)(=O)c3c(Cl)nc4sccn34)cc21,IC50,'>',10000.0,nM
CHEMBL492438,CS(=O)(=O)Nc1ccc(OC[C@@H](O)CNCCc2ccc(Cl)c(Cl)c2)cc1,IC50,'>',3000.0,nM
CHEMBL14391,COC(=O)C1C(c2ccc(I)cc2)CC2CCC1N2C,IC50,'=',2.53,nM
CHEMBL377900,Clc1ccc(Cl)c(CC(c2ccccc2)N2CCNCC2)c1,IC50,'=',8.2,nM
CHEMBL214159,CCOc1ccccc1CC(c1ccc(F)cc1)N1CCNCC1,IC50,'=',17.0,nM
CHEMBL475937,CNCC[C@H](c1cccc(Cl)c1)N1C(=O)C(C)(C)c2cccc(F)c21,IC50,'=',290.0,nM
CHEMBL1118,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,IC50,'=',17.0,nM
CHEMBL513966,CCCN(CCCc1c[nH]c2ccc(F)cc12)[C@@H]1COc2c(F)ccc(OC)c2C1,IC50,'=',452.0,nM
CHEMBL427411,CCCN(CCCc1c[nH]c2ccc(F)cc12)[C@H]1COc2c(F)ccc(C(N)=O)c2C1,IC50,'=',181.0,nM
CHEMBL484747,Cl.NC(=O)c1cccc2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,IC50,'=',109.0,nM
CHEMBL483573,NC(=O)c1ccc(F)c2c1CC(N(CCCc1c[nH]c3ccc(Cl)cc13)C1CCC1)CO2,IC50,'=',612.0,nM
CHEMBL485624,NC(=O)c1ccc(F)c2c1CC(N(CCCc1c[nH]c3c(Cl)cccc13)C1CCC1)CO2,IC50,'>',1000.0,nM
CHEMBL485625,NC(=O)c1ccc(F)c2c1CC(N(CCCc1c[nH]c3c(F)cc(F)cc13)C1CCC1)CO2,IC50,'=',225.0,nM
CHEMBL519533,NC(=O)c1ccc(F)c2c1CC(N(CCCCn1ccc3c(F)cccc31)C1CCC1)CO2,IC50,'=',103.0,nM
CHEMBL485407,NC(=O)c1ccc(F)c2c1C[C@@H](NCC1CCc3[nH]c4ccc(F)cc4c3C1)CO2,IC50,'=',291.0,nM
CHEMBL2407324,CN(C)OC(=O)C(c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,IC50,'=',690.0,nM
CHEMBL1159861,O=C(O)/C=C/C(=O)O.c1ccc(-n2cc(CCC3CCNCC3)c3ccccc32)cc1,IC50,'>',1000.0,nM
CHEMBL2407335,Cl.OCC(c1ccc(Cl)c(Cl)c1)C1CCNCC1,IC50,'=',79.0,nM
CHEMBL2407331,COCC(c1ccc(F)c(Cl)c1)C1CCNCC1.Cl,IC50,'=',32.0,nM
CHEMBL2407336,COCC(c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,IC50,'=',11.0,nM
CHEMBL596775,CC(NC1CCCC1)C(=O)c1cccc([N+](=O)[O-])c1,IC50,'>',100.0,nM
CHEMBL578611,CC(NC(C)(C)C)C(=O)c1cc(Cl)cc(Cl)c1,IC50,'>',100.0,nM
CHEMBL334255,CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],IC50,'=',1680.0,nM
CHEMBL419728,Cc1ccc([C@H]2C[C@H]3CCC4C2[C@@](O)(c2ccc(Cl)cc2)CN43)cc1,IC50,'=',13.0,nM
CHEMBL1082458,CNC[C@@H](O)CCN1c2ccccc2N(c2ccccc2F)S1(=O)=O,IC50,'=',3380.0,nM
CHEMBL2380977,CCN(CC)C[C@@H]1CCC[C@H]1c1ccc2[nH]cc(C#N)c2c1,IC50,'=',710.0,nM
CHEMBL2380982,CN(C)C[C@@H]1C[C@H]1c1ccc2[nH]ccc2c1,IC50,'>',1000.0,nM
CHEMBL427411,CCCN(CCCc1c[nH]c2ccc(F)cc12)[C@H]1COc2c(F)ccc(C(N)=O)c2C1,IC50,'=',181.0,nM
CHEMBL87567,COC(=O)C1C(c2ccc3ccccc3c2)CC2CCC1N2C,IC50,'=',5.95,nM
CHEMBL149776,COc1cccc2c1O[C@@H](CN1C3C=C(c4ccc(Cl)c(Cl)c4)CC1CC3)CO2,IC50,'=',260.0,nM
CHEMBL3799503,CN(C)CCCN1c2ccccc2CCc2ccc(C#CCOSCc3cccc4ccccc34)cc21,IC50,'=',350.0,nM
CHEMBL3216078,CCCc1nc(C(=O)NCCCN2CCN(c3cccc(C)c3C)CC2)cn1-c1ccc(F)cc1.Cl.Cl,IC50,'=',188.0,nM
CHEMBL3216293,CCCc1nc(C(=O)NCC(O)CN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccc(OC)cc1.Cl.Cl.Cl.Cl,IC50,'=',51.8,nM
CHEMBL3215846,Cc1c(C(=O)NCC(O)CN2CCN(c3cccc(Cl)c3Cl)CC2)nc(-c2ccccc2)n1-c1ccc(F)cc1.Cl.Cl.Cl.Cl,IC50,'=',195.0,nM
CHEMBL3216502,Cc1c(Cl)cccc1N1CCN(CC(O)CNC(=O)c2nc(-c3ccccc3)n(-c3ccc(F)cc3)c2C)CC1.Cl.Cl.Cl,IC50,'=',478.4,nM
CHEMBL465515,Fc1ccc2cc(CCN3CCNCC3)ccc2c1,IC50,'=',11.0,nM
CHEMBL373773,Clc1ccc(C(Cc2ccccc2)C2CCCCN2)cc1,IC50,'=',1100.0,nM
CHEMBL374634,CCCCC(c1ccc(Cl)c(Cl)c1)C1CCCCN1,IC50,'=',1400.0,nM
CHEMBL218999,CC(C)CC(c1ccc(Cl)c(Cl)c1)C1CCCCN1,IC50,'=',290.0,nM
CHEMBL497664,CN(C)C[C@@H]1Cc2ccccc2[C@@H]1Oc1ccc(C(F)(F)F)cc1,IC50,'=',230.0,nM
CHEMBL2047561,OC(CCN1CC=C(Cc2ccccc2)CC1)c1cc2ccccc2s1,IC50,'=',255.0,nM
CHEMBL447750,CC(C)(C)c1ccc(C2CCC(CN)O2)cc1,IC50,'=',636.0,nM
CHEMBL456639,NCC1CCC(CCc2ccccc2)O1,IC50,'=',129.0,nM
CHEMBL338313,COC(=O)C1C2CCC(C[C@@H]1OC(c1ccccc1)c1ccc(Cl)cc1)N2C,IC50,'=',5960.0,nM
CHEMBL169471,COC(=O)C1C2CCC(CC1c1ccc(Cl)c(Cl)c1)N2,IC50,'=',1.24,nM
CHEMBL2079586,COC(=O)[C@H]1[C@@H](c2ccc(F)cc2)C[C@H]2CC[C@H]1N2C,IC50,'=',160.0,nM
CHEMBL1684047,CC(N(C)C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,IC50,'=',15.0,nM
CHEMBL1684053,CC(N)C1(c2cccs2)CCCCC1,IC50,'>',10000.0,nM
CHEMBL1722,COC(=O)C(c1ccccc1)C1CCCCN1.Cl,IC50,'>',10000.0,nM
CHEMBL361836,COc1ccc(F)c(CC2CCN([C@H]3CC[C@]4(CC3)OC(=O)c3c5c(ccc34)OCCO5)CC2)c1,IC50,'=',430.0,nM
CHEMBL3331498,Clc1ccc(CN(CC2CNC2)C2CCCC2)cc1Cl,IC50,'=',28.8,nM
CHEMBL3317697,CC1CCNCC(=O)N1c1ccc(Cl)c(Cl)c1.Cl,IC50,'=',1900.0,nM
CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,IC50,'=',3840.0,nM
CHEMBL11,CN(C)CCCN1c2ccccc2CCc2ccccc21,IC50,'=',3.5,nM
CHEMBL1672015,NC(Cc1ccc2c(c1)OCO2)Cc1ccc2c(c1)OCO2,IC50,'=',1600.0,nM
CHEMBL3818471,Cc1nnc(-c2cccn(C[C@@H]3CNCCO[C@H]3c3ccc(Cl)c(F)c3)c2=O)[nH]1.Cl,IC50,'=',67.0,nM
CHEMBL1175,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,IC50,'=',10.4,nM
CHEMBL3310485,Fc1cccc(OC(CC2CNC2)c2ccc(Cl)c(F)c2)c1,IC50,'=',36.6,nM
CHEMBL3126969,FC(F)(F)c1cc(COCC2(c3ccccc3)CCC(N3CCCCC3)CC2)cc(C(F)(F)F)c1,IC50,'=',970.0,nM
CHEMBL3126964,CCNC1CCC(COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2ccccc2)CC1,IC50,'=',150.0,nM
CHEMBL303266,CN1C2CCC1C(C(=O)NCCCNC(=O)C1C(c3ccc(Cl)cc3)CC3CCC1N3C)C(c1ccc(Cl)cc1)C2,IC50,'=',441.0,nM
CHEMBL1684044,CC(C)CC(N)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,IC50,'=',330.0,nM
CHEMBL1684045,CNC(C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,IC50,'=',65.0,nM
CHEMBL1684046,CNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,IC50,'=',5900.0,nM
CHEMBL1684055,CC(N(C)C)C1(c2ccc3ccccc3c2)CCCCC1,IC50,'<',1.0,nM
CHEMBL1684050,CC(N)C1(c2ccc3ccccc3c2)CCCCC1,IC50,'=',190.0,nM
CHEMBL1684055,CC(N(C)C)C1(c2ccc3ccccc3c2)CCCCC1,IC50,'=',63.0,nM
CHEMBL6731,CC(N)Cc1ccc2c(c1)OCO2,IC50,'=',900.0,nM
CHEMBL1165303,CCNC(Cc1ccc(SC)cc1)Cc1ccc(SC)cc1,IC50,'=',2200.0,nM
CHEMBL386242,CN(CCCc1c[nH]c2ccc(F)cc12)[C@H]1COc2c(F)ccc(C(N)=O)c2C1,IC50,'=',116.0,nM
CHEMBL1683870,CNCC1(c2ccc(Cl)c(Cl)c2)CCCCC1,IC50,'=',169.0,nM
CHEMBL1684043,CCC(N)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,IC50,'=',660.0,nM
CHEMBL444592,Fc1ccc(C(NCCC2CCN(Cc3ccccc3)CC2)c2ccc(F)cc2)cc1,IC50,'=',10657.0,nM
CHEMBL534942,Cl.Clc1ccccc1CC(c1ccccc1)N1CCNCC1,IC50,'=',13.0,nM
CHEMBL406156,NCC(=O)NCC1CC1(C(=O)C1NCCc2ccccc21)c1ccccc1,IC50,'=',150.0,nM
CHEMBL1169524,CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CNC(=O)CN,IC50,'=',2200.0,nM
CHEMBL260439,C=CCN(CC)C(=O)C1(c2ccccc2)CC1CN,IC50,'=',280.0,nM
CHEMBL257048,CCN(CC)C(=O)C1(c2ccccc2)CC1CN(C)C,IC50,'>',10000.0,nM
CHEMBL1175,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,IC50,'=',6.6,nM
CHEMBL1237044,COc1cccc(C2(O)CCCCC2CN(C)C)c1,IC50,'=',1493.0,nM
CHEMBL270642,CO[C@]1(c2cccc(O)c2)CCCC[C@@H]1CN(C)C,IC50,'=',10000.0,nM
CHEMBL365092,COC(=O)C1=C(c2ccc3ccccc3c2)CC2CCC1S2,IC50,'=',1300.0,nM
CHEMBL220247,CC(C)CC(c1ccc(Cl)cc1)C1CCCCN1,IC50,'=',490.0,nM
CHEMBL11,CN(C)CCCN1c2ccccc2CCc2ccccc21,IC50,'=',0.88,nM
CHEMBL1088313,Cc1c(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc(-c2ccccc2)n1N1CCCCC1,IC50,'=',298.0,nM
CHEMBL24042,c1ccc2c(CCCC3CCNCC3)c[nH]c2c1,IC50,'=',60.0,nM
CHEMBL87031,COC(=O)C1C(c2ccc(Cl)c(Cl)c2)CC2CCC1N2C,IC50,'=',2.47,nM
CHEMBL218849,CCCCC(c1ccc(Cl)cc1)C1CCCCN1,IC50,'=',3300.0,nM
CHEMBL607377,COC(=O)C1C2CC[C@H](C[C@H]1OC(c1ccc(F)cc1)c1ccc(F)cc1)N2C,IC50,'=',1980.0,nM
CHEMBL111128,CNC[C@H]1C2CCC(C2)[C@@H]1c1ccc2ccccc2c1,IC50,'=',9.0,nM
CHEMBL596615,N#Cc1ccc2[nH]cc(CCC3CCCN3)c2c1,IC50,'=',17.0,nM
CHEMBL196468,CN(C)C[C@H]1C[C@@H]1c1c[nH]c2ccc(C#N)cc12,IC50,'=',0.36,nM
CHEMBL272493,CNCc1cc(C(=O)N(C)C)ccc1Oc1ccc(Cl)cc1C,IC50,'=',17.0,nM
CHEMBL401877,CNCc1cc(C(N)=O)ccc1Oc1ccc(Cl)cc1OC,IC50,'=',12.0,nM
CHEMBL255957,CNCc1ccccc1Oc1ccc(OC)cc1Cl,IC50,'=',22.0,nM
CHEMBL894,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,IC50,'>',100.0,nM
CHEMBL599230,CC(C(=O)c1cccc(Br)c1)N1CCCCC1,IC50,'>',100.0,nM
CHEMBL461707,Cl.Cl.OC1([C@H](CN2CCNCC2)c2cccc(Cl)c2)CCCCC1,IC50,'=',2669.0,nM
CHEMBL446230,CCN([C@@H]1CCNC1)S(=O)(=O)c1ccc2ccccc2c1,IC50,'=',30.0,nM
CHEMBL471035,COCC(Oc1ccc2ccccc2c1)C1CCNCC1,IC50,'=',5.0,nM
CHEMBL1201066,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1.Cl,IC50,'=',204.0,nM
CHEMBL72,CNCCCN1c2ccccc2CCc2ccccc21,IC50,'=',560.0,nM
CHEMBL83,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,IC50,'=',2334.0,nM
CHEMBL1683875,CCN(C)CC1(c2ccc(Cl)c(Cl)c2)CCCCC1,IC50,'=',156.0,nM
CHEMBL1683872,CCNCC1(c2ccc(Cl)c(Cl)c2)CCCCC1,IC50,'=',158.0,nM
CHEMBL1683893,CN(C)CC1(c2cccc(F)c2)CCCCC1,IC50,'=',224.0,nM
CHEMBL1683877,Clc1ccc(C2(CN3CCCC3)CCCCC2)cc1Cl,IC50,'=',8571.0,nM
CHEMBL637,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,IC50,'=',31.0,nM
CHEMBL1271873,Cc1cc(C(=O)NCCCN2CCN(c3cccc(C)c3C)CC2)nc(C(C)(C)C)n1.Cl,IC50,'=',537.0,nM
CHEMBL1276249,CN(C)C1CCC(c2c[nH]c3cc(Br)ccc23)C1,IC50,'=',9.6,nM
CHEMBL1277137,N#Cc1ccc2[nH]cc(C3CCC(N4CCOCC4)C3)c2c1,IC50,'=',110.0,nM
CHEMBL637,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,IC50,'=',36.1,nM
CHEMBL3817934,Cc1ccccc1CN(C1CCOCC1)C1CCNC1,IC50,'=',29.0,nM
CHEMBL381754,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(S(=O)(=O)NCCO)cc21,IC50,'=',5.0,nM
CHEMBL203741,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(C#N)cc21,IC50,'=',3.0,nM
CHEMBL1276224,CN(C)C1CCC(c2c[nH]c3ccc(Cl)cc23)C1,IC50,'=',3.0,nM
CHEMBL1276227,CN(C)C1CCC(c2c[nH]c3cc(Cl)ccc23)C1,IC50,'=',6.5,nM
CHEMBL1276250,CN(C)C1CCC(c2c[nH]c3c(F)cccc23)C1,IC50,'=',3.3,nM
CHEMBL1276298,CNC1CCC(c2c[nH]c3ccc(C#N)cc23)C1,IC50,'=',8.5,nM
CHEMBL1276299,CCNC1CCC(c2c[nH]c3ccc(C#N)cc23)C1,IC50,'=',6.6,nM
CHEMBL1276961,CCN(CC)C1CCC(c2c[nH]c3ccc(C#N)cc23)C1,IC50,'=',6.2,nM
CHEMBL1275794,CN(C)[C@@H]1CC[C@@H](c2c[nH]c3ccc(F)cc23)C1,IC50,'=',2.8,nM
CHEMBL564631,CSc1ccc(OC(c2cccnc2)C2CCNCC2)cc1,IC50,'=',7.0,nM
CHEMBL563495,Clc1cccc(OC(c2ccccn2)[C@H]2CCNC2)c1Cl,IC50,'=',13.0,nM
CHEMBL1813307,CN1C[C@@H]2CCCC[C@]2(c2ccccc2)C1,IC50,'=',724.44,nM
CHEMBL1813308,CN1C[C@@H]2CCCC[C@]2(c2ccc(F)c(F)c2)C1,IC50,'=',1230.27,nM
CHEMBL1813312,CN1C[C@@H]2CCCC[C@]2(c2cccc3ccccc23)C1,IC50,'=',162.18,nM
CHEMBL1813316,CCN1C[C@H]2CCCC[C@@]2(c2ccc(Cl)c(Cl)c2)C1,IC50,'=',45.71,nM
CHEMBL1813313,CN1C[C@@H]2CCCC[C@]2(c2ccc3ccccc3c2)C1,IC50,'=',6.918,nM
CHEMBL1813474,Clc1ccc([C@]23CCC[C@H]2CNC3)cc1Cl,IC50,'=',501.19,nM
CHEMBL1813483,CN1C[C@@H]2CCC[C@]2(c2ccc3ccccc3c2)C1,IC50,'=',2.291,nM
CHEMBL1813487,CN1C[C@H]2CCCC[C@@]2(Cc2ccc(Cl)c(Cl)c2)C1,IC50,'=',5.495,nM
CHEMBL3216498,CCCc1nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3C)CC2)c(C)n1-c1ccc(F)cc1.Cl.Cl.Cl,IC50,'=',28.0,nM
CHEMBL3216966,CCCc1nc(C(=O)NCC(O)CN2CCN(c3cccc(Cl)c3C)CC2)c(C)n1-c1ccc(OC)cc1.Cl.Cl.Cl,IC50,'=',17.0,nM
CHEMBL513360,O=C(C1CCC1)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,IC50,'=',41.0,nM
CHEMBL512967,CCC(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,IC50,'=',25.0,nM
CHEMBL575535,CNC[C@@H](O)[C@H](c1cccc(Cl)c1)n1ccc2ccccc21,IC50,'=',554.0,nM
CHEMBL566050,CCCC(NC(C)(C)C)C(=O)c1ccc(Cl)c(Cl)c1,IC50,'=',1580.0,nM
CHEMBL566420,CC(C(=O)c1cccc(Cl)c1)N1CCCCC1,IC50,'=',970.0,nM
CHEMBL567725,Cc1c(C(=O)N(C(C)C)[C@@H]2CCNC2)ccc(Cl)c1Cl,IC50,'=',7.0,nM
CHEMBL526669,CNC[C@H]1OCc2ccccc2[C@@H]1Oc1ccccc1C,IC50,'=',1100.0,nM
CHEMBL4647415,CCOC(=O)Cc1nn(CNC(=O)CCN2CCN(c3ccc(C)cc3C)CC2)c(=O)c2ccccc12,IC50,'=',435.0,nM
CHEMBL4643926,Cc1cccc(N2CCN(CCCC(=O)NCn3nc(CC(N)=O)c4cccc(F)c4c3=O)CC2)c1C,IC50,'=',429.0,nM
CHEMBL4126958,COc1ccc2[nH]cc(CCCCN3CCN(c4cccc5nc6c(c(N)c45)CCCC6)CC3)c2c1,IC50,'=',229.3,nM
CHEMBL4070493,CN(C)CCCC1(c2ccc3ccccc3c2)OCc2cc(C#N)ccc21,IC50,'=',34.0,nM
CHEMBL4070493,CN(C)CCCC1(c2ccc3ccccc3c2)OCc2cc(C#N)ccc21,IC50,'=',150.0,nM
CHEMBL4061866,CN(C)CCCC1(c2cccc3ccccc23)OCc2cc(C#N)ccc21,IC50,'=',280.0,nM
CHEMBL4128926,CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)c2ccccc12,IC50,'=',1.7,nM
CHEMBL4093518,CN(C)CCCC1(c2ccc(F)cc2)OCc2c1ccc1ccccc21,IC50,'=',4.0,nM
CHEMBL597000,Cc1csc(C[C@H]2[C@@H]3CNC[C@@]32c2ccc(Cl)c(Cl)c2)n1,IC50,'=',1.0,nM
CHEMBL3215630,Cc1nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccc2c(c1)OCCO2.Cl.Cl.Cl.Cl,IC50,'=',9.17,nM
CHEMBL3217176,Cc1cccc(N2CCN(CCCNC(=O)c3nc(C)n(-c4ccccc4)c3C)CC2)c1C.Cl.Cl,IC50,'=',6.0,nM
CHEMBL3216093,Cc1c(Cl)cccc1N1CCN(CCCNC(=O)c2nc(C)n(-c3ccccc3Cl)c2C)CC1.Cl.Cl.Cl.Cl,IC50,'=',18.0,nM
CHEMBL3216757,Cc1c(Cl)cccc1N1CCN(CC(O)CNC(=O)c2nc(-c3ccccc3)n(-c3ccccc3)c2C)CC1.Cl.Cl.Cl,IC50,'=',370.0,nM
CHEMBL3215852,COc1ccccc1-n1c(C)nc(C(=O)NCC(O)CN2CCN(c3cccc(Cl)c3Cl)CC2)c1C.Cl.Cl.Cl.Cl,IC50,'=',12.2,nM
CHEMBL3216506,COc1ccc(-n2c(C)nc(C(=O)NCC(O)CN3CCN(c4cccc(C)c4C)CC3)c2C)cc1.Cl.Cl,IC50,'=',21.6,nM
CHEMBL1084934,CNCCN1Cc2cc(F)ccc2N(c2ccccc2F)S1(=O)=O,IC50,'=',13300.0,nM
CHEMBL1083210,CNCCCN1Cc2cc(F)ccc2N(c2ccccc2F)S1(=O)=O,IC50,'=',1500.0,nM
CHEMBL1081036,Cc1c(C(=O)NCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc(-c2ccccc2)n1C,IC50,'=',93.0,nM
