compound_id,base_rdkit_smiles,relation,avg_pIC50
CHEMBL410055,CC#CCN(CCC)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,,7.096910013008056
CHEMBL204538,CC#Cc1ccc(C(=O)C(CCC)N2CCCC2)cc1,,7.714442690992226
CHEMBL2407325,CC(=O)C(c1ccc(Cl)c(Cl)c1)C1CCNCC1,,7.356547323513812
CHEMBL219540,CC(=O)C(c1ccccc1)C1CCCCN1,,6.657577319177793
CHEMBL567944,CC(=O)N(Cc1ccc2ccccc2c1)C1CCNCC1,,5.050609993355087
CHEMBL577497,CC(=O)N(Cc1ccc2ccccc2c1)[C@@H]1CCNC1,,6.139063379299906
CHEMBL157101,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,,4.616130799197455
CHEMBL3593401,CC(=O)NCC[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(Cl)c1,,8.236572006437063
CHEMBL3593405,CC(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(C)c(Cl)c1,,8.468521082957745
CHEMBL3593404,CC(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(C)c1,,8.481486060122112
CHEMBL3593400,CC(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(Cl)c1,,9.481486060122112
CHEMBL3593402,CC(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(F)c1,,8.638272163982407
CHEMBL3593403,CC(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(F)c(Cl)c1,,7.886056647693163
CHEMBL311469,CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2,,5.065754118976929
CHEMBL4099475,CC(=O)c1cccc(-c2nnnn2CCCN2CCC(Cc3ccccc3)CC2)c1,,5.522878745280337
CHEMBL4074417,CC(=O)c1cccc(-c2nnnn2CCN2CCC(Cc3ccccc3)CC2)c1,,5.511449283499556
CHEMBL599230,CC(C(=O)c1cccc(Br)c1)N1CCCCC1,,5.928117992693875
CHEMBL566830,CC(C(=O)c1cccc(Cl)c1)N(C)C,,5.858892933468832
CHEMBL578612,CC(C(=O)c1cccc(Cl)c1)N(C)C(C)(C)C,,5.804100347590766
CHEMBL566420,CC(C(=O)c1cccc(Cl)c1)N1CCCCC1,,5.458769607793322
CHEMBL599028,CC(C(=O)c1cccc(F)c1)N1CCCCC1,,6.8696662315049934
CHEMBL599233,CC(C(=O)c1cccc([N+](=O)[O-])c1)N1CCCCC1,,5.3872161432802645
CHEMBL449145,CC(C)(C)C(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,,7.036212172654444
CHEMBL446281,CC(C)(C)C(=O)N(Cc1cccc(Cl)c1Cl)[C@H]1CCNC1,>,6.492144128304169
