compound_id,base_rdkit_smiles,relation,avg_pIC50
CHEMBL2012120,C1=C(c2cccc3ccccc23)CC2CCC1O2,,5.764471553092451
CHEMBL257335,C=C(F)CN(C)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,>,5.0
CHEMBL402027,C=C(F)CN(C)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,>,5.0
CHEMBL405613,C=C(F)CN(CC)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,>,5.0
CHEMBL469946,C=C(F)CN(CC)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,>,5.0
CHEMBL257389,C=C(F)CN(CCOC)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,>,5.0
CHEMBL101905,C=C1CN2C3CC[C@@H]2C[C@H](c2ccc(C)cc2)C13,,7.173925197299173
CHEMBL202410,C=CCC(C(=O)c1ccc(C)cc1)N1CCCC1,,7.259637310505756
CHEMBL202348,C=CCC(C(=O)c1ccc(Cl)c(Cl)c1)N1CCCC1,,7.73754891026957
CHEMBL469947,C=CCN(C(=O)[C@@]1(c2cccs2)C[C@H]1CN)C1CC1,>,5.0
CHEMBL255449,C=CCN(C(=O)[C@@]1(c2ccsc2)C[C@H]1CN)C1CC1,>,5.0
CHEMBL257603,C=CCN(C)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,>,5.0
CHEMBL410054,C=CCN(CC#CC)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,>,5.0
CHEMBL260863,C=CCN(CC#CC)C(=O)[C@@]1(c2ccc3c(c2)OCO3)C[C@H]1CN,>,5.0
CHEMBL404729,C=CCN(CC(=C)F)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,,5.5376020021010435
CHEMBL260335,C=CCN(CC)C(=O)C1(c2ccccc2)C(CN)C1(C)C,>,5.0
CHEMBL257549,C=CCN(CC)C(=O)C1(c2ccccc2)C(CN)C1c1ccccc1,>,5.0
CHEMBL260439,C=CCN(CC)C(=O)C1(c2ccccc2)CC1CN,>,5.0
CHEMBL258180,C=CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,>,5.0
CHEMBL427904,C=CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,>,5.0
CHEMBL406789,C=CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)OCO3)C[C@H]1CN,>,5.0
CHEMBL471002,C=CCN(CC)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,>,5.0
CHEMBL257602,C=CCN(CC)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,>,5.0
CHEMBL404013,C=CCN(CC=C)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,>,5.0
CHEMBL256557,C=CCN(CC=C)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,,5.200659450546418
CHEMBL259694,C=CCN(CC=C)C(=O)[C@@]1(c2ccc3c(c2)OCO3)C[C@H]1CN,>,5.0
CHEMBL512851,C=CCN(CC=C)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,>,5.0
CHEMBL255663,C=CCN(CC=C)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,,5.080921907623926
CHEMBL2391541,C=CCN(CC=C)CCc1c[nH]c2ccc(OC)cc12,,4.489999942195333
CHEMBL403469,C=CCN(CCC)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,>,5.0
CHEMBL403616,C=CCN(CCOC)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,>,5.0
CHEMBL507806,C=CCN(Cc1nccs1)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,>,5.0
CHEMBL578219,C=CCN1C2CCC1[C@@H](C(=O)OC)[C@@H](c1ccc(SC)cc1)C2,,7.1487416512809245
CHEMBL575206,C=CCN1C2CCC1[C@@H](C(=O)OC)[C@@H](c1ccc(SCC)cc1)C2,,5.958607314841775
CHEMBL401677,C=CN(CC)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,>,5.0
CHEMBL281288,C=C[C@@H]1C2CCC(C[C@@H]1c1ccc(Cl)cc1)N2C,,8.736830361305078
CHEMBL410055,CC#CCN(CCC)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,>,5.0
CHEMBL204538,CC#Cc1ccc(C(=O)C(CCC)N2CCCC2)cc1,,7.928117992693875
CHEMBL2407325,CC(=O)C(c1ccc(Cl)c(Cl)c1)C1CCNCC1,,6.7447274948966935
CHEMBL219540,CC(=O)C(c1ccccc1)C1CCCCN1,,6.721246399047171
CHEMBL567944,CC(=O)N(Cc1ccc2ccccc2c1)C1CCNCC1,,5.823908740944319
CHEMBL577497,CC(=O)N(Cc1ccc2ccccc2c1)[C@@H]1CCNC1,>,4.920818753952375
CHEMBL157101,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,,4.628618080833349
CHEMBL3593401,CC(=O)NCC[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(Cl)c1,>,6.0
CHEMBL3593405,CC(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(C)c(Cl)c1,>,6.0
CHEMBL3593404,CC(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(C)c1,>,6.0
CHEMBL3593400,CC(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(Cl)c1,,6.046850523391449
CHEMBL3593402,CC(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(F)c1,>,6.0
CHEMBL3593403,CC(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(F)c(Cl)c1,>,6.0
CHEMBL942,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,,5.656000930942839
CHEMBL1062,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,,5.16083631708535
CHEMBL4099475,CC(=O)c1cccc(-c2nnnn2CCCN2CCC(Cc3ccccc3)CC2)c1,,5.297569463554475
CHEMBL4074417,CC(=O)c1cccc(-c2nnnn2CCN2CCC(Cc3ccccc3)CC2)c1,,4.835647144215563
CHEMBL599230,CC(C(=O)c1cccc(Br)c1)N1CCCCC1,,6.1249387366083
CHEMBL566830,CC(C(=O)c1cccc(Cl)c1)N(C)C,,5.785568295850371
CHEMBL578612,CC(C(=O)c1cccc(Cl)c1)N(C)C(C)(C)C,,5.453990764623601
CHEMBL566420,CC(C(=O)c1cccc(Cl)c1)N1CCCCC1,,6.02773004185684
CHEMBL599028,CC(C(=O)c1cccc(F)c1)N1CCCCC1,,6.806875401645538
CHEMBL599233,CC(C(=O)c1cccc([N+](=O)[O-])c1)N1CCCCC1,,5.0
CHEMBL469068,CC(C)(C)CC(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,,4.991399828238082
CHEMBL221753,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1,,5.864867348623225
CHEMBL374769,CC(C)(C)CC(c1ccc(Cl)cc1)C1CCCCN1,,6.697886973457765
CHEMBL114,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,,4.454730004307044
CHEMBL567479,CC(C)(C)NC(CCC1CCCCC1)C(=O)c1cccc(Cl)c1,>,5.0
CHEMBL4128926,CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)c2ccccc12,,8.309803919971486
CHEMBL305660,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,,7.005682847330363
CHEMBL17157,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,,6.5934598195660445
CHEMBL447750,CC(C)(C)c1ccc(C2CCC(CN)O2)cc1,,5.366430557445908
CHEMBL4458656,CC(C)(C)c1ncc(C[S+]([O-])C(c2ccccc2)c2ccccc2)s1,,4.22373478173189
CHEMBL4212531,CC(C)(CO)n1cc(C(=O)c2cncc(NC(=O)Cc3ccc(Cl)cn3)c2)c2cnc(N)nc21,,5.2839966563652006
CHEMBL572163,CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1ccc(CCC(=O)O)cc1,,5.431798275933005
CHEMBL570593,CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1ccc(CCC(=O)O)cc1C#N,,5.552841968657781
CHEMBL180672,CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1cccc(Cl)c1C#N,,6.698970004336019
CHEMBL382741,CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1ccccc1C#N,,8.698970004336019
CHEMBL787,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,,5.5848596478041275
CHEMBL418971,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,,4.720903670252398
CHEMBL1237210,CC(C)=CCC[C@]1(C)[C@@H](CC=C(C)C)C[C@]2(CC=C(C)C)C(=O)C(CC=C(C)C)=C(O)[C@@]1(C(=O)C(C)C)C2=O,,5.698970004336019
CHEMBL477580,CC(C)C(=O)N(Cc1cc(Cl)cc(Cl)c1Cl)[C@H]1CCNC1,,4.665546248849069
CHEMBL477374,CC(C)C(=O)N(Cc1ccc(Cl)c(Cl)c1Cl)[C@H]1CCNC1,,5.231361898752385
CHEMBL513139,CC(C)C(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,>,4.3979400086720375
CHEMBL450813,CC(C)C(=O)N(Cc1cccc(Cl)c1Cl)[C@@H]1CCNC1,,5.950781977329818
CHEMBL476954,CC(C)C(=O)N(Cc1cccc(Cl)c1Cl)[C@H]1CCNC1,,5.899643133017993
CHEMBL3769872,CC(C)C(C)[C@]1(c2ccc3ccccc3c2)CC[C@](C)(O)CC1,,7.6777807052660805
CHEMBL218848,CC(C)C(c1ccc(Cl)cc1)C1CCCCN1,,6.749607413541272
CHEMBL1684048,CC(C)CC(N(C)C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,,6.455931955649724
CHEMBL1419,CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1,,6.199282921717615
CHEMBL1684044,CC(C)CC(N)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,<,9.0
CHEMBL565594,CC(C)CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,,6.356547323513812
CHEMBL218193,CC(C)CC(c1ccc(C(C)C)cc1)C1CCCCN1,,5.456475557076415
CHEMBL218999,CC(C)CC(c1ccc(Cl)c(Cl)c1)C1CCCCN1,,8.07284697909946
CHEMBL387117,CC(C)CC(c1ccc(Cl)c(Cl)c1)C1CCCCN1C,,7.6164220669589096
CHEMBL220247,CC(C)CC(c1ccc(Cl)cc1)C1CCCCN1,,7.242858976069811
CHEMBL219335,CC(C)CC(c1cccc(Cl)c1)C1CCCCN1,,7.804179648253806
CHEMBL373710,CC(C)CCC(c1ccc(Cl)cc1)C1CCCCN1,,7.010681525807763
CHEMBL577283,CC(C)CN(C(=O)c1ccc2ccccc2c1)[C@@H]1CCNC1,,5.022276394711152
CHEMBL567932,CC(C)CN(C(=O)c1ccc2ccccc2c1)[C@H]1CCNC1,,6.128427064454121
CHEMBL471855,CC(C)CN(Cc1ccc2ccccc2c1)[C@@H]1CCNC1,,7.180456064458132
CHEMBL256841,CC(C)N(C(=O)C1(c2ccccc2)CC1CNC(=O)CN)C(C)C,,5.337242168318426
CHEMBL256397,CC(C)N(C(=O)[C@@]1(c2ccccc2)CC1CN)C(C)C,>,5.0
CHEMBL565639,CC(C)N(C(=O)c1ccc2ccccc2c1)[C@@H]1CCNC1,>,4.853871964321762
CHEMBL3331503,CC(C)N(Cc1ccc(Cl)c(Cl)c1)CC1CNC1,,6.481486060122113
CHEMBL1306,CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,,5.2618539112879406
CHEMBL565397,CC(C)NC(C)C(=O)c1cccc(Cl)c1,,5.698970004336019
CHEMBL672,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,,5.063838259088842
CHEMBL4758692,CC(C)OCC(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(F)c1,>,6.0
CHEMBL4466223,CC(C)c1nc(C[S+]([O-])C(c2ccccc2)c2ccccc2)cs1,,4.614393726401688
CHEMBL4085551,CC(C)c1nnsc1C[S+]([O-])C(c1ccccc1)c1ccccc1,,4.1605219526258015
CHEMBL926,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,,6.809668301829708
CHEMBL429,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,,5.793984123236656
CHEMBL567481,CC(CNC(C)(C)C)C(=O)c1cccc(Cl)c1,>,7.0
CHEMBL1684047,CC(N(C)C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,,7.184698085914833
CHEMBL1684055,CC(N(C)C)C1(c2ccc3ccccc3c2)CCCCC1,,7.183127145516091
CHEMBL1684054,CC(N)C1(c2ccc(-c3ccccc3)cc2)CCCCC1,,6.275724130399211
CHEMBL1684042,CC(N)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,,6.673129226328985
CHEMBL1684052,CC(N)C1(c2ccc(OC(C)(C)C)cc2)CCCCC1,,5.818156412055227
CHEMBL1684051,CC(N)C1(c2ccc(OC(F)(F)F)cc2)CCCCC1,,5.638272163982407
CHEMBL1684050,CC(N)C1(c2ccc3ccccc3c2)CCCCC1,,7.019960711084093
CHEMBL1684049,CC(N)C1(c2cccc3ccccc23)CCCCC1,,5.3979400086720375
CHEMBL1684053,CC(N)C1(c2cccs2)CCCCC1,,6.0
CHEMBL3917604,CC(N)CCc1ccccc1Cl,,5.069407511557402
CHEMBL1255834,CC(N)Cc1c[nH]c2ccc(OCc3cccs3)cc12,,5.571120414148381
CHEMBL30713,CC(N)Cc1c[nH]c2ccccc12,,5.7299993321845495
CHEMBL358967,CC(N)Cc1ccc(Cl)cc1,,6.372634143407267
CHEMBL6731,CC(N)Cc1ccc2c(c1)OCO2,,5.770406662673764
CHEMBL578611,CC(NC(C)(C)C)C(=O)c1cc(Cl)cc(Cl)c1,>,7.0
CHEMBL577501,CC(NC(C)(C)C)C(=O)c1cc(F)cc(F)c1,,5.251811972993799
CHEMBL566001,CC(NC(C)(C)C)C(=O)c1ccc(Br)cc1,,6.024755504837552
CHEMBL568140,CC(NC(C)(C)C)C(=O)c1ccc(Cl)c(Cl)c1,,6.450724859053821
CHEMBL566000,CC(NC(C)(C)C)C(=O)c1ccc(Cl)cc1,,5.798636376710695
CHEMBL578610,CC(NC(C)(C)C)C(=O)c1ccc(F)c(F)c1,,5.0981059680261795
CHEMBL565396,CC(NC(C)(C)C)C(=O)c1cccc(Br)c1,,6.15692774728822
CHEMBL894,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,,6.0246974871507
CHEMBL576063,CC(NC(C)(C)C)C(=O)c1cccc(F)c1,,5.735079579662331
CHEMBL598026,CC(NC(C)(C)C)C(=O)c1cccc([N+](=O)[O-])c1,>,7.0
CHEMBL569699,CC(NC(C)(C)C)C(=O)c1ccccc1,,5.636388020107856
CHEMBL565386,CC(NC(C)(C)C)C(=O)c1cccs1,>,7.0
CHEMBL569700,CC(NC1CC1)C(=O)c1cccc(Cl)c1,,6.576754126063192
CHEMBL566418,CC(NC1CCC1)C(=O)c1cccc(Cl)c1,,6.58838029403677
CHEMBL599846,CC(NC1CCCC1)C(=O)c1cccc(Br)c1,,6.073143291050307
CHEMBL566618,CC(NC1CCCC1)C(=O)c1cccc(Cl)c1,,6.577684638250288
CHEMBL605501,CC(NC1CCCC1)C(=O)c1cccc(F)c1,,6.159266765388193
CHEMBL596775,CC(NC1CCCC1)C(=O)c1cccc([N+](=O)[O-])c1,>,7.0
CHEMBL2407334,CC(c1ccc(Cl)c(Cl)c1)C1CCNCC1,,6.795880017344075
CHEMBL219224,CC(c1ccc(Cl)cc1)C1CCCCN1,,6.740743030061056
CHEMBL411,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,,5.970210529168145
CHEMBL3581693,CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1ccc2[nH]ncc2c1)c1ccc(F)cc1Cl,,5.468521082957745
CHEMBL83,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,,5.734946211495985
CHEMBL410062,CC1(C)C(CN)C1(C(=O)N1CCc2ccccc21)c1ccccc1,>,5.0
CHEMBL3703729,CC1(C)NCC(c2ccc(Cl)c(Cl)c2)c2ccc(-c3ccc(C(F)(F)F)nn3)cc21,,7.552841968657781
CHEMBL3703732,CC1(C)NCC(c2ccc(Cl)c(Cl)c2)c2ccc(-c3ccc(N)nn3)cc21,,8.619788758288394
CHEMBL3703748,CC1(C)NCC(c2ccc(Cl)c(Cl)c2)c2ccc(-c3ccc4ncnn4c3)cc21,,8.67778070526608
CHEMBL3703728,CC1(C)NCC(c2ccc(Cl)c(Cl)c2)c2ccc(-c3cnccn3)cc21,,8.744727494896694
CHEMBL3703745,CC1(C)NCC(c2ccc(Cl)cc2)c2ccc(-c3cnc(C(F)(F)F)cn3)cc21,,7.095825631715837
CHEMBL132962,CC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCCN21,,6.903089986991944
CHEMBL4447340,CC1=C(c2cccc(O)c2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,,6.4089353929735005
CHEMBL3317698,CC1CCN(c2ccc(Cl)c(Cl)c2)C(=O)CN1,>,5.0
CHEMBL3317697,CC1CCNCC(=O)N1c1ccc(Cl)c(Cl)c1,,5.346787486224656
CHEMBL3317695,CC1CNCC(=O)N(c2ccc(Cl)c(Cl)c2)C1,,5.3979400086720375
CHEMBL1173430,CC1NC(C)(C)COC1(O)c1cc(Cl)cc(Cl)c1,,5.0835460514500745
CHEMBL1173428,CC1NC(C)(C)COC1(O)c1ccc(Cl)c(Cl)c1,,7.154901959985743
CHEMBL1173600,CC1NC(C)(C)COC1(O)c1ccccn1,>,4.0
CHEMBL1173599,CC1NC(C)(C)COC1(O)c1cccnc1,>,4.0
CHEMBL3317700,CC1NCCCN(c2ccc(Cl)c(Cl)c2)C1=O,,6.327902142064283
CHEMBL3317702,CC1NCCCN(c2ccc3ccccc3c2)C1=O,,6.468521082957745
CHEMBL2407326,CCC(=O)C(c1ccc(Cl)c(Cl)c1)C1CCNCC1,,7.0
CHEMBL567288,CCC(=O)N(Cc1ccc2ccccc2c1)C1CCNCC1,,6.4698003017969175
CHEMBL576036,CCC(=O)N(Cc1ccc2ccccc2c1)[C@@H]1CCNC1,,6.575118363368933
CHEMBL4754287,CCC(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(Cl)c1,>,6.0
CHEMBL201978,CCC(C(=O)c1ccc(Cl)c(Cl)c1)N1CCCC1,,7.259637310505756
CHEMBL536352,CCC(C)C(=O)[C@]12C(=O)[C@](CC=C(C)C)(C[C@H](CC=C(C)C)[C@@]1(C)CCC=C(C)C)C(=O)C(CC=C(C)C)=C2O,,5.698970004336019
CHEMBL377498,CCC(CC(=O)c1ccc(Cl)c(Cl)c1)N1CCCC1,>,5.0
CHEMBL219334,CCC(CC)C(c1ccc(Cl)cc1)C1CCCCN1,,6.270303756120384
CHEMBL1684043,CCC(N)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,,7.5376020021010435
CHEMBL566208,CCC(NC(C)(C)C)C(=O)c1ccc(Cl)c(Cl)c1,,6.84253997200379
CHEMBL566886,CCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,,7.094246010027336
CHEMBL3940791,CCC(NC(CC(C)C)C1(c2ccc(Cl)cc2)CCC1)C(=O)O,,7.244887733604929
CHEMBL3916301,CCC(NC(CC(C)C)C1(c2ccc(Cl)cc2)CCC1)C(=O)OCC(C)C,,6.431798275933005
CHEMBL339481,CCC(O[C@H]1CC2CCC(C1C(=O)OC)N2C)c1ccccc1,,5.8297382846050425
CHEMBL3317701,CCC1NCCCN(c2ccc(Cl)c(Cl)c2)C1=O,,6.721246399047171
CHEMBL3317703,CCC1NCCCN(c2ccc3ccccc3c2)C1=O,,6.886056647693163
CHEMBL2407327,CCCC(=O)C(c1ccc(Cl)c(Cl)c1)C1CCNCC1,,7.585026652029182
CHEMBL4777709,CCCC(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(Cl)c1,>,6.0
CHEMBL377510,CCCC(C(=O)c1ccc(-c2cccn2C)cc1)N1CCCC1,,5.267606240177032
CHEMBL201976,CCCC(C(=O)c1ccc(-c2ccco2)cc1)N1CCCC1,,6.913640169325252
CHEMBL369997,CCCC(C(=O)c1ccc(-c2cccs2)cc1)N1CCCC1,,6.268411234813261
CHEMBL202420,CCCC(C(=O)c1ccc(Br)cc1)N1CCCC1,,7.403402904373539
CHEMBL202518,CCCC(C(=O)c1ccc(C#N)cc1)N1CCCC1,,6.0
CHEMBL201666,CCCC(C(=O)c1ccc(C(=O)OC)cc1)N1CCCC1,,6.812479279163537
CHEMBL201960,CCCC(C(=O)c1ccc(C)cc1)N1CCCC1,,7.389423339022647
CHEMBL203562,CCCC(C(=O)c1ccc(CO)cc1)N1CCCC1,,7.3535962737769305
CHEMBL203488,CCCC(C(=O)c1ccc(Cl)c(Cl)c1)N1CCCC1,,7.366531544420414
CHEMBL204288,CCCC(C(=O)c1ccc(Cl)c(Cl)c1)N1CCCCC1,,6.176525770829699
CHEMBL203640,CCCC(C(=O)c1ccc(F)cc1)N1CCCC1,,6.732828271596986
CHEMBL202479,CCCC(C(=O)c1ccc(I)cc1)N1CCCC1,,7.494850021680094
CHEMBL553937,CCCC(C(=O)c1ccc(N)c(I)c1)N1CCCC1,,6.756961951313706
CHEMBL555491,CCCC(C(=O)c1ccc(N)cc1)N1CCCC1,,8.154901959985743
CHEMBL558086,CCCC(C(=O)c1ccc(N=[N+]=[N-])c(I)c1)N1CCCC1,,6.578396073130169
CHEMBL379679,CCCC(C(=O)c1ccc(NC(C)=O)cc1)N1CCCC1,,7.168130225719498
CHEMBL202846,CCCC(C(=O)c1ccc(O)c(O)c1)N1CCCC1,,7.376750709602099
CHEMBL203563,CCCC(C(=O)c1ccc(O)cc1)N1CCCC1,,7.303643611266668
CHEMBL381127,CCCC(C(=O)c1ccc(OC)cc1)N1CCCC1,,6.548213564475709
CHEMBL379446,CCCC(C(=O)c1ccc([N+](=O)[O-])cc1)N1CCCC1,,5.954677021213342
