compound_id,base_rdkit_smiles,relation,avg_pKi
CHEMBL443797,CN(CCCc1ccccc1)C1CCN(CCOC(c2ccccc2)c2ccccc2)CC1,,7.060480747381382
CHEMBL123252,CN(CCCc1ccccc1)CCCN(C)CCOC(c1ccccc1)c1ccccc1,,6.3585258894959
CHEMBL121460,CN(CCOC(c1ccc(F)cc1)c1ccc(F)cc1)CCN(C)CCOC(c1ccc(F)cc1)c1ccc(F)cc1,,6.113509274827518
CHEMBL417049,CN(CCOC(c1ccccc1)c1ccccc1)C1CCN(CCCc2ccccc2)CC1,,5.853871964321762
CHEMBL121027,CN(CCOC(c1ccccc1)c1ccccc1)CCN(C)CCc1ccc(F)cc1,,6.259637310505756
CHEMBL4564992,CN(CCOc1cc(COc2ccccc2)on1)C1CCCCC1,>,5.0
CHEMBL4539105,CN(CCOc1cc(COc2ccccc2)on1)CC1CC1,>,5.0
CHEMBL69380,CN(CCc1ccc(F)cc1)CC1CCCN(CCOC(c2ccccc2)c2ccccc2)C1,,6.275724130399211
CHEMBL493369,CN(CCc1ccc(OC(F)(F)F)cc1)CCN1CCCC1,,5.148435917736512
CHEMBL498564,CN(CCc1ccc(OC(F)(F)F)cc1)CCN1CCCCC1,,5.023879381700184
CHEMBL498775,CN(CCc1cccc(OC(F)(F)F)c1)CCN1CCCC1,>,5.0
CHEMBL497549,CN(CCc1cccc(OC(F)(F)F)c1)CCN1CCCCC1,>,5.0
CHEMBL498565,CN(CCc1ccccc1OC(F)(F)F)CCN1CCCC1,>,4.0
CHEMBL497338,CN(CCc1ccccc1OC(F)(F)F)CCN1CCCCC1,>,4.0
CHEMBL253376,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,,5.9542859410591324
CHEMBL990,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12,,6.1249387366083
CHEMBL2432062,CN(Cc1ccc2c(c1)OCO2)[C@H]1C2C3CC4C5C3CC2C5C41,>,5.0
CHEMBL343211,CN(Cc1ccccc1)[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,6.088262885414849
CHEMBL1744190,CN(Cc1ccccc1)[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,6.33889035263304
CHEMBL148104,CN([C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21)C(C)(C)C,,5.40015875680695
CHEMBL356531,CN([C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21)C(C)(C)C,>,5.0
CHEMBL212328,CN1C(=O)CCCCCCCCC(=O)OCC2C(CC3CCC2N3C)c2ccc1cc2,>,5.698970004336019
CHEMBL307314,CN1C2CCC1C(C(=O)NCCCCCCCCNC(=O)C1C(c3ccc(Cl)cc3)CC3CCC1N3C)C(c1ccc(Cl)cc1)C2,,8.102372908709558
CHEMBL432727,CN1C2CCC1C(C(=O)NCCCCCCNC(=O)C1C(c3ccc(Cl)cc3)CC3CCC1N3C)C(c1ccc(Cl)cc1)C2,,6.99012436628784
CHEMBL407803,CN1C2CCC1C(C(=O)NCCCCNC(=O)C1C(c3ccc(Cl)cc3)CC3CCC1N3C)C(c1ccc(Cl)cc1)C2,,5.503665494003184
CHEMBL303266,CN1C2CCC1C(C(=O)NCCCNC(=O)C1C(c3ccc(Cl)cc3)CC3CCC1N3C)C(c1ccc(Cl)cc1)C2,,6.447331783887806
CHEMBL14144,CN1C2CCC1C(C(=O)Oc1ccccc1)C(c1ccc(Cl)cc1)C2,,6.4089353929735005
CHEMBL379333,CN1C2CCC1C1COC(=O)CCC(=O)CCC(=O)Nc3ccc(cc3)C1C2,,5.910094888560602
CHEMBL214209,CN1C2CCC1C1COC(=O)CCCCCC(=O)Nc3ccc(cc3)C1C2,,7.301029995663981
CHEMBL385359,CN1C2CCC1C1COC(=O)CCCCCCC(=O)Nc3ccc(cc3)C1C2,,6.289882634888183
CHEMBL386978,CN1C2CCC1C1COC(=O)CCCCCCCC(=O)Nc3ccc(cc3)C1C2,>,5.698970004336019
CHEMBL211372,CN1C2CCC1C1COC(=O)CCCCCCCCC(=O)Nc3ccc(cc3)C1C2,,8.721246399047171
CHEMBL379755,CN1C2CCC1C1COC(=O)CCCCCCCCCCC(=O)Nc3ccc(cc3)C1C2,,6.5376020021010435
CHEMBL378243,CN1C2CCC1C1COC(=O)CCSCCC(=O)Nc3ccc(cc3)C1C2,,5.782516055786093
CHEMBL211396,CN1C2CCC1C1COC(=O)Cc3ccc(cc3)CC(=O)Nc3ccc(cc3)C1C2,>,5.698970004336019
CHEMBL317757,CN1C2CCC1CC(OC(c1ccc(F)cc1)c1ccc(F)cc1)C2,,5.486782399932061
CHEMBL595540,CN1C2CCC1[C@@H](C(=O)NCCC1CCN(C(=O)[C@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)CC1)[C@@H](c1ccc(Cl)cc1)C2,,5.6020599913279625
CHEMBL595751,CN1C2CCC1[C@@H](C(=O)NCCCCCCCCCCNC(=O)[C@H]1C3CCC(C[C@@H]1c1ccc(-c4ccsc4)cc1)N3C)[C@@H](c1ccc(-c3ccsc3)cc1)C2,,6.6020599913279625
CHEMBL595674,CN1C2CCC1[C@@H](C(=O)NCCCCCCCCNC(=O)[C@H]1C3CCC(C[C@@H]1c1ccc(-c4ccsc4)cc1)N3C)[C@@H](c1ccc(-c3ccsc3)cc1)C2,,6.327902142064283
CHEMBL595766,CN1C2CCC1[C@@H](C(=O)NCCCCCCNC(=O)[C@H]1C3CCC(C[C@@H]1c1ccc(-c4ccsc4)cc1)N3C)[C@@H](c1ccc(-c3ccsc3)cc1)C2,,5.6777807052660805
CHEMBL607547,CN1C2CCC1[C@@H](C(=O)NCc1ccc(CCNC(=O)[C@H]3C4CCC(C[C@@H]3c3ccc(-c5ccsc5)cc3)N4C)cc1)[C@@H](c1ccc(-c3ccsc3)cc1)C2,,7.2076083105017466
CHEMBL611961,CN1C2CCC1[C@@H](C(=O)NCc1ccc(CCNC(=O)[C@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)cc1)[C@@H](c1ccc(Cl)cc1)C2,,7.187086643357144
CHEMBL595767,CN1C2CCC1[C@@H](C(=O)NCc1ccc(CNC(=O)[C@H]3C4CCC(C[C@@H]3c3ccc(-c5ccsc5)cc3)N4C)cc1)[C@@H](c1ccc(-c3ccsc3)cc1)C2,,6.795880017344075
CHEMBL607548,CN1C2CCC1[C@@H](C(=O)NCc1cccc(CNC(=O)[C@H]3C4CCC(C[C@@H]3c3ccc(-c5ccsc5)cc3)N4C)c1)[C@@H](c1ccc(-c3ccsc3)cc1)C2,,6.0655015487564325
CHEMBL594388,CN1C2CCC1[C@@H](C(=O)N[C@H]1CC[C@H](NC(=O)[C@H]3C4CCC(C[C@@H]3c3ccc(-c5ccsc5)cc3)N4C)CC1)[C@@H](c1ccc(-c3ccsc3)cc1)C2,,6.0915149811213505
CHEMBL595539,CN1C2CCC1[C@@H](C(=O)N[C@H]1CC[C@H](NC(=O)[C@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)CC1)[C@@H](c1ccc(Cl)cc1)C2,,5.3979400086720375
CHEMBL1914693,CN1C2CCC1[C@@H](C(=O)Nc1ccc(Br)nc1)[C@@H](c1ccc(Cl)cc1)C2,,4.814882998857408
CHEMBL607546,CN1C2CCC1[C@@H](C(=O)Nc1ccc(CCNC(=O)[C@H]3C4CCC(C[C@@H]3c3ccc(-c5ccsc5)cc3)N4C)cc1)[C@@H](c1ccc(-c3ccsc3)cc1)C2,,6.468521082957745
CHEMBL611960,CN1C2CCC1[C@@H](C(=O)Nc1ccc(CCNC(=O)[C@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)cc1)[C@@H](c1ccc(Cl)cc1)C2,,5.585026652029182
CHEMBL611963,CN1C2CCC1[C@@H](C(=O)Nc1ccc(CNC(=O)[C@H]3C4CCC(C[C@@H]3c3ccc(-c5ccsc5)cc3)N4C)cc1)[C@@H](c1ccc(-c3ccsc3)cc1)C2,,6.136677139879544
CHEMBL611959,CN1C2CCC1[C@@H](C(=O)Nc1ccc(CNC(=O)[C@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)cc1)[C@@H](c1ccc(Cl)cc1)C2,,5.823908740944319
CHEMBL611962,CN1C2CCC1[C@@H](C(=O)Nc1ccc(NC(=O)[C@H]3C4CCC(C[C@@H]3c3ccc(-c5ccsc5)cc3)N4C)cc1)[C@@H](c1ccc(-c3ccsc3)cc1)C2,,6.568636235841013
CHEMBL608704,CN1C2CCC1[C@@H](C(=O)Nc1ccc(NC(=O)[C@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)cc1)[C@@H](c1ccc(Cl)cc1)C2,,5.494850021680094
CHEMBL1914692,CN1C2CCC1[C@@H](C(=O)Nc1cccc(Br)n1)[C@@H](c1ccc(Cl)cc1)C2,,5.493359694433497
CHEMBL1914695,CN1C2CCC1[C@@H](C(=O)Nc1cccc(F)n1)[C@@H](c1ccc(Cl)cc1)C2,,4.536047318280592
CHEMBL1914694,CN1C2CCC1[C@@H](C(=O)Nc1ccnc(Br)c1)[C@@H](c1ccc(Cl)cc1)C2,,4.9872471125087845
CHEMBL606809,CN1C2CCC1[C@@H](C(=O)OCCCCCn1ccnn1)[C@@H](c1ccc(Cl)cc1)C2,,7.698970004336019
CHEMBL595190,CN1C2CCC1[C@@H](C(=O)OCc1cn(CCCCCCCOC(=O)[C@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)nn1)[C@@H](c1ccc(Cl)cc1)C2,,8.455931955649724
CHEMBL596001,CN1C2CCC1[C@@H](C(=O)OCc1cn(CCCCCCOC(=O)[C@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)nn1)[C@@H](c1ccc(Cl)cc1)C2,,9.065501548756432
CHEMBL595638,CN1C2CCC1[C@@H](C(=O)OCc1cn(CCOC(=O)[C@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)nn1)[C@@H](c1ccc(Cl)cc1)C2,,7.568636235841013
CHEMBL1914697,CN1C2CCC1[C@@H](CNc1ccc(Br)nc1)[C@@H](c1ccc(Cl)cc1)C2,,7.978810700930062
CHEMBL1914696,CN1C2CCC1[C@@H](CNc1cccc(Br)n1)[C@@H](c1ccc(Cl)cc1)C2,,8.130768280269024
CHEMBL1914699,CN1C2CCC1[C@@H](CNc1cccc(F)n1)[C@@H](c1ccc(Cl)cc1)C2,,7.686132779630847
CHEMBL1914698,CN1C2CCC1[C@@H](CNc1ccnc(Br)c1)[C@@H](c1ccc(Cl)cc1)C2,,7.958607314841775
CHEMBL512878,CN1C2CCC1[C@@H](c1cc(-c3ccc(Cl)cc3)no1)[C@@H](c1ccc(Cl)cc1)C2,>,5.698970004336019
CHEMBL511466,CN1C2CCC1[C@@H](c1cc(-c3ccc(F)cc3)no1)[C@@H](c1ccc(Cl)cc1)C2,,6.180456064458132
CHEMBL520035,CN1C2CCC1[C@@H](c1cc(Cc3ccc(Cl)cc3)no1)[C@@H](c1ccc(Cl)cc1)C2,,7.102372908709558
CHEMBL488423,CN1C2CCC1[C@@H](c1cc(Cc3ccc(F)cc3)no1)[C@@H](c1ccc(Cl)cc1)C2,,7.142667503568731
CHEMBL388850,CN1C2CCC1[C@@H](c1ccccc1)[C@@H](c1ccccc1)C2,,5.721246399047171
CHEMBL2096874,CN1C2CCC1[C@H](c1ccccc1)[C@H](c1ccccc1)C2,,5.431798275933005
CHEMBL1085510,CN1CC2C(=NO[C@H]2CN2CCN(C/C=C/c3ccccc3)CC2)c2ccccc21,,7.795880017344075
CHEMBL2326689,CN1CC=CCC(c2cc3ccccc3o2)C1,,6.096910013008056
CHEMBL2321995,CN1CC=CCC(c2ccc(Cl)c(Cl)c2)C1,,7.0
CHEMBL2321997,CN1CC=CC[C@@H](c2ccc(Cl)c(Cl)c2)C1,,6.886056647693163
CHEMBL2321996,CN1CC=CC[C@H](c2ccc(Cl)c(Cl)c2)C1,,7.080921907623926
CHEMBL516,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,,5.3872161432802645
CHEMBL2326691,CN1CCCCC(c2ccc(Cl)c(Cl)c2)C1,,6.585026652029182
CHEMBL380056,CN1CCCCCCCCCC(=O)OCC2C(CC3CCC2N3C)c2ccc1cc2,,7.026872146400302
CHEMBL379181,CN1CCCCCCCCCCCC(=O)OCC2C(CC3CCC2N3C)c2ccc1cc2,,6.958607314841775
CHEMBL42,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,,6.081018590228721
CHEMBL728,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,,6.20690839982342
CHEMBL4163428,CN1CCN(c2ccc3c(c2)CN(C(=O)OCc2ccccc2)C3)CC1,,5.8613815661005075
CHEMBL3233142,CN1CCN2c3c(cccc31)[C@@H]1CN(CCCC(=O)c3ccc(F)cc3)CC[C@@H]12,,7.178668834278982
CHEMBL3233407,CN1CCN2c3c(cccc31)[C@@H]1CN(CCCC(=O)c3ccncc3)CC[C@@H]12,,6.995678626217358
CHEMBL3233418,CN1CCN2c3c(cccc31)[C@@H]1CN(CCCN3C(=O)[C@H]4CCCC[C@H]4C3=O)CC[C@@H]12,>,6.0
CHEMBL3233409,CN1CCN2c3c(cccc31)[C@@H]1CN(CCCOc3ccc(F)cc3)CC[C@@H]12,,7.568636235841013
CHEMBL3233413,CN1CCN2c3c(cccc31)[C@@H]1CN(CCCc3n[nH]c4cc(F)ccc34)CC[C@@H]12,,7.050609993355087
CHEMBL3233410,CN1CCN2c3c(cccc31)[C@@H]1CN(CCNC(=O)c3ccc(F)cc3)CC[C@@H]12,,5.7121982700697735
CHEMBL3233415,CN1CCN2c3c(cccc31)[C@@H]1CN(CCc3cc4c(cc3Cl)NC(=O)C4)CC[C@@H]12,,7.552841968657781
CHEMBL3233420,CN1CCN2c3c(cccc31)[C@H]1CN(CCCC(=O)c3ccc(F)cc3)CC[C@@H]12,>,6.0
CHEMBL6437,CN1CCN2c3ccccc3Cc3ccccc3C2C1,,5.959397659885926
CHEMBL5091124,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(C(C)(F)F)cc13,,6.521433504406157
CHEMBL5079863,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(C(F)(F)C(F)(F)F)cc13,>,5.0
CHEMBL5086545,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(C(F)(F)F)cc13,,6.903089986991944
CHEMBL5081803,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(C(F)F)cc13,,7.292429823902063
CHEMBL5078388,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(OC(F)(F)F)cc13,,7.318758762624412
CHEMBL5093316,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(OC(F)F)cc13,,6.730487055782084
CHEMBL476315,CN1CC[C@H](N(Cc2ccccc2-c2ccccc2)S(C)(=O)=O)C1,>,5.0
CHEMBL3936289,CN1CC[C@H]2CC(=O)[C@H](Cc3ccccc3)[C@H]3CCC[C@@H]1[C@H]23,>,5.0
CHEMBL3919892,CN1CC[C@]23CCCC[C@@H]2[C@H]1Cc1ccc(O)cc13,,6.396855627379818
CHEMBL3104091,CN1CCc2c(c3cccc4c3n2-c2ccccc2CC4)C1,,5.659778103765827
CHEMBL3104093,CN1CCc2c(c3cccc4c3n2CCc2ccccc2-4)C1,,6.382024653021766
CHEMBL3104092,CN1CCc2c(c3cccc4c3n2Cc2ccccc2C4)C1,>,5.0
CHEMBL2338351,CN1CCc2c(cccc2C(=O)NCC2(N3CCN(c4ccccc4)CC3)CCCCC2)C1,,7.79997073344623
CHEMBL4764679,CN1CCc2ccc(OCCCN3CCC(c4noc5cc(F)ccc45)CC3)cc2C1=O,>,6.0
CHEMBL2112970,CN1C[C@@H]2C(=NO[C@H]2CN2CCN(C/C=C/c3ccccc3)CC2)c2ccccc21,,7.795880017344075
CHEMBL19215,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,,6.504455662453552
CHEMBL4226242,CN1Cc2c(N)cccc2C(c2ccc(Cl)c(Cl)c2)C1,,7.987162775294828
CHEMBL273575,CN1Cc2c(N)cccc2C(c2ccccc2)C1,,5.828392232746215
CHEMBL400964,CN1Cc2c(N)cccc2[C@@H](c2ccccc2)C1,,5.953289157418882
CHEMBL51697,CN1Cc2c(N)cccc2[C@H](c2ccccc2)C1,,5.975003571539928
CHEMBL2206514,CN1Cc2c(O)cccc2C(c2ccccc2)C1,,5.688246138944246
CHEMBL3663918,CN1Cc2cc(-c3cccnn3)ccc2C(c2cc3ccccc3o2)C1,,8.387216143280265
CHEMBL3663912,CN1Cc2cc(-c3cccnn3)ccc2C(c2cc3ccccc3s2)C1,,8.657577319177793
CHEMBL3897415,CN1Cc2cc(-c3cccnn3)ccc2C(c2ccc3ccccc3c2)C1,<,8.522878745280337
CHEMBL3663917,CN1Cc2cc(-c3cccnn3)ccc2C(c2ccc3sccc3c2)C1,,8.657577319177793
CHEMBL3897750,CN1Cc2cc(-c3cnccn3)ccc2C(c2cc3ccccc3s2)C1,,7.040958607678906
CHEMBL3663913,CN1Cc2cc(-c3cncnc3)ccc2C(c2cc3ccccc3s2)C1,,7.031517051446065
CHEMBL3663914,CN1Cc2cc(CN3CCOCC3)ccc2C(c2cc3ccccc3s2)C1,,8.481486060122112
CHEMBL2206530,CN1Cc2cc(F)ccc2C(c2ccccc2)C1,,5.8326826652518236
CHEMBL3323185,CN1Cc2cc(N3CCCCC3)ccc2C(c2cc3ccccc3s2)C1,,7.517126416391246
CHEMBL3323184,CN1Cc2cc(N3CCOCC3)ccc2C(c2cc3ccccc3s2)C1,,8.173925197299173
CHEMBL3323182,CN1Cc2cc(N3CCOCC3)ccc2C(c2ccc3sccc3c2)C1,,8.148741651280925
CHEMBL2206534,CN1Cc2cc(O)ccc2C(c2ccc(F)c(F)c2)C1,,6.542118103266008
CHEMBL246541,CN1Cc2cc(OCCCN3CCC(F)CC3)ccc2C(c2cc(Cl)ccc2Cl)C1,,6.97061622231479
CHEMBL246748,CN1Cc2cc(OCCCN3CCC(F)CC3)ccc2C(c2ccc(C#N)cc2)C1,,7.795880017344075
CHEMBL246542,CN1Cc2cc(OCCCN3CCC(F)CC3)ccc2C(c2ccc(C(F)(F)F)cc2)C1,,8.065501548756432
CHEMBL246540,CN1Cc2cc(OCCCN3CCC(F)CC3)ccc2C(c2ccc(Cl)c(Cl)c2)C1,,7.6777807052660805
CHEMBL246332,CN1Cc2cc(OCCCN3CCC(F)CC3)ccc2C(c2ccc(Cl)cc2)C1,,7.958607314841775
CHEMBL246954,CN1Cc2cc(OCCCN3CCC(F)CC3)ccc2C(c2ccc(OC(F)F)cc2)C1,,8.366531544420413
CHEMBL395608,CN1Cc2cc(OCCCN3CCC(F)CC3)ccc2C(c2ccc(S(C)(=O)=O)cc2)C1,,6.8696662315049934
CHEMBL246953,CN1Cc2cc(OCCCN3CCC(F)CC3)ccc2C(c2ccc(SC(F)(F)F)cc2)C1,,7.468521082957745
CHEMBL246747,CN1Cc2cc(OCCCN3CCC(F)CC3)ccc2C(c2cccc(C(F)(F)F)c2)C1,,7.823908740944319
CHEMBL397300,CN1Cc2cc(OCCCN3CCC(F)CC3)ccc2C(c2cccc(Cl)c2)C1,,7.619788758288394
CHEMBL397065,CN1Cc2cc(OCCCN3CCC(F)CC3)ccc2C(c2ccccc2)C1,,7.337242168318426
CHEMBL246333,CN1Cc2cc(OCCCN3CCC(F)CC3)ccc2C(c2ccccc2Cl)C1,,7.7447274948966935
CHEMBL247683,CN1Cc2cc(OCCCN3CCCCC3)ncc2C(c2ccc(Cl)c(Cl)c2)C1,,6.920818753952375
CHEMBL247094,CN1Cc2cc(OCCCN3CCCCC3)ncc2C(c2ccc(Cl)c(F)c2)C1,,6.8326826652518236
CHEMBL246874,CN1Cc2cc(OCCCN3CCCCC3)ncc2C(c2ccc(Cl)cc2)C1,,6.97469413473523
CHEMBL241712,CN1Cc2cc(OCCCN3CCCCC3)ncc2C(c2ccc(F)cc2)C1,,6.441291429466834
CHEMBL392429,CN1Cc2cc(OCCCN3CCCCC3)ncc2C(c2cccc(Cl)c2)C1,,6.083019952679618
CHEMBL247061,CN1Cc2cc(OCCCN3CCCCC3)ncc2C(c2ccccc2)C1,,5.944239535312265
CHEMBL247063,CN1Cc2cc(OCCCN3CCCCC3)ncc2C(c2ccccc2F)C1,,6.114638779968488
CHEMBL3323091,CN1Cc2ccccc2C(c2cc3ccccc3o2)C1,,7.034798298974088
CHEMBL3323097,CN1Cc2ccccc2C(c2cc3ccccc3s2)C1,,7.9974097437481095
CHEMBL2206525,CN1Cc2ccccc2C(c2ccc(Cl)c(F)c2)C1,,7.087777943467584
CHEMBL2206523,CN1Cc2ccccc2C(c2ccc(Cl)cc2)C1,,6.67630851494269
CHEMBL2206524,CN1Cc2ccccc2C(c2ccc(F)c(F)c2)C1,,6.575118363368933
CHEMBL3323101,CN1Cc2ccccc2C(c2ccc3[nH]ccc3c2)C1,,6.863279432843593
CHEMBL3323104,CN1Cc2ccccc2C(c2ccc3[nH]ncc3c2)C1,,6.7447274948966935
CHEMBL3913012,CN1Cc2ccccc2C(c2ccc3[nH]ncc3c2)C1Cl,,7.671620396561262
CHEMBL3323102,CN1Cc2ccccc2C(c2ccc3cc[nH]c3c2)C1,,7.856985199745905
CHEMBL3323090,CN1Cc2ccccc2C(c2ccc3ccoc3c2)C1,,6.5951662833800615
CHEMBL3323105,CN1Cc2ccccc2C(c2ccc3cn[nH]c3c2)C1,,7.642065152999546
CHEMBL3323107,CN1Cc2ccccc2C(c2ccc3cnsc3c2)C1,,6.688246138944246
CHEMBL3323089,CN1Cc2ccccc2C(c2ccc3occc3c2)C1,,7.716698771296451
CHEMBL3323095,CN1Cc2ccccc2C(c2ccc3sccc3c2)C1,,8.397940008672037
CHEMBL3663920,CN1Cc2ccccc2C(c2ccc3sncc3c2)C1,,7.982966660701219
CHEMBL3323094,CN1Cc2ccccc2C(c2cccc3ccoc23)C1,,7.716698771296451
CHEMBL3323099,CN1Cc2ccccc2C(c2cccc3sccc23)C1,,7.394694953858891
CHEMBL2206515,CN1Cc2ccccc2C(c2ccccc2)C1,,5.82102305270683
CHEMBL3663907,CN1Cc2ccccc2C(c2cccs2)C1,,5.610833915635467
CHEMBL3085032,CN1[C@@H]2CC[C@H]1C[C@@H](NC(c1ccc(Cl)c(Cl)c1)c1ccc(Cl)c(Cl)c1)C2,,5.521433504406157
CHEMBL3085024,CN1[C@@H]2CC[C@H]1C[C@@H](NC(c1ccc(Cl)cc1)c1ccc(Cl)cc1)C2,,5.3788237182249645
CHEMBL3350391,CN1[C@@H]2CC[C@H]1C[C@@H](NC(c1ccc(F)cc1)c1ccc(F)cc1)C2,,5.061230177216882
CHEMBL3085025,CN1[C@@H]2CC[C@H]1C[C@@H](NC(c1ccccc1)c1ccc(Cl)cc1)C2,,4.866461091629782
CHEMBL56564,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)c1c[nH]c3ccccc13)C2,,6.586700235918748
CHEMBL3085019,CN1[C@@H]2CC[C@H]1C[C@H](NC(c1ccc(F)cc1)c1ccc(F)cc1)C2,,4.314258261397736
CHEMBL496913,CN1[C@H]2CC[C@@H]1[C@@H](C#Cc1ccc(N)cc1)[C@@H](c1ccc(Cl)cc1)C2,,7.721246399047171
CHEMBL522699,CN1[C@H]2CC[C@@H]1[C@@H](C#Cc1ccc([N+](=O)[O-])cc1)[C@@H](c1ccc(Cl)cc1)C2,,6.2076083105017466
CHEMBL494814,CN1[C@H]2CC[C@@H]1[C@@H](C#Cc1ccccc1)[C@@H](c1ccc(Cl)cc1)C2,,7.0915149811213505
CHEMBL494626,CN1[C@H]2CC[C@@H]1[C@@H](C=C(Br)Br)[C@@H](c1ccc(Cl)cc1)C2,,8.154901959985743
CHEMBL496911,CN1[C@H]2CC[C@@H]1[C@@H](c1cn(CCN3CCCCC3)nn1)[C@@H](c1ccc(Cl)cc1)C2,,6.860120913598763
CHEMBL523916,CN1[C@H]2CC[C@@H]1[C@@H](c1cn(Cc3ccccc3)nn1)[C@@H](c1ccc(Cl)cc1)C2,,6.79317412396815
CHEMBL388759,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3ccc(Br)cc3)s1)[C@@H](c1ccc(Cl)cc1)C2,,5.2441251443275085
CHEMBL388612,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3ccc(Cl)c(Cl)c3)s1)[C@@H](c1ccc(Cl)cc1)C2,,5.567030709125595
CHEMBL227180,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3ccc(Cl)cc3)s1)[C@@H](c1ccc(Cl)cc1)C2,,5.621602099051862
CHEMBL390743,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3ccc(F)cc3)s1)[C@@H](c1ccc(Cl)cc1)C2,,6.185086818724926
CHEMBL227232,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3ccc([N+](=O)[O-])cc3)s1)[C@@H](c1ccc(Cl)cc1)C2,,5.739928612014925
CHEMBL227231,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3cccc(Br)c3)s1)[C@@H](c1ccc(Cl)cc1)C2,,5.823908740944319
CHEMBL388760,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3cccc([N+](=O)[O-])c3)s1)[C@@H](c1ccc(Cl)cc1)C2,,6.130768280269024
CHEMBL227179,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3ccccc3)s1)[C@@H](c1ccc(Cl)cc1)C2,,5.573488738635425
CHEMBL494624,CN1[C@H]2CC[C@@H]1[C@H](C=C(Br)Br)[C@@H](c1ccc(Cl)cc1)C2,,7.119186407719209
CHEMBL1323615,CN1c2ccccc2Sc2cc(N)ccc21,,5.0
CHEMBL1627,CNC(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,,8.207608310501746
CHEMBL3126751,CNC(=O)CSC(c1ccc(Cl)cc1)c1ccc(Cl)cc1,,4.82477907173247
CHEMBL4282264,CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N(Cc2ccc(F)cc2)[C@@H](C)C(F)(F)F)C1=O,,6.655581004812422
CHEMBL4754103,CNC(=O)Nc1ccc2c(c1)CC[C@]21OC(=O)N(CC(=O)N(Cc2ccc(F)cc2)[C@@H](C)C(F)(F)F)C1=O,,6.651169627621518
CHEMBL4071867,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)cc31)[C@H](O)[C@@H]2O,<,5.0
CHEMBL4090355,CNC(=O)[C@H]1O[C@@H](n2cnc3c(NC)nc(C#Cc4ccc(Cl)s4)nc32)[C@H](O)[C@@H]1O,<,5.0
CHEMBL442924,CNC(=O)c1cc2cc(C3(Cc4ccccc4)CCNC3)ccc2[nH]1,,7.886056647693163
CHEMBL2113054,CNC(=O)c1ccccc1Sc1ccc(C)cc1[N+](=O)[O-],,8.712198270069774
CHEMBL2113055,CNC(=O)c1ccccc1Sc1ccccc1[N+](=O)[O-],,7.078677756416178
CHEMBL1241912,CNC(=O)c1ncn2c1COc1c(CCN3CCN(c4cccc5nc(C)ccc45)CC3)cccc1-2,,7.50003813440381
CHEMBL43048,CNC(C)Cc1ccc2c(c1)OCO2,,8.914590550983165
CHEMBL296602,CNC1CC(c2ccc(Cl)c(Cl)c2)c2ccccc21,,9.700057099977233
